"Plot Title:  20854937"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20854937, SEN S/N: 20854937, LBL: AT)","RH, % (LGR S/N: 20854937, SEN S/N: 20854937, LBL: RH)","Coupler Detached (LGR S/N: 20854937)","Coupler Attached (LGR S/N: 20854937)","Host Connected (LGR S/N: 20854937)","Stopped (LGR S/N: 20854937)","End Of File (LGR S/N: 20854937)"
1089,08.12.20 klo 04.00.00 ap.,20.139,52.259,,,,,
1090,08.12.20 klo 04.30.00 ap.,20.139,53.382,,,,,
1091,08.12.20 klo 05.00.00 ap.,20.010,54.286,,,,,
1092,08.12.20 klo 05.30.00 ap.,19.924,55.067,,,,,
1093,08.12.20 klo 06.00.00 ap.,19.924,55.629,,,,,
1094,08.12.20 klo 06.30.00 ap.,19.882,56.166,,,,,
1095,08.12.20 klo 07.00.00 ap.,19.924,56.777,,,,,
1096,08.12.20 klo 07.30.00 ap.,19.796,57.070,,,,,
1097,08.12.20 klo 08.00.00 ap.,19.753,57.167,,,,,
1098,08.12.20 klo 08.30.00 ap.,18.294,54.115,,,,,
1099,08.12.20 klo 09.00.00 ap.,16.192,56.068,,,,,
1100,08.12.20 klo 09.30.00 ap.,15.806,57.753,,,,,
1101,08.12.20 klo 10.00.00 ap.,16.235,58.974,,,,,
1102,08.12.20 klo 10.30.00 ap.,16.407,57.265,,,,,
1103,08.12.20 klo 11.00.00 ap.,16.921,57.607,,,,,
1104,08.12.20 klo 11.30.00 ap.,17.436,56.361,,,,,
1105,08.12.20 klo 12.00.00 ip.,18.080,55.165,,,,,
1106,08.12.20 klo 12.30.00 ip.,18.123,54.286,,,,,
1107,08.12.20 klo 01.00.00 ip.,18.466,54.750,,,,,
1108,08.12.20 klo 01.30.00 ip.,18.938,53.211,,,,,
1109,08.12.20 klo 02.00.00 ip.,19.410,52.454,,,,,
1110,08.12.20 klo 02.30.00 ip.,19.453,52.845,,,,,
1111,08.12.20 klo 03.00.00 ip.,19.367,52.186,,,,,
1112,08.12.20 klo 03.30.00 ip.,19.066,52.186,,,,,
1113,08.12.20 klo 04.00.00 ip.,19.066,52.894,,,,,
1114,08.12.20 klo 04.30.00 ip.,19.796,52.479,,,,,
1115,08.12.20 klo 05.00.00 ip.,19.495,50.989,,,,,
1116,08.12.20 klo 05.30.00 ip.,19.281,51.404,,,,,
1117,08.12.20 klo 06.00.00 ip.,19.453,52.772,,,,,
1118,08.12.20 klo 06.30.00 ip.,20.568,51.062,,,,,
1119,08.12.20 klo 07.00.00 ip.,20.825,50.354,,,,,
1120,08.12.20 klo 07.30.00 ip.,20.697,49.719,,,,,
1121,08.12.20 klo 08.00.00 ip.,20.611,49.963,,,,,
1122,08.12.20 klo 08.30.00 ip.,20.482,49.719,,,,,
1123,08.12.20 klo 09.00.00 ip.,20.225,49.792,,,,,
1124,08.12.20 klo 09.30.00 ip.,20.053,50.012,,,,,
1125,08.12.20 klo 10.00.00 ip.,19.839,50.208,,,,,
1126,08.12.20 klo 10.30.00 ip.,19.710,50.427,,,,,
1127,08.12.20 klo 11.00.00 ip.,19.581,50.549,,,,,
1128,08.12.20 klo 11.30.00 ip.,19.453,50.696,,,,,
1129,08.13.20 klo 12.00.00 ap.,19.710,50.476,,,,,
1130,08.13.20 klo 12.30.00 ap.,19.839,50.501,,,,,
1131,08.13.20 klo 01.00.00 ap.,19.882,50.183,,,,,
1132,08.13.20 klo 01.30.00 ap.,19.839,50.208,,,,,
1133,08.13.20 klo 02.00.00 ap.,19.753,50.842,,,,,
1134,08.13.20 klo 02.30.00 ap.,19.710,51.551,,,,,
1135,08.13.20 klo 03.00.00 ap.,19.624,52.137,,,,,
1136,08.13.20 klo 03.30.00 ap.,19.581,52.650,,,,,
1137,08.13.20 klo 04.00.00 ap.,19.495,53.260,,,,,
1138,08.13.20 klo 04.30.00 ap.,19.624,54.554,,,,,
1139,08.13.20 klo 05.00.00 ap.,19.624,55.971,,,,,
1140,08.13.20 klo 05.30.00 ap.,19.581,56.899,,,,,
1141,08.13.20 klo 06.00.00 ap.,19.495,57.363,,,,,
1142,08.13.20 klo 06.30.00 ap.,19.581,57.827,,,,,
1143,08.13.20 klo 07.00.00 ap.,19.538,58.462,,,,,
1144,08.13.20 klo 07.30.00 ap.,19.538,58.657,,,,,
1145,08.13.20 klo 08.00.00 ap.,19.538,58.681,,,,,
1146,08.13.20 klo 08.30.00 ap.,19.538,58.559,,,,,
1147,08.13.20 klo 09.00.00 ap.,19.581,58.535,,,,,
1148,08.13.20 klo 09.30.00 ap.,19.624,58.584,,,,,
1149,08.13.20 klo 10.00.00 ap.,18.809,55.946,,,,,
1150,08.13.20 klo 10.30.00 ap.,18.466,54.652,,,,,
1151,08.13.20 klo 11.00.00 ap.,18.723,54.139,,,,,
1152,08.13.20 klo 11.30.00 ap.,19.024,53.846,,,,,
1153,08.13.20 klo 12.00.00 ip.,19.152,52.674,,,,,
1154,08.13.20 klo 12.30.00 ip.,19.281,52.063,,,,,
1155,08.13.20 klo 01.00.00 ip.,19.324,51.526,,,,,
1156,08.13.20 klo 01.30.00 ip.,19.495,51.453,,,,,
1157,08.13.20 klo 02.00.00 ip.,19.367,51.160,,,,,
1158,08.13.20 klo 02.30.00 ip.,19.453,51.306,,,,,
1159,08.13.20 klo 03.00.00 ip.,19.324,50.818,,,,,
1160,08.13.20 klo 03.30.00 ip.,19.152,50.989,,,,,
1161,08.13.20 klo 04.00.00 ip.,19.024,51.233,,,,,
1162,08.13.20 klo 04.30.00 ip.,19.024,51.282,,,,,
1163,08.13.20 klo 05.00.00 ip.,19.024,51.331,,,,,
1164,08.13.20 klo 05.30.00 ip.,18.981,51.477,,,,,
1165,08.13.20 klo 06.00.00 ip.,18.981,51.770,,,,,
1166,08.13.20 klo 06.30.00 ip.,18.895,52.015,,,,,
1167,08.13.20 klo 07.00.00 ip.,18.895,52.112,,,,,
1168,08.13.20 klo 07.30.00 ip.,18.766,53.211,,,,,
1169,08.13.20 klo 08.00.00 ip.,18.852,54.921,,,,,
1170,08.13.20 klo 08.30.00 ip.,18.852,55.726,,,,,
1171,08.13.20 klo 09.00.00 ip.,18.895,55.995,,,,,
1172,08.13.20 klo 09.30.00 ip.,18.852,56.874,,,,,
1173,08.13.20 klo 10.00.00 ip.,18.595,57.973,,,,,
1174,08.13.20 klo 10.30.00 ip.,18.251,56.703,,,,,
1175,08.13.20 klo 11.00.00 ip.,17.694,62.051,,,,,
1176,08.13.20 klo 11.30.00 ip.,17.908,60.049,,,,,
1177,08.14.20 klo 12.00.00 ap.,18.723,59.560,,,,,
1178,08.14.20 klo 12.30.00 ap.,19.024,58.828,,,,,
1179,08.14.20 klo 01.00.00 ap.,19.367,57.851,,,,,
1180,08.14.20 klo 01.30.00 ap.,19.538,57.436,,,,,
1181,08.14.20 klo 02.00.00 ap.,19.453,57.363,,,,,
1182,08.14.20 klo 02.30.00 ap.,19.324,57.485,,,,,
1183,08.14.20 klo 03.00.00 ap.,19.281,57.656,,,,,
1184,08.14.20 klo 03.30.00 ap.,19.324,58.022,,,,,
1185,08.14.20 klo 04.00.00 ap.,19.324,58.486,,,,,
1186,08.14.20 klo 04.30.00 ap.,19.281,59.292,,,,,
1187,08.14.20 klo 05.00.00 ap.,19.281,60.122,,,,,
1188,08.14.20 klo 05.30.00 ap.,19.367,60.562,,,,,
1189,08.14.20 klo 06.00.00 ap.,19.281,60.806,,,,,
1190,08.14.20 klo 06.30.00 ap.,19.324,61.221,,,,,
1191,08.14.20 klo 07.00.00 ap.,19.238,61.636,,,,,
1192,08.14.20 klo 07.30.00 ap.,19.281,61.709,,,,,
1193,08.14.20 klo 08.00.00 ap.,19.324,61.685,,,,,
1194,08.14.20 klo 08.30.00 ap.,19.238,61.563,,,,,
1195,08.14.20 klo 09.00.00 ap.,19.281,61.441,,,,,
1196,08.14.20 klo 09.30.00 ap.,17.565,58.242,,,,,
1197,08.14.20 klo 10.00.00 ap.,16.278,62.247,,,,,
1198,08.14.20 klo 10.30.00 ap.,16.149,67.179,,,,,
1199,08.14.20 klo 11.00.00 ap.,18.337,62.662,,,,,
1200,08.14.20 klo 11.30.00 ap.,18.380,61.197,,,,,
1201,08.14.20 klo 12.00.00 ip.,18.509,59.805,,,,,
1202,08.14.20 klo 12.30.00 ip.,18.466,58.706,,,,,
1203,08.14.20 klo 01.00.00 ip.,18.423,58.046,,,,,
1204,08.14.20 klo 01.30.00 ip.,18.380,57.411,,,,,
1205,08.14.20 klo 02.00.00 ip.,18.294,57.070,,,,,
1206,08.14.20 klo 02.30.00 ip.,18.208,56.899,,,,,
1207,08.14.20 klo 03.00.00 ip.,18.294,56.752,,,,,
1208,08.14.20 klo 03.30.00 ip.,18.380,56.435,,,,,
1209,08.14.20 klo 04.00.00 ip.,18.337,56.264,,,,,
1210,08.14.20 klo 04.30.00 ip.,18.380,56.142,,,,,
1211,08.14.20 klo 05.00.00 ip.,18.423,55.873,,,,,
1212,08.14.20 klo 05.30.00 ip.,18.380,55.678,,,,,
1213,08.14.20 klo 06.00.00 ip.,18.380,55.556,,,,,
1214,08.14.20 klo 06.30.00 ip.,18.294,55.385,,,,,
1215,08.14.20 klo 07.00.00 ip.,18.294,55.287,,,,,
1216,08.14.20 klo 07.30.00 ip.,18.251,55.263,,,,,
1217,08.14.20 klo 08.00.00 ip.,18.552,55.702,,,,,
1218,08.14.20 klo 08.30.00 ip.,18.380,55.873,,,,,
1219,08.14.20 klo 09.00.00 ip.,18.380,56.630,,,,,
1220,08.14.20 klo 09.30.00 ip.,19.410,57.582,,,,,
1221,08.14.20 klo 10.00.00 ip.,19.667,56.801,,,,,
1222,08.14.20 klo 10.30.00 ip.,19.195,56.923,,,,,
1223,08.14.20 klo 11.00.00 ip.,18.938,57.118,,,,,
1224,08.14.20 klo 11.30.00 ip.,18.809,57.338,,,,,
1225,08.15.20 klo 12.00.00 ap.,18.680,57.387,,,,,
1226,08.15.20 klo 12.30.00 ap.,18.637,57.460,,,,,
1227,08.15.20 klo 01.00.00 ap.,18.509,57.485,,,,,
1228,08.15.20 klo 01.30.00 ap.,18.423,57.460,,,,,
1229,08.15.20 klo 02.00.00 ap.,19.109,57.802,,,,,
1230,08.15.20 klo 02.30.00 ap.,18.981,58.315,,,,,
1231,08.15.20 klo 03.00.00 ap.,18.895,58.926,,,,,
1232,08.15.20 klo 03.30.00 ap.,18.938,59.389,,,,,
1233,08.15.20 klo 04.00.00 ap.,18.938,59.731,,,,,
1234,08.15.20 klo 04.30.00 ap.,18.895,60.122,,,,,
1235,08.15.20 klo 05.00.00 ap.,18.938,60.757,,,,,
1236,08.15.20 klo 05.30.00 ap.,18.895,61.294,,,,,
1237,08.15.20 klo 06.00.00 ap.,18.809,61.563,,,,,
1238,08.15.20 klo 06.30.00 ap.,18.852,61.807,,,,,
1239,08.15.20 klo 07.00.00 ap.,18.895,61.954,,,,,
1240,08.15.20 klo 07.30.00 ap.,18.895,62.027,,,,,
1241,08.15.20 klo 08.00.00 ap.,18.895,61.929,,,,,
1242,08.15.20 klo 08.30.00 ap.,18.938,61.783,,,,,
1243,08.15.20 klo 09.00.00 ap.,18.895,61.294,,,,,
1244,08.15.20 klo 09.30.00 ap.,17.994,57.118,,,,,
1245,08.15.20 klo 10.00.00 ap.,16.321,60.586,,,,,
1246,08.15.20 klo 10.30.00 ap.,16.450,63.077,,,,,
1247,08.15.20 klo 11.00.00 ap.,17.007,65.031,,,,,
1248,08.15.20 klo 11.30.00 ap.,18.637,60.757,,,,,
1249,08.15.20 klo 12.00.00 ip.,18.723,59.463,,,,,
1250,08.15.20 klo 12.30.00 ip.,18.723,58.462,,,,,
1251,08.15.20 klo 01.00.00 ip.,18.809,57.289,,,,,
1252,08.15.20 klo 01.30.00 ip.,18.852,57.070,,,,,
1253,08.15.20 klo 02.00.00 ip.,19.024,56.117,,,,,
1254,08.15.20 klo 02.30.00 ip.,19.195,55.067,,,,,
1255,08.15.20 klo 03.00.00 ip.,19.238,54.432,,,,,
1256,08.15.20 klo 03.30.00 ip.,19.538,53.455,,,,,
1257,08.15.20 klo 04.00.00 ip.,19.796,52.405,,,,,
1258,08.15.20 klo 04.30.00 ip.,20.096,51.429,,,,,
1259,08.15.20 klo 05.00.00 ip.,20.182,50.037,,,,,
1260,08.15.20 klo 05.30.00 ip.,19.967,48.400,,,,,
1261,08.15.20 klo 06.00.00 ip.,19.753,48.327,,,,,
1262,08.15.20 klo 06.30.00 ip.,19.495,48.449,,,,,
1263,08.15.20 klo 07.00.00 ip.,19.538,49.328,,,,,
1264,08.15.20 klo 07.30.00 ip.,19.753,48.987,,,,,
1265,08.15.20 klo 08.00.00 ip.,20.096,49.646,,,,,
1266,08.15.20 klo 08.30.00 ip.,19.967,49.646,,,,,
1267,08.15.20 klo 09.00.00 ip.,19.967,49.695,,,,,
1268,08.15.20 klo 09.30.00 ip.,19.924,50.208,,,,,
1269,08.15.20 klo 10.00.00 ip.,19.924,50.672,,,,,
1270,08.15.20 klo 10.30.00 ip.,19.839,51.038,,,,,
1271,08.15.20 klo 11.00.00 ip.,19.839,51.551,,,,,
1272,08.15.20 klo 11.30.00 ip.,19.667,52.063,,,,,
1273,08.16.20 klo 12.00.00 ap.,19.581,52.650,,,,,
1274,08.16.20 klo 12.30.00 ap.,19.581,53.162,,,,,
1275,08.16.20 klo 01.00.00 ap.,19.796,53.480,,,,,
1276,08.16.20 klo 01.30.00 ap.,19.667,53.358,,,,,
1277,08.16.20 klo 02.00.00 ap.,19.495,53.675,,,,,
1278,08.16.20 klo 02.30.00 ap.,19.281,54.017,,,,,
1279,08.16.20 klo 03.00.00 ap.,19.152,54.505,,,,,
1280,08.16.20 klo 03.30.00 ap.,19.066,54.921,,,,,
1281,08.16.20 klo 04.00.00 ap.,19.024,55.458,,,,,
1282,08.16.20 klo 04.30.00 ap.,18.938,56.068,,,,,
1283,08.16.20 klo 05.00.00 ap.,18.895,56.752,,,,,
1284,08.16.20 klo 05.30.00 ap.,18.766,57.192,,,,,
1285,08.16.20 klo 06.00.00 ap.,18.637,57.387,,,,,
1286,08.16.20 klo 06.30.00 ap.,18.552,57.558,,,,,
1287,08.16.20 klo 07.00.00 ap.,18.466,57.949,,,,,
1288,08.16.20 klo 07.30.00 ap.,18.423,58.266,,,,,
1289,08.16.20 klo 08.00.00 ap.,18.380,58.388,,,,,
1290,08.16.20 klo 08.30.00 ap.,18.337,58.535,,,,,
1291,08.16.20 klo 09.00.00 ap.,18.251,58.339,,,,,
1292,08.16.20 klo 09.30.00 ap.,18.166,58.095,,,,,
1293,08.16.20 klo 10.00.00 ap.,18.037,57.192,,,,,
1294,08.16.20 klo 10.30.00 ap.,17.608,53.944,,,,,
1295,08.16.20 klo 11.00.00 ap.,17.265,53.504,,,,,
1296,08.16.20 klo 11.30.00 ap.,18.037,50.745,,,,,
1297,08.16.20 klo 12.00.00 ip.,18.337,49.280,,,,,
1298,08.16.20 klo 12.30.00 ip.,18.637,49.084,,,,,
1299,08.16.20 klo 01.00.00 ip.,18.509,48.645,,,,,
1300,08.16.20 klo 01.30.00 ip.,18.595,48.571,,,,,
1301,08.16.20 klo 02.00.00 ip.,18.294,48.132,,,,,
1302,08.16.20 klo 02.30.00 ip.,18.509,48.425,,,,,
1303,08.16.20 klo 03.00.00 ip.,18.595,48.669,,,,,
1304,08.16.20 klo 03.30.00 ip.,18.809,48.913,,,,,
1305,08.16.20 klo 04.00.00 ip.,18.637,49.231,,,,,
1306,08.16.20 klo 04.30.00 ip.,18.766,49.695,,,,,
1307,08.16.20 klo 05.00.00 ip.,18.637,49.939,,,,,
1308,08.16.20 klo 05.30.00 ip.,18.766,50.110,,,,,
1309,08.16.20 klo 06.00.00 ip.,18.852,49.817,,,,,
1310,08.16.20 klo 06.30.00 ip.,18.637,49.768,,,,,
1311,08.16.20 klo 07.00.00 ip.,18.380,49.353,,,,,
1312,08.16.20 klo 07.30.00 ip.,18.595,49.475,,,,,
1313,08.16.20 klo 08.00.00 ip.,18.552,49.597,,,,,
1314,08.16.20 klo 08.30.00 ip.,18.380,49.646,,,,,
1315,08.16.20 klo 09.00.00 ip.,18.938,48.962,,,,,
1316,08.16.20 klo 09.30.00 ip.,18.637,48.962,,,,,
1317,08.16.20 klo 10.00.00 ip.,18.337,49.402,,,,,
1318,08.16.20 klo 10.30.00 ip.,18.208,49.646,,,,,
1319,08.16.20 klo 11.00.00 ip.,18.337,49.890,,,,,
1320,08.16.20 klo 11.30.00 ip.,18.251,49.695,,,,,
1321,08.17.20 klo 12.00.00 ap.,18.466,50.818,,,,,
1322,08.17.20 klo 12.30.00 ap.,18.852,49.695,,,,,
1323,08.17.20 klo 01.00.00 ap.,18.595,49.084,,,,,
1324,08.17.20 klo 01.30.00 ap.,18.466,49.768,,,,,
1325,08.17.20 klo 02.00.00 ap.,18.552,49.109,,,,,
1326,08.17.20 klo 02.30.00 ap.,18.552,49.328,,,,,
1327,08.17.20 klo 03.00.00 ap.,18.294,49.206,,,,,
1328,08.17.20 klo 03.30.00 ap.,17.994,49.597,,,,,
1329,08.17.20 klo 04.00.00 ap.,17.694,50.012,,,,,
1330,08.17.20 klo 04.30.00 ap.,17.522,50.256,,,,,
1331,08.17.20 klo 05.00.00 ap.,17.393,50.574,,,,,
1332,08.17.20 klo 05.30.00 ap.,17.308,50.965,,,,,
1333,08.17.20 klo 06.00.00 ap.,17.265,51.355,,,,,
1334,08.17.20 klo 06.30.00 ap.,17.222,51.770,,,,,
1335,08.17.20 klo 07.00.00 ap.,17.179,52.137,,,,,
1336,08.17.20 klo 07.30.00 ap.,17.050,52.234,,,,,
1337,08.17.20 klo 08.00.00 ap.,16.921,52.332,,,,,
1338,08.17.20 klo 08.30.00 ap.,16.921,52.381,,,,,
1339,08.17.20 klo 09.00.00 ap.,17.436,51.795,,,,,
1340,08.17.20 klo 09.30.00 ap.,17.651,51.233,,,,,
1341,08.17.20 klo 10.00.00 ap.,17.737,50.867,,,,,
1342,08.17.20 klo 10.30.00 ap.,17.994,50.525,,,,,
1343,08.17.20 klo 11.00.00 ap.,17.994,50.354,,,,,
1344,08.17.20 klo 11.30.00 ap.,18.337,50.281,,,,,
1345,08.17.20 klo 12.00.00 ip.,18.637,50.085,,,,,
1346,08.17.20 klo 12.30.00 ip.,18.852,49.841,,,,,
1347,08.17.20 klo 01.00.00 ip.,19.195,49.792,,,,,
1348,08.17.20 klo 01.30.00 ip.,19.667,48.791,,,,,
1349,08.17.20 klo 02.00.00 ip.,19.581,48.327,,,,,
1350,08.17.20 klo 02.30.00 ip.,19.367,48.181,,,,,
1351,08.17.20 klo 03.00.00 ip.,19.066,47.985,,,,,
1352,08.17.20 klo 03.30.00 ip.,18.680,47.643,,,,,
1353,08.17.20 klo 04.00.00 ip.,19.152,47.692,,,,,
1354,08.17.20 klo 04.30.00 ip.,19.324,47.277,,,,,
1355,08.17.20 klo 05.00.00 ip.,19.238,47.228,,,,,
1356,08.17.20 klo 05.30.00 ip.,19.109,47.302,,,,,
1357,08.17.20 klo 06.00.00 ip.,18.852,47.521,,,,,
1358,08.17.20 klo 06.30.00 ip.,18.766,47.863,,,,,
1359,08.17.20 klo 07.00.00 ip.,18.595,47.912,,,,,
1360,08.17.20 klo 07.30.00 ip.,18.466,47.497,,,,,
1361,08.17.20 klo 08.00.00 ip.,18.123,47.570,,,,,
1362,08.17.20 klo 08.30.00 ip.,17.822,47.521,,,,,
1363,08.17.20 klo 09.00.00 ip.,17.651,47.546,,,,,
1364,08.17.20 klo 09.30.00 ip.,17.436,47.497,,,,,
1365,08.17.20 klo 10.00.00 ip.,17.222,47.619,,,,,
1366,08.17.20 klo 10.30.00 ip.,17.050,47.692,,,,,
1367,08.17.20 klo 11.00.00 ip.,16.921,47.790,,,,,
1368,08.17.20 klo 11.30.00 ip.,16.836,47.863,,,,,
1369,08.18.20 klo 12.00.00 ap.,16.621,47.937,,,,,
1370,08.18.20 klo 12.30.00 ap.,16.364,47.888,,,,,
1371,08.18.20 klo 01.00.00 ap.,16.535,48.864,,,,,
1372,08.18.20 klo 01.30.00 ap.,16.535,48.913,,,,,
1373,08.18.20 klo 02.00.00 ap.,16.407,49.304,,,,,
1374,08.18.20 klo 02.30.00 ap.,16.321,49.621,,,,,
1375,08.18.20 klo 03.00.00 ap.,16.278,49.939,,,,,
1376,08.18.20 klo 03.30.00 ap.,16.235,50.232,,,,,
1377,08.18.20 klo 04.00.00 ap.,16.278,50.965,,,,,
1378,08.18.20 klo 04.30.00 ap.,16.235,51.551,,,,,
1379,08.18.20 klo 05.00.00 ap.,16.192,52.112,,,,,
1380,08.18.20 klo 05.30.00 ap.,16.235,52.503,,,,,
1381,08.18.20 klo 06.00.00 ap.,16.235,53.065,,,,,
1382,08.18.20 klo 06.30.00 ap.,16.278,53.651,,,,,
1383,08.18.20 klo 07.00.00 ap.,16.278,54.042,,,,,
1384,08.18.20 klo 07.30.00 ap.,16.278,54.164,,,,,
1385,08.18.20 klo 08.00.00 ap.,16.149,54.286,,,,,
1386,08.18.20 klo 08.30.00 ap.,16.321,54.335,,,,,
1387,08.18.20 klo 09.00.00 ap.,16.321,55.165,,,,,
1388,08.18.20 klo 09.30.00 ap.,16.621,53.455,,,,,
1389,08.18.20 klo 10.00.00 ap.,16.535,53.114,,,,,
1390,08.18.20 klo 10.30.00 ap.,17.350,53.871,,,,,
1391,08.18.20 klo 11.00.00 ap.,17.608,52.894,,,,,
1392,08.18.20 klo 11.30.00 ap.,17.350,52.845,,,,,
1393,08.18.20 klo 12.00.00 ip.,17.265,52.747,,,,,
1394,08.18.20 klo 12.30.00 ip.,17.222,52.454,,,,,
1395,08.18.20 klo 01.00.00 ip.,17.050,52.259,,,,,
1396,08.18.20 klo 01.30.00 ip.,16.879,52.161,,,,,
1397,08.18.20 klo 02.00.00 ip.,16.836,52.088,,,,,
1398,08.18.20 klo 02.30.00 ip.,16.707,52.039,,,,,
1399,08.18.20 klo 03.00.00 ip.,16.664,51.966,,,,,
1400,08.18.20 klo 03.30.00 ip.,16.578,51.893,,,,,
1401,08.18.20 klo 04.00.00 ip.,16.578,51.868,,,,,
1402,08.18.20 klo 04.30.00 ip.,16.450,51.795,,,,,
1403,08.18.20 klo 05.00.00 ip.,16.407,51.746,,,,,
1404,08.18.20 klo 05.30.00 ip.,16.407,51.722,,,,,
1405,08.18.20 klo 06.00.00 ip.,16.321,51.673,,,,,
1406,08.18.20 klo 06.30.00 ip.,16.278,51.600,,,,,
1407,08.18.20 klo 07.00.00 ip.,16.278,51.648,,,,,
1408,08.18.20 klo 07.30.00 ip.,16.235,51.600,,,,,
1409,08.18.20 klo 08.00.00 ip.,16.578,53.089,,,,,
1410,08.18.20 klo 08.30.00 ip.,16.750,53.675,,,,,
1411,08.18.20 klo 09.00.00 ip.,17.308,55.995,,,,,
1412,08.18.20 klo 09.30.00 ip.,17.522,55.824,,,,,
1413,08.18.20 klo 10.00.00 ip.,17.179,55.873,,,,,
1414,08.18.20 klo 10.30.00 ip.,17.007,55.800,,,,,
1415,08.18.20 klo 11.00.00 ip.,16.879,55.726,,,,,
1416,08.18.20 klo 11.30.00 ip.,16.836,55.702,,,,,
1417,08.19.20 klo 12.00.00 ap.,16.750,55.678,,,,,
1418,08.19.20 klo 12.30.00 ap.,16.664,55.726,,,,,
1419,08.19.20 klo 01.00.00 ap.,17.136,55.971,,,,,
1420,08.19.20 klo 01.30.00 ap.,17.350,56.044,,,,,
1421,08.19.20 klo 02.00.00 ap.,17.350,56.239,,,,,
1422,08.19.20 klo 02.30.00 ap.,17.222,56.508,,,,,
1423,08.19.20 klo 03.00.00 ap.,17.179,56.874,,,,,
1424,08.19.20 klo 03.30.00 ap.,17.136,57.167,,,,,
1425,08.19.20 klo 04.00.00 ap.,17.136,57.582,,,,,
1426,08.19.20 klo 04.30.00 ap.,17.179,58.022,,,,,
1427,08.19.20 klo 05.00.00 ap.,17.136,58.266,,,,,
1428,08.19.20 klo 05.30.00 ap.,17.136,58.535,,,,,
1429,08.19.20 klo 06.00.00 ap.,17.136,58.803,,,,,
1430,08.19.20 klo 06.30.00 ap.,17.093,58.999,,,,,
1431,08.19.20 klo 07.00.00 ap.,17.093,59.267,,,,,
1432,08.19.20 klo 07.30.00 ap.,17.093,59.365,,,,,
1433,08.19.20 klo 08.00.00 ap.,17.093,59.536,,,,,
1434,08.19.20 klo 08.30.00 ap.,17.136,59.707,,,,,
1435,08.19.20 klo 09.00.00 ap.,17.136,59.560,,,,,
1436,08.19.20 klo 09.30.00 ap.,17.007,57.509,,,,,
1437,08.19.20 klo 10.00.00 ap.,14.948,59.145,,,,,
1438,08.19.20 klo 10.30.00 ap.,15.334,60.073,,,,,
1439,08.19.20 klo 11.00.00 ap.,15.806,58.755,,,,,
1440,08.19.20 klo 11.30.00 ap.,16.106,58.071,,,,,
1441,08.19.20 klo 12.00.00 ip.,16.278,58.584,,,,,
1442,08.19.20 klo 12.30.00 ip.,16.664,58.510,,,,,
1443,08.19.20 klo 01.00.00 ip.,17.565,58.242,,,,,
1444,08.19.20 klo 01.30.00 ip.,18.251,56.801,,,,,
1445,08.19.20 klo 02.00.00 ip.,18.595,55.726,,,,,
1446,08.19.20 klo 02.30.00 ip.,18.723,55.604,,,,,
1447,08.19.20 klo 03.00.00 ip.,19.024,55.775,,,,,
1448,08.19.20 klo 03.30.00 ip.,19.367,54.896,,,,,
1449,08.19.20 klo 04.00.00 ip.,20.096,53.089,,,,,
1450,08.19.20 klo 04.30.00 ip.,20.697,53.455,,,,,
1451,08.19.20 klo 05.00.00 ip.,19.967,51.209,,,,,
1452,08.19.20 klo 05.30.00 ip.,19.581,50.989,,,,,
1453,08.19.20 klo 06.00.00 ip.,19.195,49.011,,,,,
1454,08.19.20 klo 06.30.00 ip.,19.238,49.646,,,,,
1455,08.19.20 klo 07.00.00 ip.,19.066,49.841,,,,,
1456,08.19.20 klo 07.30.00 ip.,19.195,50.281,,,,,
1457,08.19.20 klo 08.00.00 ip.,19.152,50.696,,,,,
1458,08.19.20 klo 08.30.00 ip.,19.024,50.989,,,,,
1459,08.19.20 klo 09.00.00 ip.,18.852,51.331,,,,,
1460,08.19.20 klo 09.30.00 ip.,18.766,51.453,,,,,
1461,08.19.20 klo 10.00.00 ip.,18.595,51.697,,,,,
1462,08.19.20 klo 10.30.00 ip.,18.595,51.966,,,,,
1463,08.19.20 klo 11.00.00 ip.,18.466,52.381,,,,,
1464,08.19.20 klo 11.30.00 ip.,18.380,52.796,,,,,
1465,08.20.20 klo 12.00.00 ap.,18.294,53.309,,,,,
1466,08.20.20 klo 12.30.00 ap.,18.251,53.797,,,,,
1467,08.20.20 klo 01.00.00 ap.,18.166,54.188,,,,,
1468,08.20.20 klo 01.30.00 ap.,18.423,54.432,,,,,
1469,08.20.20 klo 02.00.00 ap.,18.552,53.773,,,,,
1470,08.20.20 klo 02.30.00 ap.,18.509,54.188,,,,,
1471,08.20.20 klo 03.00.00 ap.,18.509,54.603,,,,,
1472,08.20.20 klo 03.30.00 ap.,18.509,55.067,,,,,
1473,08.20.20 klo 04.00.00 ap.,18.509,55.458,,,,,
1474,08.20.20 klo 04.30.00 ap.,18.466,55.946,,,,,
1475,08.20.20 klo 05.00.00 ap.,18.466,56.435,,,,,
1476,08.20.20 klo 05.30.00 ap.,18.423,56.923,,,,,
1477,08.20.20 klo 06.00.00 ap.,18.423,57.216,,,,,
1478,08.20.20 klo 06.30.00 ap.,18.380,57.485,,,,,
1479,08.20.20 klo 07.00.00 ap.,18.380,57.778,,,,,
1480,08.20.20 klo 07.30.00 ap.,18.337,58.022,,,,,
1481,08.20.20 klo 08.00.00 ap.,18.337,58.193,,,,,
1482,08.20.20 klo 08.30.00 ap.,18.466,57.778,,,,,
