"Plot Title:  20849253"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20849253, SEN S/N: 20849253)","RH, % (LGR S/N: 20849253, SEN S/N: 20849253)","Coupler Detached (LGR S/N: 20849253)","Bad Battery (LGR S/N: 20849253)","Good Battery (LGR S/N: 20849253)","Coupler Attached (LGR S/N: 20849253)","Host Connected (LGR S/N: 20849253)","Stopped (LGR S/N: 20849253)","End Of File (LGR S/N: 20849253)"
1785,09.22.20 klo 06.21.35 ip.,2.292,88.156,,,,,,,
1786,09.22.20 klo 06.51.35 ip.,2.035,83.272,,,,,,,
1787,09.22.20 klo 07.21.35 ip.,1.391,88.034,,,,,,,
1788,09.22.20 klo 07.51.35 ip.,1.906,82.857,,,,,,,
1789,09.22.20 klo 08.21.35 ip.,1.778,80.513,,,,,,,
1790,09.22.20 klo 08.51.35 ip.,2.721,74.042,,,,,,,
1791,09.22.20 klo 09.21.35 ip.,2.507,73.993,,,,,,,
1792,09.22.20 klo 09.51.35 ip.,2.378,74.896,,,,,,,
1793,09.22.20 klo 10.21.35 ip.,2.121,76.020,,,,,,,
1794,09.22.20 klo 10.51.35 ip.,2.249,75.824,,,,,,,
1795,09.22.20 klo 11.21.35 ip.,3.065,71.209,,,,,,,
1796,09.22.20 klo 11.51.35 ip.,2.035,77.338,,,,,,,
1797,09.23.20 klo 12.21.35 ap.,2.249,74.872,,,,,,,
1798,09.23.20 klo 12.51.35 ap.,2.421,74.383,,,,,,,
1799,09.23.20 klo 01.21.35 ap.,2.335,73.065,,,,,,,
1800,09.23.20 klo 01.51.35 ap.,1.391,79.927,,,,,,,
1801,09.23.20 klo 02.21.35 ap.,1.820,75.043,,,,,,,
1802,09.23.20 klo 02.51.35 ap.,1.606,77.973,,,,,,,
1803,09.23.20 klo 03.21.35 ap.,-0.711,87.253,,,,,,,
1804,09.23.20 klo 03.51.35 ap.,0.019,82.637,,,,,,,
1805,09.23.20 klo 04.21.35 ap.,0.147,83.248,,,,,,,
1806,09.23.20 klo 04.51.35 ap.,-0.067,83.053,,,,,,,
1807,09.23.20 klo 05.21.35 ap.,-1.311,90.696,,,,,,,
1808,09.23.20 klo 05.51.35 ap.,-1.869,94.212,,,,,,,
1809,09.23.20 klo 06.21.35 ap.,-2.384,96.142,,,,,,,
1810,09.23.20 klo 06.51.35 ap.,-2.427,94.945,,,,,,,
1811,09.23.20 klo 07.21.35 ap.,-1.998,96.801,,,,,,,
1812,09.23.20 klo 07.51.35 ap.,-1.183,95.556,,,,,,,
1813,09.23.20 klo 08.21.35 ap.,0.705,89.963,,,,,,,
1814,09.23.20 klo 08.51.35 ap.,1.863,79.976,,,,,,,
1815,09.23.20 klo 09.21.35 ap.,2.164,77.143,,,,,,,
1816,09.23.20 klo 09.51.35 ap.,1.520,86.227,,,,,,,
1817,09.23.20 klo 10.21.35 ap.,1.863,87.424,,,,,,,
1818,09.23.20 klo 10.51.35 ap.,1.778,88.547,,,,,,,
1819,09.23.20 klo 11.21.35 ap.,1.949,89.670,,,,,,,
1820,09.23.20 klo 11.51.35 ap.,2.249,91.526,,,,,,,
1821,09.23.20 klo 12.21.35 ip.,2.335,94.115,,,,,,,
1822,09.23.20 klo 12.51.35 ip.,2.721,93.651,,,,,,,
1823,09.23.20 klo 01.21.35 ip.,3.022,92.088,,,,,,,
1824,09.23.20 klo 01.51.35 ip.,3.150,93.407,,,,,,,
1825,09.23.20 klo 02.21.35 ip.,3.365,93.114,,,,,,,
1826,09.23.20 klo 02.51.35 ip.,3.579,93.187,,,,,,,
1827,09.23.20 klo 03.21.35 ip.,3.665,94.872,,,,,,,
1828,09.23.20 klo 03.51.35 ip.,3.880,95.067,,,,,,,
1829,09.23.20 klo 04.21.35 ip.,4.223,93.822,,,,,,,
1830,09.23.20 klo 04.51.35 ip.,4.352,94.896,,,,,,,
1831,09.23.20 klo 05.21.35 ip.,4.395,96.093,,,,,,,
1832,09.23.20 klo 05.51.35 ip.,4.480,96.264,,,,,,,
1833,09.23.20 klo 06.21.35 ip.,4.609,97.216,,,,,,,
1834,09.23.20 klo 06.51.35 ip.,4.909,97.631,,,,,,,
1835,09.23.20 klo 07.21.35 ip.,5.167,97.778,,,,,,,
1836,09.23.20 klo 07.51.35 ip.,5.381,97.045,,,,,,,
1837,09.23.20 klo 08.21.35 ip.,5.810,95.214,,,,,,,
1838,09.23.20 klo 08.51.35 ip.,5.939,94.457,,,,,,,
1839,09.23.20 klo 09.21.35 ip.,6.239,92.137,,,,,,,
1840,09.23.20 klo 09.51.35 ip.,6.325,91.038,,,,,,,
1841,09.23.20 klo 10.21.35 ip.,6.068,90.085,,,,,,,
1842,09.23.20 klo 10.51.35 ip.,6.582,82.198,,,,,,,
1843,09.23.20 klo 11.21.35 ip.,6.153,80.073,,,,,,,
1844,09.23.20 klo 11.51.35 ip.,5.596,67.350,,,,,,,
1845,09.24.20 klo 12.21.35 ap.,6.454,55.263,,,,,,,
1846,09.24.20 klo 12.51.35 ap.,6.668,55.189,,,,,,,
1847,09.24.20 klo 01.21.35 ap.,6.025,59.853,,,,,,,
1848,09.24.20 klo 01.51.35 ap.,5.810,58.999,,,,,,,
1849,09.24.20 klo 02.21.35 ap.,4.952,65.079,,,,,,,
1850,09.24.20 klo 02.51.35 ap.,4.137,74.237,,,,,,,
1851,09.24.20 klo 03.21.35 ap.,3.794,75.433,,,,,,,
1852,09.24.20 klo 03.51.35 ap.,3.322,78.706,,,,,,,
1853,09.24.20 klo 04.21.35 ap.,3.408,77.363,,,,,,,
1854,09.24.20 klo 04.51.35 ap.,2.378,86.178,,,,,,,
1855,09.24.20 klo 05.21.35 ap.,2.507,85.910,,,,,,,
1856,09.24.20 klo 05.51.35 ap.,2.078,89.646,,,,,,,
1857,09.24.20 klo 06.21.35 ap.,1.735,92.747,,,,,,,
1858,09.24.20 klo 06.51.35 ap.,1.606,91.306,,,,,,,
1859,09.24.20 klo 07.21.35 ap.,1.606,91.209,,,,,,,
1860,09.24.20 klo 07.51.35 ap.,1.477,85.641,,,,,,,
1861,09.24.20 klo 08.21.35 ap.,0.834,93.700,,,,,,,
1862,09.24.20 klo 08.51.35 ap.,0.877,94.237,,,,,,,
1863,09.24.20 klo 09.21.35 ap.,1.649,90.085,,,,,,,
1864,09.24.20 klo 09.51.35 ap.,2.292,83.932,,,,,,,
1865,09.24.20 klo 10.21.35 ap.,1.692,88.083,,,,,,,
1866,09.24.20 klo 10.51.35 ap.,2.550,88.010,,,,,,,
1867,09.24.20 klo 11.21.35 ap.,2.807,83.053,,,,,,,
1868,09.24.20 klo 11.51.35 ap.,3.708,77.485,,,,,,,
1869,09.24.20 klo 12.21.35 ip.,4.223,74.481,,,,,,,
1870,09.24.20 klo 12.51.35 ip.,5.467,66.862,,,,,,,
1871,09.24.20 klo 01.21.35 ip.,4.352,61.832,,,,,,,
1872,09.24.20 klo 01.51.35 ip.,4.866,64.396,,,,,,,
1873,09.24.20 klo 02.21.35 ip.,4.266,66.545,,,,,,,
1874,09.24.20 klo 02.51.35 ip.,4.909,64.420,,,,,,,
1875,09.24.20 klo 03.21.35 ip.,6.582,57.265,,,,,,,
1876,09.24.20 klo 03.51.35 ip.,4.437,61.587,,,,,,,
1877,09.24.20 klo 04.21.35 ip.,4.866,61.441,,,,,,,
1878,09.24.20 klo 04.51.35 ip.,3.837,65.617,,,,,,,
1879,09.24.20 klo 05.21.35 ip.,3.665,66.081,,,,,,,
1880,09.24.20 klo 05.51.35 ip.,3.193,70.403,,,,,,,
1881,09.24.20 klo 06.21.35 ip.,2.078,76.093,,,,,,,
1882,09.24.20 klo 06.51.35 ip.,1.692,79.194,,,,,,,
1883,09.24.20 klo 07.21.35 ip.,0.705,87.131,,,,,,,
1884,09.24.20 klo 07.51.35 ip.,0.362,88.474,,,,,,,
1885,09.24.20 klo 08.21.35 ip.,0.190,92.332,,,,,,,
1886,09.24.20 klo 08.51.35 ip.,0.062,91.136,,,,,,,
1887,09.24.20 klo 09.21.35 ip.,0.190,89.646,,,,,,,
1888,09.24.20 klo 09.51.35 ip.,0.319,93.455,,,,,,,
1889,09.24.20 klo 10.21.35 ip.,0.791,92.210,,,,,,,
1890,09.24.20 klo 10.51.35 ip.,0.920,86.569,,,,,,,
1891,09.24.20 klo 11.21.35 ip.,2.721,76.190,,,,,,,
1892,09.24.20 klo 11.51.35 ip.,0.576,94.725,,,,,,,
1893,09.25.20 klo 12.21.35 ap.,0.147,98.339,,,,,,,
1894,09.25.20 klo 12.51.35 ap.,0.190,99.219,,,,,,,
1895,09.25.20 klo 01.21.35 ap.,0.147,99.536,,,,,,,
1896,09.25.20 klo 01.51.35 ap.,0.147,99.829,,,,,,,
1897,09.25.20 klo 02.21.35 ap.,0.104,100.000,,,,,,,
1898,09.25.20 klo 02.51.35 ap.,0.190,100.000,,,,,,,
1899,09.25.20 klo 03.21.35 ap.,0.062,100.000,,,,,,,
1900,09.25.20 klo 03.51.35 ap.,0.190,99.634,,,,,,,
1901,09.25.20 klo 04.21.35 ap.,0.319,99.463,,,,,,,
1902,09.25.20 klo 04.51.35 ap.,0.405,99.072,,,,,,,
1903,09.25.20 klo 05.21.35 ap.,0.405,99.096,,,,,,,
1904,09.25.20 klo 05.51.35 ap.,0.962,96.923,,,,,,,
1905,09.25.20 klo 06.21.35 ap.,0.748,97.802,,,,,,,
1906,09.25.20 klo 06.51.35 ap.,0.619,99.560,,,,,,,
1907,09.25.20 klo 07.21.35 ap.,1.134,97.827,,,,,,,
1908,09.25.20 klo 07.51.35 ap.,1.349,96.777,,,,,,,
1909,09.25.20 klo 08.21.35 ap.,1.177,98.193,,,,,,,
1910,09.25.20 klo 08.51.35 ap.,1.306,98.926,,,,,,,
1911,09.25.20 klo 09.21.35 ap.,1.349,99.341,,,,,,,
1912,09.25.20 klo 09.51.35 ap.,1.606,99.096,,,,,,,
1913,09.25.20 klo 10.21.35 ap.,1.863,98.681,,,,,,,
1914,09.25.20 klo 10.51.35 ap.,2.121,99.267,,,,,,,
1915,09.25.20 klo 11.21.35 ap.,2.507,98.730,,,,,,,
1916,09.25.20 klo 11.51.35 ap.,2.507,98.657,,,,,,,
1917,09.25.20 klo 12.21.35 ip.,3.022,98.584,,,,,,,
1918,09.25.20 klo 12.51.35 ip.,3.279,98.608,,,,,,,
1919,09.25.20 klo 01.21.35 ip.,3.322,98.974,,,,,,,
1920,09.25.20 klo 01.51.35 ip.,3.537,99.829,,,,,,,
1921,09.25.20 klo 02.21.35 ip.,3.880,100.000,,,,,,,
1922,09.25.20 klo 02.51.35 ip.,4.309,97.216,,,,,,,
1923,09.25.20 klo 03.21.35 ip.,5.510,92.454,,,,,,,
1924,09.25.20 klo 03.51.35 ip.,6.797,88.498,,,,,,,
1925,09.25.20 klo 04.21.35 ip.,7.440,84.615,,,,,,,
1926,09.25.20 klo 04.51.35 ip.,7.784,83.516,,,,,,,
1927,09.25.20 klo 05.21.35 ip.,7.269,83.053,,,,,,,
1928,09.25.20 klo 05.51.35 ip.,6.025,89.744,,,,,,,
1929,09.25.20 klo 06.21.35 ip.,5.338,93.846,,,,,,,
1930,09.25.20 klo 06.51.35 ip.,3.451,97.265,,,,,,,
1931,09.25.20 klo 07.21.35 ip.,4.137,98.266,,,,,,,
1932,09.25.20 klo 07.51.35 ip.,5.724,84.737,,,,,,,
1933,09.25.20 klo 08.21.35 ip.,5.038,87.302,,,,,,,
1934,09.25.20 klo 08.51.35 ip.,4.094,88.449,,,,,,,
1935,09.25.20 klo 09.21.35 ip.,4.352,84.762,,,,,,,
1936,09.25.20 klo 09.51.35 ip.,4.395,81.172,,,,,,,
1937,09.25.20 klo 10.21.35 ip.,4.266,79.170,,,,,,,
1938,09.25.20 klo 10.51.35 ip.,3.622,81.856,,,,,,,
1939,09.25.20 klo 11.21.35 ip.,3.065,81.709,,,,,,,
1940,09.25.20 klo 11.51.35 ip.,3.408,78.266,,,,,,,
1941,09.26.20 klo 12.21.35 ap.,2.507,79.023,,,,,,,
1942,09.26.20 klo 12.51.35 ap.,1.563,86.056,,,,,,,
1943,09.26.20 klo 01.21.35 ap.,3.150,78.022,,,,,,,
1944,09.26.20 klo 01.51.35 ap.,1.005,87.521,,,,,,,
1945,09.26.20 klo 02.21.35 ap.,0.062,93.284,,,,,,,
1946,09.26.20 klo 02.51.35 ap.,-0.239,94.261,,,,,,,
1947,09.26.20 klo 03.21.35 ap.,-0.796,98.144,,,,,,,
1948,09.26.20 klo 03.51.35 ap.,0.491,97.094,,,,,,,
1949,09.26.20 klo 04.21.35 ap.,0.190,98.706,,,,,,,
1950,09.26.20 klo 04.51.35 ap.,0.104,98.901,,,,,,,
1951,09.26.20 klo 05.21.35 ap.,0.276,97.094,,,,,,,
1952,09.26.20 klo 05.51.35 ap.,-0.625,98.364,,,,,,,
1953,09.26.20 klo 06.21.35 ap.,-0.968,98.950,,,,,,,
1954,09.26.20 klo 06.51.35 ap.,-0.882,100.000,,,,,,,
1955,09.26.20 klo 07.21.35 ap.,-0.367,98.339,,,,,,,
1956,09.26.20 klo 07.51.35 ap.,-0.796,98.706,,,,,,,
1957,09.26.20 klo 08.21.35 ap.,1.692,87.863,,,,,,,
1958,09.26.20 klo 08.51.35 ap.,1.692,84.982,,,,,,,
1959,09.26.20 klo 09.21.35 ap.,2.121,82.491,,,,,,,
1960,09.26.20 klo 09.51.35 ap.,1.906,86.667,,,,,,,
1961,09.26.20 klo 10.21.35 ap.,2.378,82.369,,,,,,,
1962,09.26.20 klo 10.51.35 ap.,2.893,80.879,,,,,,,
1963,09.26.20 klo 11.21.35 ap.,3.150,80.537,,,,,,,
1964,09.26.20 klo 11.51.35 ap.,3.408,72.137,,,,,,,
1965,09.26.20 klo 12.21.35 ip.,3.279,73.553,,,,,,,
1966,09.26.20 klo 12.51.35 ip.,3.236,74.188,,,,,,,
1967,09.26.20 klo 01.21.35 ip.,4.094,71.673,,,,,,,
1968,09.26.20 klo 01.51.35 ip.,4.137,69.744,,,,,,,
1969,09.26.20 klo 02.21.35 ip.,6.068,61.343,,,,,,,
1970,09.26.20 klo 02.51.35 ip.,6.668,58.779,,,,,,,
1971,09.26.20 klo 03.21.35 ip.,6.196,64.127,,,,,,,
1972,09.26.20 klo 03.51.35 ip.,5.381,66.813,,,,,,,
1973,09.26.20 klo 04.21.35 ip.,5.896,61.343,,,,,,,
1974,09.26.20 klo 04.51.35 ip.,4.566,66.886,,,,,,,
1975,09.26.20 klo 05.21.35 ip.,4.051,68.132,,,,,,,
1976,09.26.20 klo 05.51.35 ip.,1.820,78.364,,,,,,,
1977,09.26.20 klo 06.21.35 ip.,0.834,81.172,,,,,,,
1978,09.26.20 klo 06.51.35 ip.,-1.140,94.310,,,,,,,
1979,09.26.20 klo 07.21.35 ip.,-2.212,93.748,,,,,,,
1980,09.26.20 klo 07.51.35 ip.,-2.598,96.313,,,,,,,
1981,09.26.20 klo 08.21.35 ip.,-3.242,97.241,,,,,,,
1982,09.26.20 klo 08.51.35 ip.,-3.971,98.632,,,,,,,
1983,09.26.20 klo 09.21.35 ip.,-3.799,97.705,,,,,,,
1984,09.26.20 klo 09.51.35 ip.,-4.529,95.604,,,,,,,
1985,09.26.20 klo 10.21.35 ip.,-4.743,97.241,,,,,,,
1986,09.26.20 klo 10.51.35 ip.,-5.001,98.608,,,,,,,
1987,09.26.20 klo 11.21.35 ip.,-5.001,96.947,,,,,,,
1988,09.26.20 klo 11.51.35 ip.,-5.301,97.729,,,,,,,
1989,09.27.20 klo 12.21.35 ap.,-5.558,97.509,,,,,,,
1990,09.27.20 klo 12.51.35 ap.,-6.030,97.485,,,,,,,
1991,09.27.20 klo 01.21.35 ap.,-6.073,96.215,,,,,,,
1992,09.27.20 klo 01.51.35 ap.,-6.116,96.850,,,,,,,
1993,09.27.20 klo 02.21.35 ap.,-6.545,97.656,,,,,,,
1994,09.27.20 klo 02.51.35 ap.,-7.146,95.531,,,,,,,
1995,09.27.20 klo 03.21.35 ap.,-7.274,97.827,,,,,,,
1996,09.27.20 klo 03.51.35 ap.,-7.274,97.582,,,,,,,
1997,09.27.20 klo 04.21.35 ap.,-7.660,95.385,,,,,,,
1998,09.27.20 klo 04.51.35 ap.,-6.545,97.436,,,,,,,
1999,09.27.20 klo 05.21.35 ap.,-7.146,95.678,,,,,,,
2000,09.27.20 klo 05.51.35 ap.,-7.618,97.021,,,,,,,
2001,09.27.20 klo 06.21.35 ap.,-6.717,98.632,,,,,,,
2002,09.27.20 klo 06.51.35 ap.,-5.773,95.751,,,,,,,
2003,09.27.20 klo 07.21.35 ap.,-5.258,98.120,,,,,,,
2004,09.27.20 klo 07.51.35 ap.,-5.129,97.241,,,,,,,
2005,09.27.20 klo 08.21.35 ap.,-4.615,98.657,,,,,,,
2006,09.27.20 klo 08.51.35 ap.,-3.542,97.827,,,,,,,
2007,09.27.20 klo 09.21.35 ap.,-2.770,98.315,,,,,,,
2008,09.27.20 klo 09.51.35 ap.,-2.041,98.608,,,,,,,
2009,09.27.20 klo 10.21.35 ap.,-1.054,97.411,,,,,,,
2010,09.27.20 klo 10.51.35 ap.,-0.024,96.264,,,,,,,
2011,09.27.20 klo 11.21.35 ap.,1.005,92.210,,,,,,,
2012,09.27.20 klo 11.51.35 ap.,2.893,83.321,,,,,,,
2013,09.27.20 klo 12.21.35 ip.,2.636,82.564,,,,,,,
2014,09.27.20 klo 12.51.35 ip.,4.523,75.018,,,,,,,
2015,09.27.20 klo 01.21.35 ip.,5.596,71.355,,,,,,,
2016,09.27.20 klo 01.51.35 ip.,6.582,67.717,,,,,,,
2017,09.27.20 klo 02.21.35 ip.,5.982,66.496,,,,,,,
2018,09.27.20 klo 02.51.35 ip.,6.325,67.228,,,,,,,
2019,09.27.20 klo 03.21.35 ip.,5.939,67.692,,,,,,,
2020,09.27.20 klo 03.51.35 ip.,5.682,69.939,,,,,,,
2021,09.27.20 klo 04.21.35 ip.,6.411,67.082,,,,,,,
2022,09.27.20 klo 04.51.35 ip.,5.338,71.551,,,,,,,
2023,09.27.20 klo 05.21.35 ip.,4.866,70.012,,,,,,,
2024,09.27.20 klo 05.51.35 ip.,3.622,70.281,,,,,,,
2025,09.27.20 klo 06.21.35 ip.,3.108,75.824,,,,,,,
2026,09.27.20 klo 06.51.35 ip.,2.764,77.436,,,,,,,
2027,09.27.20 klo 07.21.35 ip.,1.820,83.614,,,,,,,
2028,09.27.20 klo 07.51.35 ip.,1.391,83.590,,,,,,,
2029,09.27.20 klo 08.21.35 ip.,-0.410,94.994,,,,,,,
2030,09.27.20 klo 08.51.35 ip.,-1.097,93.846,,,,,,,
2031,09.27.20 klo 09.21.35 ip.,-2.083,97.705,,,,,,,
2032,09.27.20 klo 09.51.35 ip.,-2.555,98.193,,,,,,,
2033,09.27.20 klo 10.21.35 ip.,-2.126,97.875,,,,,,,
2034,09.27.20 klo 10.51.35 ip.,-2.083,99.096,,,,,,,
2035,09.27.20 klo 11.21.35 ip.,1.177,94.335,,,,,,,
2036,09.27.20 klo 11.51.35 ip.,1.992,92.259,,,,,,,
2037,09.28.20 klo 12.21.35 ap.,2.507,91.624,,,,,,,
2038,09.28.20 klo 12.51.35 ap.,2.850,95.678,,,,,,,
2039,09.28.20 klo 01.21.35 ap.,3.150,95.775,,,,,,,
2040,09.28.20 klo 01.51.35 ap.,3.065,95.726,,,,,,,
2041,09.28.20 klo 02.21.35 ap.,3.022,96.679,,,,,,,
2042,09.28.20 klo 02.51.35 ap.,3.150,96.728,,,,,,,
2043,09.28.20 klo 03.21.35 ap.,3.279,96.752,,,,,,,
2044,09.28.20 klo 03.51.35 ap.,3.236,97.045,,,,,,,
2045,09.28.20 klo 04.21.35 ap.,3.279,97.192,,,,,,,
2046,09.28.20 klo 04.51.35 ap.,3.279,97.411,,,,,,,
2047,09.28.20 klo 05.21.35 ap.,3.365,97.436,,,,,,,
2048,09.28.20 klo 05.51.35 ap.,3.408,96.996,,,,,,,
2049,09.28.20 klo 06.21.35 ap.,3.365,97.241,,,,,,,
2050,09.28.20 klo 06.51.35 ap.,3.494,96.264,,,,,,,
2051,09.28.20 klo 07.21.35 ap.,3.622,95.678,,,,,,,
2052,09.28.20 klo 07.51.35 ap.,3.622,95.580,,,,,,,
2053,09.28.20 klo 08.21.35 ap.,3.665,96.484,,,,,,,
2054,09.28.20 klo 08.51.35 ap.,3.837,96.020,,,,,,,
2055,09.28.20 klo 09.21.35 ap.,4.008,95.336,,,,,,,
2056,09.28.20 klo 09.51.35 ap.,4.137,95.189,,,,,,,
2057,09.28.20 klo 10.21.35 ap.,4.266,95.238,,,,,,,
2058,09.28.20 klo 10.51.35 ap.,4.738,93.431,,,,,,,
2059,09.28.20 klo 11.21.35 ap.,4.609,94.090,,,,,,,
2060,09.28.20 klo 11.51.35 ap.,5.167,92.430,,,,,,,
2061,09.28.20 klo 12.21.35 ip.,5.467,91.795,,,,,,,
2062,09.28.20 klo 12.51.35 ip.,5.724,92.332,,,,,,,
2063,09.28.20 klo 01.21.35 ip.,5.939,91.819,,,,,,,
2064,09.28.20 klo 01.51.35 ip.,5.896,93.187,,,,,,,
2065,09.28.20 klo 02.21.35 ip.,6.153,92.332,,,,,,,
2066,09.28.20 klo 02.51.35 ip.,6.196,92.796,,,,,,,
2067,09.28.20 klo 03.21.35 ip.,6.111,93.187,,,,,,,
2068,09.28.20 klo 03.51.35 ip.,6.153,94.505,,,,,,,
2069,09.28.20 klo 04.21.35 ip.,6.411,93.700,,,,,,,
2070,09.28.20 klo 04.51.35 ip.,6.454,94.115,,,,,,,
2071,09.28.20 klo 05.21.35 ip.,6.540,94.481,,,,,,,
2072,09.28.20 klo 05.51.35 ip.,6.368,95.360,,,,,,,
2073,09.28.20 klo 06.21.35 ip.,6.325,96.142,,,,,,,
2074,09.28.20 klo 06.51.35 ip.,6.239,96.703,,,,,,,
2075,09.28.20 klo 07.21.35 ip.,6.325,96.825,,,,,,,
2076,09.28.20 klo 07.51.35 ip.,6.111,97.582,,,,,,,
2077,09.28.20 klo 08.21.35 ip.,6.454,96.606,,,,,,,
2078,09.28.20 klo 08.51.35 ip.,6.368,96.435,,,,,,,
2079,09.28.20 klo 09.21.35 ip.,6.239,97.363,,,,,,,
2080,09.28.20 klo 09.51.35 ip.,5.853,98.852,,,,,,,
2081,09.28.20 klo 10.21.35 ip.,6.282,98.315,,,,,,,
2082,09.28.20 klo 10.51.35 ip.,6.668,97.534,,,,,,,
2083,09.28.20 klo 11.21.35 ip.,6.754,98.022,,,,,,,
2084,09.28.20 klo 11.51.35 ip.,6.754,97.680,,,,,,,
2085,09.29.20 klo 12.21.35 ap.,6.540,99.389,,,,,,,
2086,09.29.20 klo 12.51.35 ap.,6.497,100.000,,,,,,,
2087,09.29.20 klo 01.21.35 ap.,6.582,99.951,,,,,,,
2088,09.29.20 klo 01.51.35 ap.,6.625,98.291,,,,,,,
2089,09.29.20 klo 02.21.35 ap.,6.540,98.486,,,,,,,
2090,09.29.20 klo 02.51.35 ap.,6.239,99.927,,,,,,,
2091,09.29.20 klo 03.21.35 ap.,6.068,99.292,,,,,,,
2092,09.29.20 klo 03.51.35 ap.,6.196,98.095,,,,,,,
2093,09.29.20 klo 04.21.35 ap.,6.325,98.291,,,,,,,
2094,09.29.20 klo 04.51.35 ap.,6.196,99.389,,,,,,,
2095,09.29.20 klo 05.21.35 ap.,6.239,99.731,,,,,,,
2096,09.29.20 klo 05.51.35 ap.,6.497,99.853,,,,,,,
2097,09.29.20 klo 06.21.35 ap.,6.754,99.438,,,,,,,
2098,09.29.20 klo 06.51.35 ap.,6.883,99.072,,,,,,,
2099,09.29.20 klo 07.21.35 ap.,6.840,98.291,,,,,,,
2100,09.29.20 klo 07.51.35 ap.,6.840,97.582,,,,,,,
2101,09.29.20 klo 08.21.35 ap.,6.883,96.752,,,,,,,
2102,09.29.20 klo 08.51.35 ap.,6.926,96.850,,,,,,,
2103,09.29.20 klo 09.21.35 ap.,7.183,95.678,,,,,,,
2104,09.29.20 klo 09.51.35 ap.,7.140,95.409,,,,,,,
2105,09.29.20 klo 10.21.35 ap.,7.355,93.431,,,,,,,
2106,09.29.20 klo 10.51.35 ap.,7.483,94.042,,,,,,,
2107,09.29.20 klo 11.21.35 ap.,7.784,92.357,,,,,,,
2108,09.29.20 klo 11.51.35 ap.,7.655,93.016,,,,,,,
2109,09.29.20 klo 12.21.35 ip.,8.213,91.331,,,,,,,
2110,09.29.20 klo 12.51.35 ip.,8.084,91.990,,,,,,,
2111,09.29.20 klo 01.21.35 ip.,8.298,91.453,,,,,,,
2112,09.29.20 klo 01.51.35 ip.,8.599,90.989,,,,,,,
2113,09.29.20 klo 02.21.35 ip.,8.256,90.842,,,,,,,
2114,09.29.20 klo 02.51.35 ip.,8.685,89.768,,,,,,,
2115,09.29.20 klo 03.21.35 ip.,9.028,88.107,,,,,,,
2116,09.29.20 klo 03.51.35 ip.,8.899,88.523,,,,,,,
2117,09.29.20 klo 04.21.35 ip.,9.543,85.812,,,,,,,
2118,09.29.20 klo 04.51.35 ip.,9.242,86.935,,,,,,,
2119,09.29.20 klo 05.21.35 ip.,8.770,88.571,,,,,,,
2120,09.29.20 klo 05.51.35 ip.,8.427,89.841,,,,,,,
2121,09.29.20 klo 06.21.35 ip.,7.955,91.282,,,,,,,
2122,09.29.20 klo 06.51.35 ip.,7.355,93.431,,,,,,,
2123,09.29.20 klo 07.21.35 ip.,6.711,95.580,,,,,,,
2124,09.29.20 klo 07.51.35 ip.,5.767,97.582,,,,,,,
2125,09.29.20 klo 08.21.35 ip.,5.467,98.364,,,,,,,
2126,09.29.20 klo 08.51.35 ip.,6.582,96.484,,,,,,,
2127,09.29.20 klo 09.21.35 ip.,6.625,96.337,,,,,,,
2128,09.29.20 klo 09.51.35 ip.,6.454,97.436,,,,,,,
2129,09.29.20 klo 10.21.35 ip.,6.497,96.972,,,,,,,
2130,09.29.20 klo 10.51.35 ip.,6.111,97.900,,,,,,,
2131,09.29.20 klo 11.21.35 ip.,5.810,99.341,,,,,,,
2132,09.29.20 klo 11.51.35 ip.,5.767,99.609,,,,,,,
2133,09.30.20 klo 12.21.35 ap.,5.724,99.707,,,,,,,
2134,09.30.20 klo 12.51.35 ap.,5.682,100.000,,,,,,,
2135,09.30.20 klo 01.21.35 ap.,5.596,100.000,,,,,,,
2136,09.30.20 klo 01.51.35 ap.,5.510,100.000,,,,,,,
2137,09.30.20 klo 02.21.35 ap.,5.424,100.000,,,,,,,
2138,09.30.20 klo 02.51.35 ap.,5.338,100.000,,,,,,,
2139,09.30.20 klo 03.21.35 ap.,5.253,100.000,,,,,,,
2140,09.30.20 klo 03.51.35 ap.,5.167,99.976,,,,,,,
2141,09.30.20 klo 04.21.35 ap.,5.295,100.000,,,,,,,
2142,09.30.20 klo 04.51.35 ap.,5.295,100.000,,,,,,,
2143,09.30.20 klo 05.21.35 ap.,5.167,100.000,,,,,,,
2144,09.30.20 klo 05.51.35 ap.,5.253,100.000,,,,,,,
2145,09.30.20 klo 06.21.35 ap.,5.253,100.000,,,,,,,
2146,09.30.20 klo 06.51.35 ap.,5.982,100.000,,,,,,,
2147,09.30.20 klo 07.21.35 ap.,6.239,99.683,,,,,,,
2148,09.30.20 klo 07.51.35 ap.,6.582,99.023,,,,,,,
2149,09.30.20 klo 08.21.35 ap.,6.711,98.462,,,,,,,
2150,09.30.20 klo 08.51.35 ap.,6.840,97.680,,,,,,,
2151,09.30.20 klo 09.21.35 ap.,7.011,96.996,,,,,,,
2152,09.30.20 klo 09.51.35 ap.,7.226,95.946,,,,,,,
2153,09.30.20 klo 10.21.35 ap.,7.440,95.018,,,,,,,
2154,09.30.20 klo 10.51.35 ap.,7.226,95.189,,,,,,,
