"Plot Title:  20849263"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20849263, SEN S/N: 20849263, LBL: AT)","RH, % (LGR S/N: 20849263, SEN S/N: 20849263, LBL: RH)","Coupler Detached (LGR S/N: 20849263)","Bad Battery (LGR S/N: 20849263)","Good Battery (LGR S/N: 20849263)","Coupler Attached (LGR S/N: 20849263)","Host Connected (LGR S/N: 20849263)","Stopped (LGR S/N: 20849263)","End Of File (LGR S/N: 20849263)"
4660,10.17.20 klo 01.30.00 ip.,-2.384,85.201,,,,,,,
4661,10.17.20 klo 02.00.00 ip.,-2.384,84.689,,,,,,,
4662,10.17.20 klo 02.30.00 ip.,-2.427,81.807,,,,,,,
4663,10.17.20 klo 03.00.00 ip.,-2.341,79.487,,,,,,,
4664,10.17.20 klo 03.30.00 ip.,-2.212,79.609,,,,,,,
4665,10.17.20 klo 04.00.00 ip.,-2.470,80.635,,,,,,,
4666,10.17.20 klo 04.30.00 ip.,-2.598,79.780,,,,,,,
4667,10.17.20 klo 05.00.00 ip.,-2.813,80.659,,,,,,,
4668,10.17.20 klo 05.30.00 ip.,-3.070,81.026,,,,,,,
4669,10.17.20 klo 06.00.00 ip.,-3.242,83.810,,,,,,,
4670,10.17.20 klo 06.30.00 ip.,-3.242,80.904,,,,,,,
4671,10.17.20 klo 07.00.00 ip.,-3.070,79.438,,,,,,,
4672,10.17.20 klo 07.30.00 ip.,-3.757,82.393,,,,,,,
4673,10.17.20 klo 08.00.00 ip.,-3.799,83.639,,,,,,,
4674,10.17.20 klo 08.30.00 ip.,-4.057,81.612,,,,,,,
4675,10.17.20 klo 09.00.00 ip.,-3.842,80.781,,,,,,,
4676,10.17.20 klo 09.30.00 ip.,-3.799,79.976,,,,,,,
4677,10.17.20 klo 10.00.00 ip.,-3.671,81.001,,,,,,,
4678,10.17.20 klo 10.30.00 ip.,-3.499,81.880,,,,,,,
4679,10.17.20 klo 11.00.00 ip.,-3.070,80.781,,,,,,,
4680,10.17.20 klo 11.30.00 ip.,-3.370,81.074,,,,,,,
4681,10.18.20 klo 12.00.00 ap.,-3.585,83.126,,,,,,,
4682,10.18.20 klo 12.30.00 ap.,-3.113,83.712,,,,,,,
4683,10.18.20 klo 01.00.00 ap.,-2.813,81.001,,,,,,,
4684,10.18.20 klo 01.30.00 ap.,-2.470,80.342,,,,,,,
4685,10.18.20 klo 02.00.00 ap.,-2.427,79.194,,,,,,,
4686,10.18.20 klo 02.30.00 ap.,-3.456,81.734,,,,,,,
4687,10.18.20 klo 03.00.00 ap.,-3.499,81.929,,,,,,,
4688,10.18.20 klo 03.30.00 ap.,-3.070,81.026,,,,,,,
4689,10.18.20 klo 04.00.00 ap.,-2.770,80.171,,,,,,,
4690,10.18.20 klo 04.30.00 ap.,-2.856,80.952,,,,,,,
4691,10.18.20 klo 05.00.00 ap.,-2.856,81.563,,,,,,,
4692,10.18.20 klo 05.30.00 ap.,-2.384,83.394,,,,,,,
4693,10.18.20 klo 06.00.00 ap.,-2.041,76.947,,,,,,,
4694,10.18.20 klo 06.30.00 ap.,-2.384,75.238,,,,,,,
4695,10.18.20 klo 07.00.00 ap.,-2.684,74.847,,,,,,,
4696,10.18.20 klo 07.30.00 ap.,-2.899,77.485,,,,,,,
4697,10.18.20 klo 08.00.00 ap.,-3.370,78.852,,,,,,,
4698,10.18.20 klo 08.30.00 ap.,-3.156,77.289,,,,,,,
4699,10.18.20 klo 09.00.00 ap.,-2.941,77.289,,,,,,,
4700,10.18.20 klo 09.30.00 ap.,-3.070,77.265,,,,,,,
4701,10.18.20 klo 10.00.00 ap.,-2.899,76.850,,,,,,,
4702,10.18.20 klo 10.30.00 ap.,-2.212,74.554,,,,,,,
4703,10.18.20 klo 11.00.00 ap.,-2.255,74.554,,,,,,,
4704,10.18.20 klo 11.30.00 ap.,-1.826,74.774,,,,,,,
4705,10.18.20 klo 12.00.00 ip.,-0.410,67.839,,,,,,,
4706,10.18.20 klo 12.30.00 ip.,-0.282,71.429,,,,,,,
4707,10.18.20 klo 01.00.00 ip.,0.062,67.790,,,,,,,
4708,10.18.20 klo 01.30.00 ip.,-0.496,69.719,,,,,,,
4709,10.18.20 klo 02.00.00 ip.,-1.097,69.963,,,,,,,
4710,10.18.20 klo 02.30.00 ip.,-1.268,74.042,,,,,,,
4711,10.18.20 klo 03.00.00 ip.,-1.140,71.258,,,,,,,
4712,10.18.20 klo 03.30.00 ip.,-1.697,72.650,,,,,,,
4713,10.18.20 klo 04.00.00 ip.,-1.183,71.917,,,,,,,
4714,10.18.20 klo 04.30.00 ip.,-1.697,75.140,,,,,,,
4715,10.18.20 klo 05.00.00 ip.,-2.641,76.972,,,,,,,
4716,10.18.20 klo 05.30.00 ip.,-3.027,79.805,,,,,,,
4717,10.18.20 klo 06.00.00 ip.,-3.413,80.928,,,,,,,
4718,10.18.20 klo 06.30.00 ip.,-3.370,81.929,,,,,,,
4719,10.18.20 klo 07.00.00 ip.,-3.156,79.536,,,,,,,
4720,10.18.20 klo 07.30.00 ip.,-3.113,80.000,,,,,,,
4721,10.18.20 klo 08.00.00 ip.,-3.027,80.684,,,,,,,
4722,10.18.20 klo 08.30.00 ip.,-2.984,79.683,,,,,,,
4723,10.18.20 klo 09.00.00 ip.,-3.070,80.147,,,,,,,
4724,10.18.20 klo 09.30.00 ip.,-3.542,82.393,,,,,,,
4725,10.18.20 klo 10.00.00 ip.,-3.156,80.415,,,,,,,
4726,10.18.20 klo 10.30.00 ip.,-3.499,82.955,,,,,,,
4727,10.18.20 klo 11.00.00 ip.,-3.928,83.883,,,,,,,
4728,10.18.20 klo 11.30.00 ip.,-3.971,85.153,,,,,,,
4729,10.19.20 klo 12.00.00 ap.,-3.799,84.054,,,,,,,
4730,10.19.20 klo 12.30.00 ap.,-3.714,83.492,,,,,,,
4731,10.19.20 klo 01.00.00 ap.,-3.285,81.368,,,,,,,
4732,10.19.20 klo 01.30.00 ap.,-3.370,82.271,,,,,,,
4733,10.19.20 klo 02.00.00 ap.,-3.156,81.416,,,,,,,
4734,10.19.20 klo 02.30.00 ap.,-3.499,82.442,,,,,,,
4735,10.19.20 klo 03.00.00 ap.,-3.328,82.466,,,,,,,
4736,10.19.20 klo 03.30.00 ap.,-3.113,81.929,,,,,,,
4737,10.19.20 klo 04.00.00 ap.,-3.456,83.028,,,,,,,
4738,10.19.20 klo 04.30.00 ap.,-4.572,85.788,,,,,,,
4739,10.19.20 klo 05.00.00 ap.,-5.687,87.839,,,,,,,
4740,10.19.20 klo 05.30.00 ap.,-5.344,89.377,,,,,,,
4741,10.19.20 klo 06.00.00 ap.,-4.657,86.227,,,,,,,
4742,10.19.20 klo 06.30.00 ap.,-3.885,84.493,,,,,,,
4743,10.19.20 klo 07.00.00 ap.,-3.542,85.006,,,,,,,
4744,10.19.20 klo 07.30.00 ap.,-3.070,83.663,,,,,,,
4745,10.19.20 klo 08.00.00 ap.,-2.727,82.442,,,,,,,
4746,10.19.20 klo 08.30.00 ap.,-2.856,85.226,,,,,,,
4747,10.19.20 klo 09.00.00 ap.,-2.641,82.613,,,,,,,
4748,10.19.20 klo 09.30.00 ap.,-2.427,84.640,,,,,,,
4749,10.19.20 klo 10.00.00 ap.,-2.727,84.298,,,,,,,
4750,10.19.20 klo 10.30.00 ap.,-2.899,84.615,,,,,,,
4751,10.19.20 klo 11.00.00 ap.,-2.941,85.348,,,,,,,
4752,10.19.20 klo 11.30.00 ap.,-2.427,83.712,,,,,,,
4753,10.19.20 klo 12.00.00 ip.,-2.041,82.637,,,,,,,
4754,10.19.20 klo 12.30.00 ip.,-1.740,80.440,,,,,,,
4755,10.19.20 klo 01.00.00 ip.,-1.354,77.289,,,,,,,
4756,10.19.20 klo 01.30.00 ip.,-0.625,74.945,,,,,,,
4757,10.19.20 klo 02.00.00 ip.,0.662,64.054,,,,,,,
4758,10.19.20 klo 02.30.00 ip.,0.062,67.473,,,,,,,
4759,10.19.20 klo 03.00.00 ip.,0.104,64.835,,,,,,,
4760,10.19.20 klo 03.30.00 ip.,0.019,63.321,,,,,,,
4761,10.19.20 klo 04.00.00 ip.,-1.483,68.596,,,,,,,
4762,10.19.20 klo 04.30.00 ip.,-2.856,76.337,,,,,,,
4763,10.19.20 klo 05.00.00 ip.,-3.285,75.946,,,,,,,
4764,10.19.20 klo 05.30.00 ip.,-5.258,84.420,,,,,,,
4765,10.19.20 klo 06.00.00 ip.,-6.116,86.740,,,,,,,
4766,10.19.20 klo 06.30.00 ip.,-6.888,88.498,,,,,,,
4767,10.19.20 klo 07.00.00 ip.,-7.446,90.085,,,,,,,
4768,10.19.20 klo 07.30.00 ip.,-7.703,91.966,,,,,,,
4769,10.19.20 klo 08.00.00 ip.,-8.304,92.283,,,,,,,
4770,10.19.20 klo 08.30.00 ip.,-8.476,92.894,,,,,,,
4771,10.19.20 klo 09.00.00 ip.,-8.733,94.554,,,,,,,
4772,10.19.20 klo 09.30.00 ip.,-9.033,94.383,,,,,,,
4773,10.19.20 klo 10.00.00 ip.,-9.033,93.895,,,,,,,
4774,10.19.20 klo 10.30.00 ip.,-8.990,93.871,,,,,,,
4775,10.19.20 klo 11.00.00 ip.,-9.248,93.626,,,,,,,
4776,10.19.20 klo 11.30.00 ip.,-9.419,95.946,,,,,,,
4777,10.20.20 klo 12.00.00 ap.,-9.377,94.505,,,,,,,
4778,10.20.20 klo 12.30.00 ap.,-9.462,93.480,,,,,,,
4779,10.20.20 klo 01.00.00 ap.,-9.591,94.188,,,,,,,
4780,10.20.20 klo 01.30.00 ap.,-9.419,93.919,,,,,,,
4781,10.20.20 klo 02.00.00 ap.,-9.591,94.066,,,,,,,
4782,10.20.20 klo 02.30.00 ap.,-9.591,94.408,,,,,,,
4783,10.20.20 klo 03.00.00 ap.,-9.591,94.310,,,,,,,
4784,10.20.20 klo 03.30.00 ap.,-9.419,93.773,,,,,,,
4785,10.20.20 klo 04.00.00 ap.,-9.462,93.700,,,,,,,
4786,10.20.20 klo 04.30.00 ap.,-9.419,94.628,,,,,,,
4787,10.20.20 klo 05.00.00 ap.,-9.505,94.212,,,,,,,
4788,10.20.20 klo 05.30.00 ap.,-9.334,94.921,,,,,,,
4789,10.20.20 klo 06.00.00 ap.,-9.334,96.166,,,,,,,
4790,10.20.20 klo 06.30.00 ap.,-8.304,95.580,,,,,,,
4791,10.20.20 klo 07.00.00 ap.,-7.875,96.093,,,,,,,
4792,10.20.20 klo 07.30.00 ap.,-8.004,96.264,,,,,,,
4793,10.20.20 klo 08.00.00 ap.,-7.532,95.971,,,,,,,
4794,10.20.20 klo 08.30.00 ap.,-8.004,96.508,,,,,,,
4795,10.20.20 klo 09.00.00 ap.,-6.931,96.410,,,,,,,
4796,10.20.20 klo 09.30.00 ap.,-6.073,95.922,,,,,,,
4797,10.20.20 klo 10.00.00 ap.,-5.473,96.020,,,,,,,
4798,10.20.20 klo 10.30.00 ap.,-4.700,94.945,,,,,,,
4799,10.20.20 klo 11.00.00 ap.,-3.628,93.236,,,,,,,
4800,10.20.20 klo 11.30.00 ap.,-2.984,92.234,,,,,,,
4801,10.20.20 klo 12.00.00 ip.,-2.856,91.648,,,,,,,
4802,10.20.20 klo 12.30.00 ip.,-2.298,90.403,,,,,,,
4803,10.20.20 klo 01.00.00 ip.,-1.826,89.280,,,,,,,
4804,10.20.20 klo 01.30.00 ip.,-1.697,88.742,,,,,,,
4805,10.20.20 klo 02.00.00 ip.,-1.354,86.471,,,,,,,
4806,10.20.20 klo 02.30.00 ip.,-0.711,85.348,,,,,,,
4807,10.20.20 klo 03.00.00 ip.,-1.998,87.814,,,,,,,
4808,10.20.20 klo 03.30.00 ip.,-2.126,88.107,,,,,,,
4809,10.20.20 klo 04.00.00 ip.,-2.813,91.306,,,,,,,
4810,10.20.20 klo 04.30.00 ip.,-2.770,91.648,,,,,,,
4811,10.20.20 klo 05.00.00 ip.,-2.770,92.308,,,,,,,
4812,10.20.20 klo 05.30.00 ip.,-3.285,93.284,,,,,,,
4813,10.20.20 klo 06.00.00 ip.,-3.714,94.872,,,,,,,
4814,10.20.20 klo 06.30.00 ip.,-4.186,95.531,,,,,,,
4815,10.20.20 klo 07.00.00 ip.,-4.186,94.017,,,,,,,
4816,10.20.20 klo 07.30.00 ip.,-4.872,96.166,,,,,,,
4817,10.20.20 klo 08.00.00 ip.,-5.129,96.996,,,,,,,
4818,10.20.20 klo 08.30.00 ip.,-4.786,96.508,,,,,,,
4819,10.20.20 klo 09.00.00 ip.,-5.773,97.167,,,,,,,
4820,10.20.20 klo 09.30.00 ip.,-5.387,95.263,,,,,,,
4821,10.20.20 klo 10.00.00 ip.,-6.288,95.873,,,,,,,
4822,10.20.20 klo 10.30.00 ip.,-5.944,95.360,,,,,,,
4823,10.20.20 klo 11.00.00 ip.,-5.816,96.459,,,,,,,
4824,10.20.20 klo 11.30.00 ip.,-6.116,96.044,,,,,,,
4825,10.21.20 klo 12.00.00 ap.,-5.816,95.775,,,,,,,
4826,10.21.20 klo 12.30.00 ap.,-5.773,92.894,,,,,,,
4827,10.21.20 klo 01.00.00 ap.,-5.902,92.088,,,,,,,
4828,10.21.20 klo 01.30.00 ap.,-5.859,94.408,,,,,,,
4829,10.21.20 klo 02.00.00 ap.,-5.987,92.552,,,,,,,
4830,10.21.20 klo 02.30.00 ap.,-6.760,93.138,,,,,,,
4831,10.21.20 klo 03.00.00 ap.,-6.631,92.430,,,,,,,
4832,10.21.20 klo 03.30.00 ap.,-6.674,90.989,,,,,,,
4833,10.21.20 klo 04.00.00 ap.,-6.588,93.700,,,,,,,
4834,10.21.20 klo 04.30.00 ap.,-6.373,93.871,,,,,,,
4835,10.21.20 klo 05.00.00 ap.,-5.944,94.359,,,,,,,
4836,10.21.20 klo 05.30.00 ap.,-5.515,94.164,,,,,,,
4837,10.21.20 klo 06.00.00 ap.,-5.215,95.287,,,,,,,
4838,10.21.20 klo 06.30.00 ap.,-5.001,95.995,,,,,,,
4839,10.21.20 klo 07.00.00 ap.,-4.829,95.702,,,,,,,
4840,10.21.20 klo 07.30.00 ap.,-4.615,95.800,,,,,,,
4841,10.21.20 klo 08.00.00 ap.,-4.657,94.383,,,,,,,
4842,10.21.20 klo 08.30.00 ap.,-4.615,93.871,,,,,,,
4843,10.21.20 klo 09.00.00 ap.,-4.615,94.286,,,,,,,
4844,10.21.20 klo 09.30.00 ap.,-4.615,93.480,,,,,,,
4845,10.21.20 klo 10.00.00 ap.,-4.572,92.454,,,,,,,
4846,10.21.20 klo 10.30.00 ap.,-4.314,90.574,,,,,,,
4847,10.21.20 klo 11.00.00 ap.,-4.314,90.769,,,,,,,
4848,10.21.20 klo 11.30.00 ap.,-4.057,93.822,,,,,,,
4849,10.21.20 klo 12.00.00 ip.,-3.628,91.453,,,,,,,
4850,10.21.20 klo 12.30.00 ip.,-3.542,87.424,,,,,,,
4851,10.21.20 klo 01.00.00 ip.,-3.285,86.203,,,,,,,
4852,10.21.20 klo 01.30.00 ip.,-3.542,88.327,,,,,,,
4853,10.21.20 klo 02.00.00 ip.,-2.341,84.322,,,,,,,
4854,10.21.20 klo 02.30.00 ip.,-2.770,83.590,,,,,,,
4855,10.21.20 klo 03.00.00 ip.,-3.542,84.884,,,,,,,
4856,10.21.20 klo 03.30.00 ip.,-3.499,86.276,,,,,,,
4857,10.21.20 klo 04.00.00 ip.,-3.757,85.519,,,,,,,
4858,10.21.20 klo 04.30.00 ip.,-3.971,86.569,,,,,,,
4859,10.21.20 klo 05.00.00 ip.,-4.314,86.764,,,,,,,
4860,10.21.20 klo 05.30.00 ip.,-4.700,88.107,,,,,,,
4861,10.21.20 klo 06.00.00 ip.,-4.958,89.768,,,,,,,
4862,10.21.20 klo 06.30.00 ip.,-5.129,90.745,,,,,,,
4863,10.21.20 klo 07.00.00 ip.,-5.301,90.696,,,,,,,
4864,10.21.20 klo 07.30.00 ip.,-5.644,89.939,,,,,,,
4865,10.21.20 klo 08.00.00 ip.,-5.944,94.408,,,,,,,
4866,10.21.20 klo 08.30.00 ip.,-5.987,92.332,,,,,,,
4867,10.21.20 klo 09.00.00 ip.,-6.030,91.844,,,,,,,
4868,10.21.20 klo 09.30.00 ip.,-6.202,91.136,,,,,,,
4869,10.21.20 klo 10.00.00 ip.,-6.159,93.236,,,,,,,
4870,10.21.20 klo 10.30.00 ip.,-5.773,93.187,,,,,,,
4871,10.21.20 klo 11.00.00 ip.,-5.601,94.359,,,,,,,
4872,10.21.20 klo 11.30.00 ip.,-5.344,91.990,,,,,,,
4873,10.22.20 klo 12.00.00 ap.,-5.301,92.821,,,,,,,
4874,10.22.20 klo 12.30.00 ap.,-5.730,92.796,,,,,,,
4875,10.22.20 klo 01.00.00 ap.,-5.687,89.206,,,,,,,
4876,10.22.20 klo 01.30.00 ap.,-5.987,90.085,,,,,,,
4877,10.22.20 klo 02.00.00 ap.,-6.116,89.744,,,,,,,
4878,10.22.20 klo 02.30.00 ap.,-6.288,90.403,,,,,,,
4879,10.22.20 klo 03.00.00 ap.,-6.373,90.745,,,,,,,
4880,10.22.20 klo 03.30.00 ap.,-6.545,90.769,,,,,,,
4881,10.22.20 klo 04.00.00 ap.,-6.545,90.696,,,,,,,
4882,10.22.20 klo 04.30.00 ap.,-6.502,86.838,,,,,,,
4883,10.22.20 klo 05.00.00 ap.,-6.717,88.962,,,,,,,
4884,10.22.20 klo 05.30.00 ap.,-6.974,89.182,,,,,,,
4885,10.22.20 klo 06.00.00 ap.,-7.231,87.766,,,,,,,
4886,10.22.20 klo 06.30.00 ap.,-7.274,88.132,,,,,,,
4887,10.22.20 klo 07.00.00 ap.,-7.274,88.498,,,,,,,
4888,10.22.20 klo 07.30.00 ap.,-7.403,87.741,,,,,,,
4889,10.22.20 klo 08.00.00 ap.,-7.317,86.349,,,,,,,
4890,10.22.20 klo 08.30.00 ap.,-7.446,87.057,,,,,,,
4891,10.22.20 klo 09.00.00 ap.,-7.317,87.766,,,,,,,
4892,10.22.20 klo 09.30.00 ap.,-7.060,88.376,,,,,,,
4893,10.22.20 klo 10.00.00 ap.,-6.931,85.665,,,,,,,
4894,10.22.20 klo 10.30.00 ap.,-6.760,85.006,,,,,,,
4895,10.22.20 klo 11.00.00 ap.,-6.545,85.153,,,,,,,
4896,10.22.20 klo 11.30.00 ap.,-6.073,85.617,,,,,,,
4897,10.22.20 klo 12.00.00 ip.,-5.944,83.590,,,,,,,
4898,10.22.20 klo 12.30.00 ip.,-6.073,84.518,,,,,,,
4899,10.22.20 klo 01.00.00 ip.,-5.987,84.200,,,,,,,
4900,10.22.20 klo 01.30.00 ip.,-5.773,84.005,,,,,,,
4901,10.22.20 klo 02.00.00 ip.,-5.601,83.834,,,,,,,
4902,10.22.20 klo 02.30.00 ip.,-5.687,84.982,,,,,,,
4903,10.22.20 klo 03.00.00 ip.,-5.601,84.835,,,,,,,
4904,10.22.20 klo 03.30.00 ip.,-5.515,85.714,,,,,,,
4905,10.22.20 klo 04.00.00 ip.,-5.344,86.178,,,,,,,
4906,10.22.20 klo 04.30.00 ip.,-5.086,85.934,,,,,,,
4907,10.22.20 klo 05.00.00 ip.,-5.044,87.277,,,,,,,
4908,10.22.20 klo 05.30.00 ip.,-4.915,87.521,,,,,,,
4909,10.22.20 klo 06.00.00 ip.,-4.915,89.475,,,,,,,
4910,10.22.20 klo 06.30.00 ip.,-4.615,91.111,,,,,,,
4911,10.22.20 klo 07.00.00 ip.,-4.443,91.184,,,,,,,
4912,10.22.20 klo 07.30.00 ip.,-4.314,91.331,,,,,,,
4913,10.22.20 klo 08.00.00 ip.,-4.228,91.697,,,,,,,
4914,10.22.20 klo 08.30.00 ip.,-3.928,89.890,,,,,,,
4915,10.22.20 klo 09.00.00 ip.,-3.842,89.988,,,,,,,
4916,10.22.20 klo 09.30.00 ip.,-3.799,90.281,,,,,,,
4917,10.22.20 klo 10.00.00 ip.,-3.928,92.479,,,,,,,
4918,10.22.20 klo 10.30.00 ip.,-3.799,91.502,,,,,,,
4919,10.22.20 klo 11.00.00 ip.,-3.842,91.404,,,,,,,
4920,10.22.20 klo 11.30.00 ip.,-3.628,89.377,,,,,,,
4921,10.23.20 klo 12.00.00 ap.,-3.671,90.061,,,,,,,
4922,10.23.20 klo 12.30.00 ap.,-3.671,90.745,,,,,,,
4923,10.23.20 klo 01.00.00 ap.,-3.714,91.477,,,,,,,
4924,10.23.20 klo 01.30.00 ap.,-3.757,90.305,,,,,,,
4925,10.23.20 klo 02.00.00 ap.,-3.714,89.963,,,,,,,
4926,10.23.20 klo 02.30.00 ap.,-3.799,90.989,,,,,,,
4927,10.23.20 klo 03.00.00 ap.,-3.671,88.840,,,,,,,
4928,10.23.20 klo 03.30.00 ap.,-3.714,88.254,,,,,,,
4929,10.23.20 klo 04.00.00 ap.,-3.799,92.527,,,,,,,
4930,10.23.20 klo 04.30.00 ap.,-4.057,94.945,,,,,,,
4931,10.23.20 klo 05.00.00 ap.,-4.186,94.335,,,,,,,
4932,10.23.20 klo 05.30.00 ap.,-4.357,95.849,,,,,,,
4933,10.23.20 klo 06.00.00 ap.,-4.529,96.337,,,,,,,
4934,10.23.20 klo 06.30.00 ap.,-4.443,94.310,,,,,,,
4935,10.23.20 klo 07.00.00 ap.,-4.271,92.503,,,,,,,
4936,10.23.20 klo 07.30.00 ap.,-4.186,91.502,,,,,,,
4937,10.23.20 klo 08.00.00 ap.,-4.057,91.087,,,,,,,
4938,10.23.20 klo 08.30.00 ap.,-4.057,90.989,,,,,,,
4939,10.23.20 klo 09.00.00 ap.,-4.057,90.989,,,,,,,
4940,10.23.20 klo 09.30.00 ap.,-3.928,91.477,,,,,,,
4941,10.23.20 klo 10.00.00 ap.,-3.842,92.283,,,,,,,
4942,10.23.20 klo 10.30.00 ap.,-3.714,93.040,,,,,,,
4943,10.23.20 klo 11.00.00 ap.,-3.242,89.255,,,,,,,
4944,10.23.20 klo 11.30.00 ap.,-3.156,87.741,,,,,,,
4945,10.23.20 klo 12.00.00 ip.,-2.727,86.984,,,,,,,
4946,10.23.20 klo 12.30.00 ip.,-2.341,85.958,,,,,,,
4947,10.23.20 klo 01.00.00 ip.,-2.298,85.495,,,,,,,
4948,10.23.20 klo 01.30.00 ip.,-1.740,84.054,,,,,,,
4949,10.23.20 klo 02.00.00 ip.,-1.869,86.520,,,,,,,
4950,10.23.20 klo 02.30.00 ip.,-2.083,87.521,,,,,,,
4951,10.23.20 klo 03.00.00 ip.,-2.384,87.570,,,,,,,
4952,10.23.20 klo 03.30.00 ip.,-2.255,87.228,,,,,,,
4953,10.23.20 klo 04.00.00 ip.,-2.598,88.230,,,,,,,
4954,10.23.20 klo 04.30.00 ip.,-2.512,88.767,,,,,,,
4955,10.23.20 klo 05.00.00 ip.,-2.298,89.524,,,,,,,
4956,10.23.20 klo 05.30.00 ip.,-2.384,90.720,,,,,,,
4957,10.23.20 klo 06.00.00 ip.,-2.255,90.012,,,,,,,
4958,10.23.20 klo 06.30.00 ip.,-2.341,90.403,,,,,,,
4959,10.23.20 klo 07.00.00 ip.,-2.169,90.940,,,,,,,
4960,10.23.20 klo 07.30.00 ip.,-2.041,92.137,,,,,,,
4961,10.23.20 klo 08.00.00 ip.,-1.955,91.941,,,,,,,
4962,10.23.20 klo 08.30.00 ip.,-1.740,92.112,,,,,,,
4963,10.23.20 klo 09.00.00 ip.,-1.440,92.527,,,,,,,
4964,10.23.20 klo 09.30.00 ip.,-1.140,93.797,,,,,,,
4965,10.23.20 klo 10.00.00 ip.,-0.839,92.869,,,,,,,
4966,10.23.20 klo 10.30.00 ip.,-0.668,92.967,,,,,,,
4967,10.23.20 klo 11.00.00 ip.,-0.668,93.382,,,,,,,
4968,10.23.20 klo 11.30.00 ip.,-0.625,94.017,,,,,,,
4969,10.24.20 klo 12.00.00 ap.,-0.711,95.556,,,,,,,
4970,10.24.20 klo 12.30.00 ap.,-0.496,95.067,,,,,,,
4971,10.24.20 klo 01.00.00 ap.,-0.496,94.579,,,,,,,
4972,10.24.20 klo 01.30.00 ap.,-0.754,94.603,,,,,,,
4973,10.24.20 klo 02.00.00 ap.,-0.668,94.090,,,,,,,
4974,10.24.20 klo 02.30.00 ap.,-1.140,93.431,,,,,,,
4975,10.24.20 klo 03.00.00 ap.,-0.839,92.796,,,,,,,
4976,10.24.20 klo 03.30.00 ap.,-0.796,92.112,,,,,,,
4977,10.24.20 klo 04.00.00 ap.,-0.668,93.748,,,,,,,
4978,10.24.20 klo 04.30.00 ap.,-1.011,91.258,,,,,,,
4979,10.24.20 klo 05.00.00 ap.,-0.968,93.162,,,,,,,
4980,10.24.20 klo 05.30.00 ap.,-1.097,92.967,,,,,,,
4981,10.24.20 klo 06.00.00 ap.,-0.925,94.212,,,,,,,
4982,10.24.20 klo 06.30.00 ap.,-0.882,91.526,,,,,,,
4983,10.24.20 klo 07.00.00 ap.,-1.225,95.653,,,,,,,
4984,10.24.20 klo 07.30.00 ap.,-0.882,92.625,,,,,,,
4985,10.24.20 klo 08.00.00 ap.,-0.968,92.772,,,,,,,
4986,10.24.20 klo 08.30.00 ap.,-0.968,93.748,,,,,,,
4987,10.24.20 klo 09.00.00 ap.,-0.882,92.527,,,,,,,
4988,10.24.20 klo 09.30.00 ap.,-0.968,91.770,,,,,,,
4989,10.24.20 klo 10.00.00 ap.,-0.796,92.063,,,,,,,
4990,10.24.20 klo 10.30.00 ap.,-0.325,90.427,,,,,,,
4991,10.24.20 klo 11.00.00 ap.,0.062,88.840,,,,,,,
4992,10.24.20 klo 11.30.00 ap.,0.362,87.204,,,,,,,
4993,10.24.20 klo 12.00.00 ip.,0.448,86.129,,,,,,,
4994,10.24.20 klo 12.30.00 ip.,0.877,86.593,,,,,,,
4995,10.24.20 klo 01.00.00 ip.,0.662,86.178,,,,,,,
4996,10.24.20 klo 01.30.00 ip.,0.791,85.031,,,,,,,
4997,10.24.20 klo 02.00.00 ip.,1.820,85.006,,,,,,,
4998,10.24.20 klo 02.30.00 ip.,0.104,88.840,,,,,,,
4999,10.24.20 klo 03.00.00 ip.,0.319,89.060,,,,,,,
5000,10.24.20 klo 03.30.00 ip.,-0.496,92.283,,,,,,,
5001,10.24.20 klo 04.00.00 ip.,0.319,89.597,,,,,,,
5002,10.24.20 klo 04.30.00 ip.,0.104,91.331,,,,,,,
5003,10.24.20 klo 05.00.00 ip.,0.147,90.623,,,,,,,
5004,10.24.20 klo 05.30.00 ip.,0.104,91.331,,,,,,,
5005,10.24.20 klo 06.00.00 ip.,0.062,91.477,,,,,,,
5006,10.24.20 klo 06.30.00 ip.,0.190,92.259,,,,,,,
5007,10.24.20 klo 07.00.00 ip.,0.104,92.747,,,,,,,
5008,10.24.20 klo 07.30.00 ip.,-0.239,94.383,,,,,,,
5009,10.24.20 klo 08.00.00 ip.,-0.196,94.164,,,,,,,
5010,10.24.20 klo 08.30.00 ip.,-0.410,94.945,,,,,,,
5011,10.24.20 klo 09.00.00 ip.,-0.496,94.921,,,,,,,
5012,10.24.20 klo 09.30.00 ip.,-0.453,94.408,,,,,,,
5013,10.24.20 klo 10.00.00 ip.,-0.496,94.994,,,,,,,
5014,10.24.20 klo 10.30.00 ip.,-0.453,95.140,,,,,,,
5015,10.24.20 klo 11.00.00 ip.,-0.367,94.872,,,,,,,
5016,10.24.20 klo 11.30.00 ip.,-0.282,95.433,,,,,,,
5017,10.25.20 klo 12.00.00 ap.,-0.282,95.433,,,,,,,
5018,10.25.20 klo 12.30.00 ap.,-0.325,96.532,,,,,,,
5019,10.25.20 klo 01.00.00 ap.,-0.153,95.433,,,,,,,
5020,10.25.20 klo 01.30.00 ap.,-0.539,95.458,,,,,,,
5021,10.25.20 klo 02.00.00 ap.,-0.367,95.531,,,,,,,
