"Plot Title:  20849262"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20849262, SEN S/N: 20849262, LBL: AT)","RH, % (LGR S/N: 20849262, SEN S/N: 20849262, LBL: RH)","Coupler Detached (LGR S/N: 20849262)","Coupler Attached (LGR S/N: 20849262)","Host Connected (LGR S/N: 20849262)","Stopped (LGR S/N: 20849262)","End Of File (LGR S/N: 20849262)"
4170,10.07.20 klo 08.30.00 ap.,5.639,92.723,,,,,
4171,10.07.20 klo 09.00.00 ap.,5.253,94.408,,,,,
4172,10.07.20 klo 09.30.00 ap.,5.338,93.846,,,,,
4173,10.07.20 klo 10.00.00 ap.,5.253,94.554,,,,,
4174,10.07.20 klo 10.30.00 ap.,5.510,92.674,,,,,
4175,10.07.20 klo 11.00.00 ap.,5.424,93.822,,,,,
4176,10.07.20 klo 11.30.00 ap.,5.424,95.287,,,,,
4177,10.07.20 klo 12.00.00 ip.,5.295,96.825,,,,,
4178,10.07.20 klo 12.30.00 ip.,5.467,97.192,,,,,
4179,10.07.20 klo 01.00.00 ip.,5.553,96.899,,,,,
4180,10.07.20 klo 01.30.00 ip.,5.553,97.534,,,,,
4181,10.07.20 klo 02.00.00 ip.,5.682,97.582,,,,,
4182,10.07.20 klo 02.30.00 ip.,5.639,99.365,,,,,
4183,10.07.20 klo 03.00.00 ip.,5.682,98.217,,,,,
4184,10.07.20 klo 03.30.00 ip.,5.767,99.072,,,,,
4185,10.07.20 klo 04.00.00 ip.,5.896,98.926,,,,,
4186,10.07.20 klo 04.30.00 ip.,6.111,99.853,,,,,
4187,10.07.20 klo 05.00.00 ip.,6.153,100.000,,,,,
4188,10.07.20 klo 05.30.00 ip.,6.368,99.707,,,,,
4189,10.07.20 klo 06.00.00 ip.,6.625,99.219,,,,,
4190,10.07.20 klo 06.30.00 ip.,6.840,98.559,,,,,
4191,10.07.20 klo 07.00.00 ip.,6.797,100.000,,,,,
4192,10.07.20 klo 07.30.00 ip.,6.883,100.000,,,,,
4193,10.07.20 klo 08.00.00 ip.,7.097,98.852,,,,,
4194,10.07.20 klo 08.30.00 ip.,7.269,98.779,,,,,
4195,10.07.20 klo 09.00.00 ip.,7.355,98.510,,,,,
4196,10.07.20 klo 09.30.00 ip.,7.483,97.998,,,,,
4197,10.07.20 klo 10.00.00 ip.,7.398,99.780,,,,,
4198,10.07.20 klo 10.30.00 ip.,7.569,98.046,,,,,
4199,10.07.20 klo 11.00.00 ip.,7.612,97.314,,,,,
4200,10.07.20 klo 11.30.00 ip.,7.440,99.683,,,,,
4201,10.08.20 klo 12.00.00 ap.,7.612,100.000,,,,,
4202,10.08.20 klo 12.30.00 ap.,7.741,99.756,,,,,
4203,10.08.20 klo 01.00.00 ap.,7.741,100.000,,,,,
4204,10.08.20 klo 01.30.00 ap.,7.869,100.000,,,,,
4205,10.08.20 klo 02.00.00 ap.,7.998,99.512,,,,,
4206,10.08.20 klo 02.30.00 ap.,7.827,100.000,,,,,
4207,10.08.20 klo 03.00.00 ap.,7.784,98.877,,,,,
4208,10.08.20 klo 03.30.00 ap.,7.784,98.168,,,,,
4209,10.08.20 klo 04.00.00 ap.,7.698,99.145,,,,,
4210,10.08.20 klo 04.30.00 ap.,7.784,100.000,,,,,
4211,10.08.20 klo 05.00.00 ap.,7.955,99.951,,,,,
4212,10.08.20 klo 05.30.00 ap.,7.912,99.145,,,,,
4213,10.08.20 klo 06.00.00 ap.,7.784,99.805,,,,,
4214,10.08.20 klo 06.30.00 ap.,7.784,99.389,,,,,
4215,10.08.20 klo 07.00.00 ap.,7.827,99.707,,,,,
4216,10.08.20 klo 07.30.00 ap.,7.784,100.000,,,,,
4217,10.08.20 klo 08.00.00 ap.,7.741,100.000,,,,,
4218,10.08.20 klo 08.30.00 ap.,7.784,100.000,,,,,
4219,10.08.20 klo 09.00.00 ap.,7.784,100.000,,,,,
4220,10.08.20 klo 09.30.00 ap.,7.784,100.000,,,,,
4221,10.08.20 klo 10.00.00 ap.,7.698,100.000,,,,,
4222,10.08.20 klo 10.30.00 ap.,7.569,100.000,,,,,
4223,10.08.20 klo 11.00.00 ap.,7.440,100.000,,,,,
4224,10.08.20 klo 11.30.00 ap.,7.526,100.000,,,,,
4225,10.08.20 klo 12.00.00 ip.,7.612,100.000,,,,,
4226,10.08.20 klo 12.30.00 ip.,7.784,100.000,,,,,
4227,10.08.20 klo 01.00.00 ip.,7.955,99.731,,,,,
4228,10.08.20 klo 01.30.00 ip.,7.912,99.927,,,,,
4229,10.08.20 klo 02.00.00 ip.,8.127,98.706,,,,,
4230,10.08.20 klo 02.30.00 ip.,8.170,98.388,,,,,
4231,10.08.20 klo 03.00.00 ip.,8.084,97.509,,,,,
4232,10.08.20 klo 03.30.00 ip.,7.998,97.827,,,,,
4233,10.08.20 klo 04.00.00 ip.,8.213,95.092,,,,,
4234,10.08.20 klo 04.30.00 ip.,8.170,94.628,,,,,
4235,10.08.20 klo 05.00.00 ip.,8.127,94.164,,,,,
4236,10.08.20 klo 05.30.00 ip.,8.170,92.991,,,,,
4237,10.08.20 klo 06.00.00 ip.,7.869,95.165,,,,,
4238,10.08.20 klo 06.30.00 ip.,7.612,95.751,,,,,
4239,10.08.20 klo 07.00.00 ip.,7.612,95.189,,,,,
4240,10.08.20 klo 07.30.00 ip.,7.269,97.118,,,,,
4241,10.08.20 klo 08.00.00 ip.,7.183,97.998,,,,,
4242,10.08.20 klo 08.30.00 ip.,7.355,97.582,,,,,
4243,10.08.20 klo 09.00.00 ip.,7.355,98.339,,,,,
4244,10.08.20 klo 09.30.00 ip.,7.483,98.730,,,,,
4245,10.08.20 klo 10.00.00 ip.,7.440,99.438,,,,,
4246,10.08.20 klo 10.30.00 ip.,7.269,99.072,,,,,
4247,10.08.20 klo 11.00.00 ip.,7.269,99.267,,,,,
4248,10.08.20 klo 11.30.00 ip.,7.226,99.634,,,,,
4249,10.09.20 klo 12.00.00 ap.,7.097,100.000,,,,,
4250,10.09.20 klo 12.30.00 ap.,7.097,100.000,,,,,
4251,10.09.20 klo 01.00.00 ap.,7.097,100.000,,,,,
4252,10.09.20 klo 01.30.00 ap.,7.269,100.000,,,,,
4253,10.09.20 klo 02.00.00 ap.,7.097,100.000,,,,,
4254,10.09.20 klo 02.30.00 ap.,7.054,100.000,,,,,
4255,10.09.20 klo 03.00.00 ap.,6.926,100.000,,,,,
4256,10.09.20 klo 03.30.00 ap.,6.797,100.000,,,,,
4257,10.09.20 klo 04.00.00 ap.,6.797,99.512,,,,,
4258,10.09.20 klo 04.30.00 ap.,6.454,99.389,,,,,
4259,10.09.20 klo 05.00.00 ap.,6.325,99.707,,,,,
4260,10.09.20 klo 05.30.00 ap.,6.454,100.000,,,,,
4261,10.09.20 klo 06.00.00 ap.,6.668,100.000,,,,,
4262,10.09.20 klo 06.30.00 ap.,6.668,100.000,,,,,
4263,10.09.20 klo 07.00.00 ap.,6.582,100.000,,,,,
4264,10.09.20 klo 07.30.00 ap.,6.668,98.950,,,,,
4265,10.09.20 klo 08.00.00 ap.,6.625,99.658,,,,,
4266,10.09.20 klo 08.30.00 ap.,6.582,99.658,,,,,
4267,10.09.20 klo 09.00.00 ap.,6.625,99.292,,,,,
4268,10.09.20 klo 09.30.00 ap.,6.668,99.292,,,,,
4269,10.09.20 klo 10.00.00 ap.,6.668,99.658,,,,,
4270,10.09.20 klo 10.30.00 ap.,6.625,100.000,,,,,
4271,10.09.20 klo 11.00.00 ap.,6.840,100.000,,,,,
4272,10.09.20 klo 11.30.00 ap.,6.668,100.000,,,,,
4273,10.09.20 klo 12.00.00 ip.,6.840,100.000,,,,,
4274,10.09.20 klo 12.30.00 ip.,7.612,98.242,,,,,
4275,10.09.20 klo 01.00.00 ip.,8.170,95.043,,,,,
4276,10.09.20 klo 01.30.00 ip.,7.827,96.801,,,,,
4277,10.09.20 klo 02.00.00 ip.,7.398,96.874,,,,,
4278,10.09.20 klo 02.30.00 ip.,7.483,97.436,,,,,
4279,10.09.20 klo 03.00.00 ip.,7.355,96.459,,,,,
4280,10.09.20 klo 03.30.00 ip.,6.969,98.339,,,,,
4281,10.09.20 klo 04.00.00 ip.,6.926,99.487,,,,,
4282,10.09.20 klo 04.30.00 ip.,6.926,99.267,,,,,
4283,10.09.20 klo 05.00.00 ip.,7.097,98.095,,,,,
4284,10.09.20 klo 05.30.00 ip.,7.011,98.510,,,,,
4285,10.09.20 klo 06.00.00 ip.,6.840,98.413,,,,,
4286,10.09.20 klo 06.30.00 ip.,6.754,99.634,,,,,
4287,10.09.20 klo 07.00.00 ip.,6.668,100.000,,,,,
4288,10.09.20 klo 07.30.00 ip.,6.625,100.000,,,,,
4289,10.09.20 klo 08.00.00 ip.,6.497,100.000,,,,,
4290,10.09.20 klo 08.30.00 ip.,6.497,100.000,,,,,
4291,10.09.20 klo 09.00.00 ip.,6.497,100.000,,,,,
4292,10.09.20 klo 09.30.00 ip.,6.454,100.000,,,,,
4293,10.09.20 klo 10.00.00 ip.,6.454,100.000,,,,,
4294,10.09.20 klo 10.30.00 ip.,6.411,100.000,,,,,
4295,10.09.20 klo 11.00.00 ip.,6.368,100.000,,,,,
4296,10.09.20 klo 11.30.00 ip.,6.325,100.000,,,,,
4297,10.10.20 klo 12.00.00 ap.,6.282,100.000,,,,,
4298,10.10.20 klo 12.30.00 ap.,6.196,100.000,,,,,
4299,10.10.20 klo 01.00.00 ap.,6.196,100.000,,,,,
4300,10.10.20 klo 01.30.00 ap.,6.196,100.000,,,,,
4301,10.10.20 klo 02.00.00 ap.,6.239,100.000,,,,,
4302,10.10.20 klo 02.30.00 ap.,6.196,100.000,,,,,
4303,10.10.20 klo 03.00.00 ap.,6.111,100.000,,,,,
4304,10.10.20 klo 03.30.00 ap.,5.853,100.000,,,,,
4305,10.10.20 klo 04.00.00 ap.,5.853,100.000,,,,,
4306,10.10.20 klo 04.30.00 ap.,5.810,100.000,,,,,
4307,10.10.20 klo 05.00.00 ap.,5.982,100.000,,,,,
4308,10.10.20 klo 05.30.00 ap.,6.025,100.000,,,,,
4309,10.10.20 klo 06.00.00 ap.,5.724,100.000,,,,,
4310,10.10.20 klo 06.30.00 ap.,5.682,100.000,,,,,
4311,10.10.20 klo 07.00.00 ap.,5.467,100.000,,,,,
4312,10.10.20 klo 07.30.00 ap.,5.424,100.000,,,,,
4313,10.10.20 klo 08.00.00 ap.,5.253,100.000,,,,,
4314,10.10.20 klo 08.30.00 ap.,5.381,100.000,,,,,
4315,10.10.20 klo 09.00.00 ap.,5.210,100.000,,,,,
4316,10.10.20 klo 09.30.00 ap.,5.467,100.000,,,,,
4317,10.10.20 klo 10.00.00 ap.,5.553,100.000,,,,,
4318,10.10.20 klo 10.30.00 ap.,6.325,99.072,,,,,
4319,10.10.20 klo 11.00.00 ap.,6.454,98.706,,,,,
4320,10.10.20 klo 11.30.00 ap.,6.625,97.778,,,,,
4321,10.10.20 klo 12.00.00 ip.,7.355,94.335,,,,,
4322,10.10.20 klo 12.30.00 ip.,7.097,94.408,,,,,
4323,10.10.20 klo 01.00.00 ip.,8.084,91.648,,,,,
4324,10.10.20 klo 01.30.00 ip.,8.513,89.963,,,,,
4325,10.10.20 klo 02.00.00 ip.,7.784,92.674,,,,,
4326,10.10.20 klo 02.30.00 ip.,8.427,91.551,,,,,
4327,10.10.20 klo 03.00.00 ip.,8.041,91.258,,,,,
4328,10.10.20 klo 03.30.00 ip.,7.483,91.844,,,,,
4329,10.10.20 klo 04.00.00 ip.,7.698,91.429,,,,,
4330,10.10.20 klo 04.30.00 ip.,7.140,91.722,,,,,
4331,10.10.20 klo 05.00.00 ip.,6.582,96.850,,,,,
4332,10.10.20 klo 05.30.00 ip.,6.196,98.413,,,,,
4333,10.10.20 klo 06.00.00 ip.,6.153,97.729,,,,,
4334,10.10.20 klo 06.30.00 ip.,5.639,98.584,,,,,
4335,10.10.20 klo 07.00.00 ip.,5.767,97.729,,,,,
4336,10.10.20 klo 07.30.00 ip.,5.553,99.072,,,,,
4337,10.10.20 klo 08.00.00 ip.,5.424,95.214,,,,,
4338,10.10.20 klo 08.30.00 ip.,5.381,94.408,,,,,
4339,10.10.20 klo 09.00.00 ip.,5.338,95.897,,,,,
4340,10.10.20 klo 09.30.00 ip.,5.253,95.189,,,,,
4341,10.10.20 klo 10.00.00 ip.,4.866,94.823,,,,,
4342,10.10.20 klo 10.30.00 ip.,4.952,96.361,,,,,
4343,10.10.20 klo 11.00.00 ip.,4.609,99.487,,,,,
4344,10.10.20 klo 11.30.00 ip.,4.309,99.951,,,,,
4345,10.11.20 klo 12.00.00 ap.,5.038,92.869,,,,,
4346,10.11.20 klo 12.30.00 ap.,4.824,94.042,,,,,
4347,10.11.20 klo 01.00.00 ap.,4.695,94.066,,,,,
4348,10.11.20 klo 01.30.00 ap.,4.909,93.358,,,,,
4349,10.11.20 klo 02.00.00 ap.,4.781,94.579,,,,,
4350,10.11.20 klo 02.30.00 ap.,4.309,97.680,,,,,
4351,10.11.20 klo 03.00.00 ap.,3.923,100.000,,,,,
4352,10.11.20 klo 03.30.00 ap.,3.966,100.000,,,,,
4353,10.11.20 klo 04.00.00 ap.,3.622,100.000,,,,,
4354,10.11.20 klo 04.30.00 ap.,3.880,100.000,,,,,
4355,10.11.20 klo 05.00.00 ap.,3.665,100.000,,,,,
4356,10.11.20 klo 05.30.00 ap.,3.880,100.000,,,,,
4357,10.11.20 klo 06.00.00 ap.,3.794,98.681,,,,,
4358,10.11.20 klo 06.30.00 ap.,3.665,99.194,,,,,
4359,10.11.20 klo 07.00.00 ap.,3.708,97.998,,,,,
4360,10.11.20 klo 07.30.00 ap.,3.451,100.000,,,,,
4361,10.11.20 klo 08.00.00 ap.,3.923,99.756,,,,,
4362,10.11.20 klo 08.30.00 ap.,3.837,100.000,,,,,
4363,10.11.20 klo 09.00.00 ap.,3.923,100.000,,,,,
4364,10.11.20 klo 09.30.00 ap.,4.008,99.780,,,,,
4365,10.11.20 klo 10.00.00 ap.,4.309,98.242,,,,,
4366,10.11.20 klo 10.30.00 ap.,4.523,97.875,,,,,
4367,10.11.20 klo 11.00.00 ap.,5.510,94.212,,,,,
4368,10.11.20 klo 11.30.00 ap.,4.824,95.385,,,,,
4369,10.11.20 klo 12.00.00 ip.,4.824,97.509,,,,,
4370,10.11.20 klo 12.30.00 ip.,4.781,95.629,,,,,
4371,10.11.20 klo 01.00.00 ip.,4.781,96.777,,,,,
4372,10.11.20 klo 01.30.00 ip.,4.566,97.680,,,,,
4373,10.11.20 klo 02.00.00 ip.,4.523,98.095,,,,,
4374,10.11.20 klo 02.30.00 ip.,4.180,99.609,,,,,
4375,10.11.20 klo 03.00.00 ip.,4.309,99.316,,,,,
4376,10.11.20 klo 03.30.00 ip.,4.266,97.265,,,,,
4377,10.11.20 klo 04.00.00 ip.,4.094,97.338,,,,,
4378,10.11.20 klo 04.30.00 ip.,3.923,96.337,,,,,
4379,10.11.20 klo 05.00.00 ip.,3.966,98.681,,,,,
4380,10.11.20 klo 05.30.00 ip.,3.751,98.926,,,,,
4381,10.11.20 klo 06.00.00 ip.,3.537,99.829,,,,,
4382,10.11.20 klo 06.30.00 ip.,3.451,98.730,,,,,
4383,10.11.20 klo 07.00.00 ip.,3.365,100.000,,,,,
4384,10.11.20 klo 07.30.00 ip.,3.279,100.000,,,,,
4385,10.11.20 klo 08.00.00 ip.,3.193,100.000,,,,,
4386,10.11.20 klo 08.30.00 ip.,3.193,100.000,,,,,
4387,10.11.20 klo 09.00.00 ip.,3.236,99.487,,,,,
4388,10.11.20 klo 09.30.00 ip.,3.193,100.000,,,,,
4389,10.11.20 klo 10.00.00 ip.,3.108,100.000,,,,,
4390,10.11.20 klo 10.30.00 ip.,3.108,100.000,,,,,
4391,10.11.20 klo 11.00.00 ip.,3.022,100.000,,,,,
4392,10.11.20 klo 11.30.00 ip.,2.936,100.000,,,,,
4393,10.12.20 klo 12.00.00 ap.,2.979,100.000,,,,,
4394,10.12.20 klo 12.30.00 ap.,3.022,99.341,,,,,
4395,10.12.20 klo 01.00.00 ap.,2.850,99.389,,,,,
4396,10.12.20 klo 01.30.00 ap.,2.936,99.219,,,,,
4397,10.12.20 klo 02.00.00 ap.,2.807,99.487,,,,,
4398,10.12.20 klo 02.30.00 ap.,2.764,99.683,,,,,
4399,10.12.20 klo 03.00.00 ap.,2.850,98.022,,,,,
4400,10.12.20 klo 03.30.00 ap.,2.893,98.462,,,,,
4401,10.12.20 klo 04.00.00 ap.,2.807,98.730,,,,,
4402,10.12.20 klo 04.30.00 ap.,2.893,97.387,,,,,
4403,10.12.20 klo 05.00.00 ap.,2.807,98.584,,,,,
4404,10.12.20 klo 05.30.00 ap.,2.807,99.463,,,,,
4405,10.12.20 klo 06.00.00 ap.,2.636,100.000,,,,,
4406,10.12.20 klo 06.30.00 ap.,2.507,100.000,,,,,
4407,10.12.20 klo 07.00.00 ap.,2.550,100.000,,,,,
4408,10.12.20 klo 07.30.00 ap.,2.421,100.000,,,,,
4409,10.12.20 klo 08.00.00 ap.,1.820,100.000,,,,,
4410,10.12.20 klo 08.30.00 ap.,1.649,100.000,,,,,
4411,10.12.20 klo 09.00.00 ap.,1.563,100.000,,,,,
4412,10.12.20 klo 09.30.00 ap.,1.863,99.341,,,,,
4413,10.12.20 klo 10.00.00 ap.,2.164,99.658,,,,,
4414,10.12.20 klo 10.30.00 ap.,2.421,99.829,,,,,
4415,10.12.20 klo 11.00.00 ap.,2.636,98.266,,,,,
4416,10.12.20 klo 11.30.00 ap.,2.507,98.584,,,,,
4417,10.12.20 klo 12.00.00 ip.,2.292,99.609,,,,,
4418,10.12.20 klo 12.30.00 ip.,2.335,99.194,,,,,
4419,10.12.20 klo 01.00.00 ip.,2.807,97.265,,,,,
4420,10.12.20 klo 01.30.00 ip.,2.721,98.437,,,,,
4421,10.12.20 klo 02.00.00 ip.,3.065,98.535,,,,,
4422,10.12.20 klo 02.30.00 ip.,3.494,97.167,,,,,
4423,10.12.20 klo 03.00.00 ip.,2.936,99.267,,,,,
4424,10.12.20 klo 03.30.00 ip.,2.893,98.730,,,,,
4425,10.12.20 klo 04.00.00 ip.,2.593,98.779,,,,,
4426,10.12.20 klo 04.30.00 ip.,2.507,98.266,,,,,
4427,10.12.20 klo 05.00.00 ip.,2.335,98.974,,,,,
4428,10.12.20 klo 05.30.00 ip.,1.992,98.217,,,,,
4429,10.12.20 klo 06.00.00 ip.,1.391,99.463,,,,,
4430,10.12.20 klo 06.30.00 ip.,1.005,100.000,,,,,
4431,10.12.20 klo 07.00.00 ip.,1.048,99.780,,,,,
4432,10.12.20 klo 07.30.00 ip.,1.005,100.000,,,,,
4433,10.12.20 klo 08.00.00 ip.,1.005,100.000,,,,,
4434,10.12.20 klo 08.30.00 ip.,0.791,100.000,,,,,
4435,10.12.20 klo 09.00.00 ip.,0.791,100.000,,,,,
4436,10.12.20 klo 09.30.00 ip.,0.662,100.000,,,,,
4437,10.12.20 klo 10.00.00 ip.,0.576,100.000,,,,,
4438,10.12.20 klo 10.30.00 ip.,0.791,100.000,,,,,
4439,10.12.20 klo 11.00.00 ip.,0.619,100.000,,,,,
4440,10.12.20 klo 11.30.00 ip.,0.619,100.000,,,,,
4441,10.13.20 klo 12.00.00 ap.,0.576,100.000,,,,,
4442,10.13.20 klo 12.30.00 ap.,0.533,100.000,,,,,
4443,10.13.20 klo 01.00.00 ap.,0.533,100.000,,,,,
4444,10.13.20 klo 01.30.00 ap.,0.190,100.000,,,,,
4445,10.13.20 klo 02.00.00 ap.,0.062,100.000,,,,,
4446,10.13.20 klo 02.30.00 ap.,0.062,100.000,,,,,
4447,10.13.20 klo 03.00.00 ap.,0.062,100.000,,,,,
4448,10.13.20 klo 03.30.00 ap.,0.062,99.853,,,,,
4449,10.13.20 klo 04.00.00 ap.,-0.024,98.217,,,,,
4450,10.13.20 klo 04.30.00 ap.,-0.067,96.972,,,,,
4451,10.13.20 klo 05.00.00 ap.,-0.024,95.897,,,,,
4452,10.13.20 klo 05.30.00 ap.,-0.110,96.972,,,,,
4453,10.13.20 klo 06.00.00 ap.,-0.153,96.703,,,,,
4454,10.13.20 klo 06.30.00 ap.,-0.239,97.631,,,,,
4455,10.13.20 klo 07.00.00 ap.,-0.410,98.974,,,,,
4456,10.13.20 klo 07.30.00 ap.,-0.410,99.170,,,,,
4457,10.13.20 klo 08.00.00 ap.,-0.453,97.485,,,,,
4458,10.13.20 klo 08.30.00 ap.,-0.839,96.410,,,,,
4459,10.13.20 klo 09.00.00 ap.,-0.925,96.630,,,,,
4460,10.13.20 klo 09.30.00 ap.,-0.496,95.800,,,,,
4461,10.13.20 klo 10.00.00 ap.,0.190,94.237,,,,,
4462,10.13.20 klo 10.30.00 ap.,0.104,95.385,,,,,
4463,10.13.20 klo 11.00.00 ap.,1.349,89.353,,,,,
4464,10.13.20 klo 11.30.00 ap.,0.319,92.772,,,,,
4465,10.13.20 klo 12.00.00 ip.,0.233,91.917,,,,,
4466,10.13.20 klo 12.30.00 ip.,0.233,92.894,,,,,
4467,10.13.20 klo 01.00.00 ip.,0.019,94.505,,,,,
4468,10.13.20 klo 01.30.00 ip.,0.834,91.746,,,,,
4469,10.13.20 klo 02.00.00 ip.,0.619,91.966,,,,,
4470,10.13.20 klo 02.30.00 ip.,0.062,95.238,,,,,
4471,10.13.20 klo 03.00.00 ip.,0.019,93.895,,,,,
4472,10.13.20 klo 03.30.00 ip.,-0.239,84.689,,,,,
4473,10.13.20 klo 04.00.00 ip.,0.405,81.368,,,,,
4474,10.13.20 klo 04.30.00 ip.,0.533,80.635,,,,,
4475,10.13.20 klo 05.00.00 ip.,0.576,76.654,,,,,
4476,10.13.20 klo 05.30.00 ip.,0.533,76.874,,,,,
4477,10.13.20 klo 06.00.00 ip.,0.362,78.510,,,,,
4478,10.13.20 klo 06.30.00 ip.,0.491,77.705,,,,,
4479,10.13.20 klo 07.00.00 ip.,0.576,78.608,,,,,
4480,10.13.20 klo 07.30.00 ip.,0.319,82.271,,,,,
4481,10.13.20 klo 08.00.00 ip.,0.405,82.711,,,,,
4482,10.13.20 klo 08.30.00 ip.,0.276,84.225,,,,,
4483,10.13.20 klo 09.00.00 ip.,0.104,86.740,,,,,
4484,10.13.20 klo 09.30.00 ip.,0.190,87.057,,,,,
4485,10.13.20 klo 10.00.00 ip.,0.104,87.814,,,,,
4486,10.13.20 klo 10.30.00 ip.,0.233,85.470,,,,,
4487,10.13.20 klo 11.00.00 ip.,0.276,85.397,,,,,
4488,10.13.20 klo 11.30.00 ip.,0.233,85.324,,,,,
4489,10.14.20 klo 12.00.00 ap.,0.062,86.520,,,,,
4490,10.14.20 klo 12.30.00 ap.,0.104,81.514,,,,,
4491,10.14.20 klo 01.00.00 ap.,-0.539,88.132,,,,,
4492,10.14.20 klo 01.30.00 ap.,-0.024,84.176,,,,,
4493,10.14.20 klo 02.00.00 ap.,-0.024,85.177,,,,,
4494,10.14.20 klo 02.30.00 ap.,-0.582,88.059,,,,,
4495,10.14.20 klo 03.00.00 ap.,-0.796,90.110,,,,,
4496,10.14.20 klo 03.30.00 ap.,-0.754,89.524,,,,,
4497,10.14.20 klo 04.00.00 ap.,-0.325,87.326,,,,,
4498,10.14.20 klo 04.30.00 ap.,0.147,83.370,,,,,
4499,10.14.20 klo 05.00.00 ap.,0.190,84.151,,,,,
4500,10.14.20 klo 05.30.00 ap.,-0.282,86.935,,,,,
4501,10.14.20 klo 06.00.00 ap.,0.834,83.321,,,,,
4502,10.14.20 klo 06.30.00 ap.,0.748,83.956,,,,,
4503,10.14.20 klo 07.00.00 ap.,0.834,84.005,,,,,
4504,10.14.20 klo 07.30.00 ap.,0.576,87.033,,,,,
4505,10.14.20 klo 08.00.00 ap.,1.048,86.471,,,,,
4506,10.14.20 klo 08.30.00 ap.,1.134,89.353,,,,,
4507,10.14.20 klo 09.00.00 ap.,0.748,95.946,,,,,
4508,10.14.20 klo 09.30.00 ap.,0.662,97.656,,,,,
4509,10.14.20 klo 10.00.00 ap.,0.662,98.657,,,,,
4510,10.14.20 klo 10.30.00 ap.,1.048,97.924,,,,,
4511,10.14.20 klo 11.00.00 ap.,1.177,98.388,,,,,
4512,10.14.20 klo 11.30.00 ap.,1.692,96.777,,,,,
4513,10.14.20 klo 12.00.00 ip.,2.464,94.603,,,,,
4514,10.14.20 klo 12.30.00 ip.,2.679,94.505,,,,,
4515,10.14.20 klo 01.00.00 ip.,3.108,93.407,,,,,
4516,10.14.20 klo 01.30.00 ip.,2.893,94.261,,,,,
4517,10.14.20 klo 02.00.00 ip.,3.236,92.283,,,,,
4518,10.14.20 klo 02.30.00 ip.,2.979,94.261,,,,,
4519,10.14.20 klo 03.00.00 ip.,3.022,93.748,,,,,
4520,10.14.20 klo 03.30.00 ip.,3.322,94.066,,,,,
4521,10.14.20 klo 04.00.00 ip.,2.593,93.651,,,,,
4522,10.14.20 klo 04.30.00 ip.,2.421,93.309,,,,,
4523,10.14.20 klo 05.00.00 ip.,2.721,90.867,,,,,
4524,10.14.20 klo 05.30.00 ip.,1.820,92.015,,,,,
4525,10.14.20 klo 06.00.00 ip.,1.949,86.203,,,,,
4526,10.14.20 klo 06.30.00 ip.,2.164,83.346,,,,,
4527,10.14.20 klo 07.00.00 ip.,1.863,81.734,,,,,
4528,10.14.20 klo 07.30.00 ip.,1.649,84.054,,,,,
4529,10.14.20 klo 08.00.00 ip.,1.563,80.147,,,,,
4530,10.14.20 klo 08.30.00 ip.,1.563,79.780,,,,,
4531,10.14.20 klo 09.00.00 ip.,1.563,77.167,,,,,
4532,10.14.20 klo 09.30.00 ip.,1.606,77.998,,,,,
4533,10.14.20 klo 10.00.00 ip.,1.306,81.221,,,,,
4534,10.14.20 klo 10.30.00 ip.,1.349,80.293,,,,,
4535,10.14.20 klo 11.00.00 ip.,1.048,81.319,,,,,
4536,10.14.20 klo 11.30.00 ip.,1.048,79.609,,,,,
4537,10.15.20 klo 12.00.00 ap.,0.877,78.828,,,,,
4538,10.15.20 klo 12.30.00 ap.,0.619,78.095,,,,,
4539,10.15.20 klo 01.00.00 ap.,0.662,76.508,,,,,
4540,10.15.20 klo 01.30.00 ap.,0.276,78.584,,,,,
4541,10.15.20 klo 02.00.00 ap.,0.062,85.910,,,,,
4542,10.15.20 klo 02.30.00 ap.,0.448,78.291,,,,,
4543,10.15.20 klo 03.00.00 ap.,0.362,78.559,,,,,
4544,10.15.20 klo 03.30.00 ap.,0.190,81.050,,,,,
4545,10.15.20 klo 04.00.00 ap.,0.276,79.878,,,,,
4546,10.15.20 klo 04.30.00 ap.,0.276,79.829,,,,,
4547,10.15.20 klo 05.00.00 ap.,0.405,79.121,,,,,
4548,10.15.20 klo 05.30.00 ap.,0.276,82.198,,,,,
4549,10.15.20 klo 06.00.00 ap.,0.276,81.636,,,,,
4550,10.15.20 klo 06.30.00 ap.,-0.067,83.810,,,,,
4551,10.15.20 klo 07.00.00 ap.,-0.325,87.179,,,,,
4552,10.15.20 klo 07.30.00 ap.,-0.796,90.794,,,,,
4553,10.15.20 klo 08.00.00 ap.,-0.711,91.551,,,,,
4554,10.15.20 klo 08.30.00 ap.,-0.925,92.552,,,,,
4555,10.15.20 klo 09.00.00 ap.,-0.496,90.330,,,,,
4556,10.15.20 klo 09.30.00 ap.,-0.410,90.305,,,,,
4557,10.15.20 klo 10.00.00 ap.,0.104,87.228,,,,,
4558,10.15.20 klo 10.30.00 ap.,0.276,87.595,,,,,
4559,10.15.20 klo 11.00.00 ap.,0.533,86.056,,,,,
4560,10.15.20 klo 11.30.00 ap.,0.877,86.374,,,,,
4561,10.15.20 klo 12.00.00 ip.,1.177,83.077,,,,,
4562,10.15.20 klo 12.30.00 ip.,1.477,81.929,,,,,
