"Plot Title:  20854935"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20854935, SEN S/N: 20854935, LBL: AT)","RH, % (LGR S/N: 20854935, SEN S/N: 20854935, LBL: RH)","Coupler Detached (LGR S/N: 20854935)","Coupler Attached (LGR S/N: 20854935)","Host Connected (LGR S/N: 20854935)","Stopped (LGR S/N: 20854935)","End Of File (LGR S/N: 20854935)"
5772,11.09.20 klo 05.30.00 ip.,-5.172,97.680,,,,,
5773,11.09.20 klo 06.00.00 ip.,-5.344,96.703,,,,,
5774,11.09.20 klo 06.30.00 ip.,-5.258,97.656,,,,,
5775,11.09.20 klo 07.00.00 ip.,-5.344,97.192,,,,,
5776,11.09.20 klo 07.30.00 ip.,-5.430,98.364,,,,,
5777,11.09.20 klo 08.00.00 ip.,-5.687,97.411,,,,,
5778,11.09.20 klo 08.30.00 ip.,-5.644,95.678,,,,,
5779,11.09.20 klo 09.00.00 ip.,-5.687,94.799,,,,,
5780,11.09.20 klo 09.30.00 ip.,-5.987,93.895,,,,,
5781,11.09.20 klo 10.00.00 ip.,-5.944,94.066,,,,,
5782,11.09.20 klo 10.30.00 ip.,-5.687,93.382,,,,,
5783,11.09.20 klo 11.00.00 ip.,-5.430,93.968,,,,,
5784,11.09.20 klo 11.30.00 ip.,-5.473,95.800,,,,,
5785,11.10.20 klo 12.00.00 ap.,-5.215,94.188,,,,,
5786,11.10.20 klo 12.30.00 ap.,-5.044,94.628,,,,,
5787,11.10.20 klo 01.00.00 ap.,-4.829,94.115,,,,,
5788,11.10.20 klo 01.30.00 ap.,-4.829,94.310,,,,,
5789,11.10.20 klo 02.00.00 ap.,-5.387,95.287,,,,,
5790,11.10.20 klo 02.30.00 ap.,-5.515,95.067,,,,,
5791,11.10.20 klo 03.00.00 ap.,-5.515,94.652,,,,,
5792,11.10.20 klo 03.30.00 ap.,-5.601,94.335,,,,,
5793,11.10.20 klo 04.00.00 ap.,-5.816,95.043,,,,,
5794,11.10.20 klo 04.30.00 ap.,-5.816,96.239,,,,,
5795,11.10.20 klo 05.00.00 ap.,-5.816,94.652,,,,,
5796,11.10.20 klo 05.30.00 ap.,-6.116,93.626,,,,,
5797,11.10.20 klo 06.00.00 ap.,-5.473,93.187,,,,,
5798,11.10.20 klo 06.30.00 ap.,-5.387,94.676,,,,,
5799,11.10.20 klo 07.00.00 ap.,-5.258,92.723,,,,,
5800,11.10.20 klo 07.30.00 ap.,-5.601,92.918,,,,,
5801,11.10.20 klo 08.00.00 ap.,-5.558,92.821,,,,,
5802,11.10.20 klo 08.30.00 ap.,-5.601,93.602,,,,,
5803,11.10.20 klo 09.00.00 ap.,-5.687,94.164,,,,,
5804,11.10.20 klo 09.30.00 ap.,-5.687,94.603,,,,,
5805,11.10.20 klo 10.00.00 ap.,-6.030,94.750,,,,,
5806,11.10.20 klo 10.30.00 ap.,-5.730,94.432,,,,,
5807,11.10.20 klo 11.00.00 ap.,-5.473,91.453,,,,,
5808,11.10.20 klo 11.30.00 ap.,-4.829,87.619,,,,,
5809,11.10.20 klo 12.00.00 ip.,-5.387,89.744,,,,,
5810,11.10.20 klo 12.30.00 ip.,-5.172,89.866,,,,,
5811,11.10.20 klo 01.00.00 ip.,-5.344,91.184,,,,,
5812,11.10.20 klo 01.30.00 ip.,-5.344,89.695,,,,,
5813,11.10.20 klo 02.00.00 ip.,-5.172,92.869,,,,,
5814,11.10.20 klo 02.30.00 ip.,-5.387,91.038,,,,,
5815,11.10.20 klo 03.00.00 ip.,-5.859,92.943,,,,,
5816,11.10.20 klo 03.30.00 ip.,-6.202,92.698,,,,,
5817,11.10.20 klo 04.00.00 ip.,-6.717,97.070,,,,,
5818,11.10.20 klo 04.30.00 ip.,-5.601,93.578,,,,,
5819,11.10.20 klo 05.00.00 ip.,-5.558,93.651,,,,,
5820,11.10.20 klo 05.30.00 ip.,-5.644,90.354,,,,,
5821,11.10.20 klo 06.00.00 ip.,-6.245,92.674,,,,,
5822,11.10.20 klo 06.30.00 ip.,-6.502,92.527,,,,,
5823,11.10.20 klo 07.00.00 ip.,-6.502,92.039,,,,,
5824,11.10.20 klo 07.30.00 ip.,-6.588,90.232,,,,,
5825,11.10.20 klo 08.00.00 ip.,-6.331,89.402,,,,,
5826,11.10.20 klo 08.30.00 ip.,-5.601,85.861,,,,,
5827,11.10.20 klo 09.00.00 ip.,-5.730,86.349,,,,,
5828,11.10.20 klo 09.30.00 ip.,-5.344,85.617,,,,,
5829,11.10.20 klo 10.00.00 ip.,-5.001,83.590,,,,,
5830,11.10.20 klo 10.30.00 ip.,-4.572,80.415,,,,,
5831,11.10.20 klo 11.00.00 ip.,-4.872,82.198,,,,,
5832,11.10.20 klo 11.30.00 ip.,-4.443,80.440,,,,,
5833,11.11.20 klo 12.00.00 ap.,-3.842,77.192,,,,,
5834,11.11.20 klo 12.30.00 ap.,-2.984,70.501,,,,,
5835,11.11.20 klo 01.00.00 ap.,-3.285,70.842,,,,,
5836,11.11.20 klo 01.30.00 ap.,-0.239,56.996,,,,,
5837,11.11.20 klo 02.00.00 ap.,-0.196,54.823,,,,,
5838,11.11.20 klo 02.30.00 ap.,-2.169,62.686,,,,,
5839,11.11.20 klo 03.00.00 ap.,-0.539,57.167,,,,,
5840,11.11.20 klo 03.30.00 ap.,0.448,51.673,,,,,
5841,11.11.20 klo 04.00.00 ap.,0.362,52.210,,,,,
5842,11.11.20 klo 04.30.00 ap.,0.448,54.750,,,,,
5843,11.11.20 klo 05.00.00 ap.,0.319,56.166,,,,,
5844,11.11.20 klo 05.30.00 ap.,0.920,49.133,,,,,
5845,11.11.20 klo 06.00.00 ap.,0.962,46.349,,,,,
5846,11.11.20 klo 06.30.00 ap.,0.748,59.463,,,,,
5847,11.11.20 klo 07.00.00 ap.,0.576,62.002,,,,,
5848,11.11.20 klo 07.30.00 ap.,1.134,65.055,,,,,
5849,11.11.20 klo 08.00.00 ap.,0.791,70.085,,,,,
5850,11.11.20 klo 08.30.00 ap.,1.048,64.957,,,,,
5851,11.11.20 klo 09.00.00 ap.,0.276,85.275,,,,,
5852,11.11.20 klo 09.30.00 ap.,0.448,80.366,,,,,
5853,11.11.20 klo 10.00.00 ap.,2.679,92.723,,,,,
5854,11.11.20 klo 10.30.00 ap.,2.636,89.963,,,,,
5855,11.11.20 klo 11.00.00 ap.,2.807,91.697,,,,,
5856,11.11.20 klo 11.30.00 ap.,3.065,93.114,,,,,
5857,11.11.20 klo 12.00.00 ip.,2.636,90.379,,,,,
5858,11.11.20 klo 12.30.00 ip.,3.279,92.479,,,,,
5859,11.11.20 klo 01.00.00 ip.,3.622,91.770,,,,,
5860,11.11.20 klo 01.30.00 ip.,3.365,95.336,,,,,
5861,11.11.20 klo 02.00.00 ip.,3.150,96.630,,,,,
5862,11.11.20 klo 02.30.00 ip.,3.665,94.872,,,,,
5863,11.11.20 klo 03.00.00 ip.,3.751,94.237,,,,,
5864,11.11.20 klo 03.30.00 ip.,3.794,92.967,,,,,
5865,11.11.20 klo 04.00.00 ip.,4.051,92.503,,,,,
5866,11.11.20 klo 04.30.00 ip.,3.579,93.236,,,,,
5867,11.11.20 klo 05.00.00 ip.,3.150,93.529,,,,,
5868,11.11.20 klo 05.30.00 ip.,2.464,97.045,,,,,
5869,11.11.20 klo 06.00.00 ip.,3.494,91.624,,,,,
5870,11.11.20 klo 06.30.00 ip.,3.150,93.797,,,,,
5871,11.11.20 klo 07.00.00 ip.,3.150,93.431,,,,,
5872,11.11.20 klo 07.30.00 ip.,2.764,92.918,,,,,
5873,11.11.20 klo 08.00.00 ip.,3.150,89.915,,,,,
5874,11.11.20 klo 08.30.00 ip.,3.408,84.762,,,,,
5875,11.11.20 klo 09.00.00 ip.,3.065,88.913,,,,,
5876,11.11.20 klo 09.30.00 ip.,3.236,86.667,,,,,
5877,11.11.20 klo 10.00.00 ip.,3.108,85.934,,,,,
5878,11.11.20 klo 10.30.00 ip.,3.622,80.122,,,,,
5879,11.11.20 klo 11.00.00 ip.,3.451,79.927,,,,,
5880,11.11.20 klo 11.30.00 ip.,3.150,82.125,,,,,
5881,11.12.20 klo 12.00.00 ap.,2.807,89.524,,,,,
5882,11.12.20 klo 12.30.00 ap.,3.537,86.862,,,,,
5883,11.12.20 klo 01.00.00 ap.,1.735,95.238,,,,,
5884,11.12.20 klo 01.30.00 ap.,1.177,97.924,,,,,
5885,11.12.20 klo 02.00.00 ap.,2.121,95.433,,,,,
5886,11.12.20 klo 02.30.00 ap.,2.421,94.335,,,,,
5887,11.12.20 klo 03.00.00 ap.,1.005,97.192,,,,,
5888,11.12.20 klo 03.30.00 ap.,2.593,91.917,,,,,
5889,11.12.20 klo 04.00.00 ap.,1.134,98.462,,,,,
5890,11.12.20 klo 04.30.00 ap.,0.619,98.779,,,,,
5891,11.12.20 klo 05.00.00 ap.,0.491,99.463,,,,,
5892,11.12.20 klo 05.30.00 ap.,0.104,100.000,,,,,
5893,11.12.20 klo 06.00.00 ap.,0.405,100.000,,,,,
5894,11.12.20 klo 06.30.00 ap.,-1.140,100.000,,,,,
5895,11.12.20 klo 07.00.00 ap.,-1.140,100.000,,,,,
5896,11.12.20 klo 07.30.00 ap.,-1.697,100.000,,,,,
5897,11.12.20 klo 08.00.00 ap.,-2.512,100.000,,,,,
5898,11.12.20 klo 08.30.00 ap.,-2.984,100.000,,,,,
5899,11.12.20 klo 09.00.00 ap.,-3.070,100.000,,,,,
5900,11.12.20 klo 09.30.00 ap.,-2.899,100.000,,,,,
5901,11.12.20 klo 10.00.00 ap.,-2.984,100.000,,,,,
5902,11.12.20 klo 10.30.00 ap.,-2.941,100.000,,,,,
5903,11.12.20 klo 11.00.00 ap.,-3.242,100.000,,,,,
5904,11.12.20 klo 11.30.00 ap.,-3.113,100.000,,,,,
5905,11.12.20 klo 12.00.00 ip.,-3.113,100.000,,,,,
5906,11.12.20 klo 12.30.00 ip.,-3.070,100.000,,,,,
5907,11.12.20 klo 01.00.00 ip.,-3.070,99.878,,,,,
5908,11.12.20 klo 01.30.00 ip.,-3.628,99.780,,,,,
5909,11.12.20 klo 02.00.00 ip.,-4.014,99.585,,,,,
5910,11.12.20 klo 02.30.00 ip.,-4.400,99.634,,,,,
5911,11.12.20 klo 03.00.00 ip.,-4.829,99.658,,,,,
5912,11.12.20 klo 03.30.00 ip.,-5.344,99.536,,,,,
5913,11.12.20 klo 04.00.00 ip.,-5.430,99.487,,,,,
5914,11.12.20 klo 04.30.00 ip.,-5.558,99.463,,,,,
5915,11.12.20 klo 05.00.00 ip.,-5.558,99.585,,,,,
5916,11.12.20 klo 05.30.00 ip.,-5.344,99.585,,,,,
5917,11.12.20 klo 06.00.00 ip.,-5.344,99.463,,,,,
5918,11.12.20 klo 06.30.00 ip.,-5.773,99.219,,,,,
5919,11.12.20 klo 07.00.00 ip.,-5.601,99.365,,,,,
5920,11.12.20 klo 07.30.00 ip.,-5.387,99.487,,,,,
5921,11.12.20 klo 08.00.00 ip.,-5.172,99.634,,,,,
5922,11.12.20 klo 08.30.00 ip.,-5.172,99.560,,,,,
5923,11.12.20 klo 09.00.00 ip.,-5.044,99.585,,,,,
5924,11.12.20 klo 09.30.00 ip.,-5.215,99.389,,,,,
5925,11.12.20 klo 10.00.00 ip.,-5.001,99.585,,,,,
5926,11.12.20 klo 10.30.00 ip.,-5.215,99.389,,,,,
5927,11.12.20 klo 11.00.00 ip.,-5.387,99.316,,,,,
5928,11.12.20 klo 11.30.00 ip.,-4.829,99.341,,,,,
5929,11.13.20 klo 12.00.00 ap.,-4.700,99.683,,,,,
5930,11.13.20 klo 12.30.00 ap.,-4.529,99.536,,,,,
5931,11.13.20 klo 01.00.00 ap.,-4.958,99.878,,,,,
5932,11.13.20 klo 01.30.00 ap.,-5.215,99.243,,,,,
5933,11.13.20 klo 02.00.00 ap.,-4.143,99.927,,,,,
5934,11.13.20 klo 02.30.00 ap.,-2.813,100.000,,,,,
5935,11.13.20 klo 03.00.00 ap.,-0.239,100.000,,,,,
5936,11.13.20 klo 03.30.00 ap.,0.834,95.946,,,,,
5937,11.13.20 klo 04.00.00 ap.,1.349,91.893,,,,,
5938,11.13.20 klo 04.30.00 ap.,1.091,94.799,,,,,
5939,11.13.20 klo 05.00.00 ap.,2.078,90.745,,,,,
5940,11.13.20 klo 05.30.00 ap.,2.464,87.863,,,,,
5941,11.13.20 klo 06.00.00 ap.,1.992,90.818,,,,,
5942,11.13.20 klo 06.30.00 ap.,1.048,89.011,,,,,
5943,11.13.20 klo 07.00.00 ap.,2.207,86.276,,,,,
5944,11.13.20 klo 07.30.00 ap.,3.279,83.810,,,,,
5945,11.13.20 klo 08.00.00 ap.,2.936,82.784,,,,,
5946,11.13.20 klo 08.30.00 ap.,2.979,83.101,,,,,
5947,11.13.20 klo 09.00.00 ap.,2.593,84.103,,,,,
5948,11.13.20 klo 09.30.00 ap.,3.065,82.759,,,,,
5949,11.13.20 klo 10.00.00 ap.,2.035,85.617,,,,,
5950,11.13.20 klo 10.30.00 ap.,2.893,82.344,,,,,
5951,11.13.20 klo 11.00.00 ap.,2.764,80.073,,,,,
5952,11.13.20 klo 11.30.00 ap.,2.979,82.784,,,,,
5953,11.13.20 klo 12.00.00 ip.,4.266,78.730,,,,,
5954,11.13.20 klo 12.30.00 ip.,3.966,78.926,,,,,
5955,11.13.20 klo 01.00.00 ip.,3.923,77.387,,,,,
5956,11.13.20 klo 01.30.00 ip.,3.966,75.946,,,,,
5957,11.13.20 klo 02.00.00 ip.,4.137,77.875,,,,,
5958,11.13.20 klo 02.30.00 ip.,1.778,81.001,,,,,
5959,11.13.20 klo 03.00.00 ip.,1.434,85.543,,,,,
5960,11.13.20 klo 03.30.00 ip.,1.263,82.686,,,,,
5961,11.13.20 klo 04.00.00 ip.,0.791,84.811,,,,,
5962,11.13.20 klo 04.30.00 ip.,1.606,82.662,,,,,
5963,11.13.20 klo 05.00.00 ip.,1.863,82.295,,,,,
5964,11.13.20 klo 05.30.00 ip.,1.349,83.419,,,,,
5965,11.13.20 klo 06.00.00 ip.,1.778,84.396,,,,,
5966,11.13.20 klo 06.30.00 ip.,-0.153,88.107,,,,,
5967,11.13.20 klo 07.00.00 ip.,-1.869,93.651,,,,,
5968,11.13.20 klo 07.30.00 ip.,-4.400,96.752,,,,,
5969,11.13.20 klo 08.00.00 ip.,-4.572,92.186,,,,,
5970,11.13.20 klo 08.30.00 ip.,-7.403,99.634,,,,,
5971,11.13.20 klo 09.00.00 ip.,-8.004,98.803,,,,,
5972,11.13.20 klo 09.30.00 ip.,-8.089,98.926,,,,,
5973,11.13.20 klo 10.00.00 ip.,-7.789,98.486,,,,,
5974,11.13.20 klo 10.30.00 ip.,-7.403,98.291,,,,,
5975,11.13.20 klo 11.00.00 ip.,-7.017,98.217,,,,,
5976,11.13.20 klo 11.30.00 ip.,-6.760,98.339,,,,,
5977,11.14.20 klo 12.00.00 ap.,-6.588,98.266,,,,,
5978,11.14.20 klo 12.30.00 ap.,-6.373,98.144,,,,,
5979,11.14.20 klo 01.00.00 ap.,-6.202,98.242,,,,,
5980,11.14.20 klo 01.30.00 ap.,-6.116,98.266,,,,,
5981,11.14.20 klo 02.00.00 ap.,-5.902,98.388,,,,,
5982,11.14.20 klo 02.30.00 ap.,-5.730,98.388,,,,,
5983,11.14.20 klo 03.00.00 ap.,-5.601,98.510,,,,,
5984,11.14.20 klo 03.30.00 ap.,-5.515,98.510,,,,,
5985,11.14.20 klo 04.00.00 ap.,-5.515,98.657,,,,,
5986,11.14.20 klo 04.30.00 ap.,-4.872,99.023,,,,,
5987,11.14.20 klo 05.00.00 ap.,-4.271,99.316,,,,,
5988,11.14.20 klo 05.30.00 ap.,-3.671,99.683,,,,,
5989,11.14.20 klo 06.00.00 ap.,-3.242,100.000,,,,,
5990,11.14.20 klo 06.30.00 ap.,-3.070,100.000,,,,,
5991,11.14.20 klo 07.00.00 ap.,-3.070,100.000,,,,,
5992,11.14.20 klo 07.30.00 ap.,-2.770,100.000,,,,,
5993,11.14.20 klo 08.00.00 ap.,-2.684,100.000,,,,,
5994,11.14.20 klo 08.30.00 ap.,-2.341,100.000,,,,,
5995,11.14.20 klo 09.00.00 ap.,-2.255,100.000,,,,,
5996,11.14.20 klo 09.30.00 ap.,-2.169,100.000,,,,,
5997,11.14.20 klo 10.00.00 ap.,-2.041,100.000,,,,,
5998,11.14.20 klo 10.30.00 ap.,-1.955,100.000,,,,,
5999,11.14.20 klo 11.00.00 ap.,-1.912,100.000,,,,,
6000,11.14.20 klo 11.30.00 ap.,-1.783,100.000,,,,,
6001,11.14.20 klo 12.00.00 ip.,-1.697,100.000,,,,,
6002,11.14.20 klo 12.30.00 ip.,-1.569,100.000,,,,,
6003,11.14.20 klo 01.00.00 ip.,-1.397,100.000,,,,,
6004,11.14.20 klo 01.30.00 ip.,-1.225,100.000,,,,,
6005,11.14.20 klo 02.00.00 ip.,-1.097,100.000,,,,,
6006,11.14.20 klo 02.30.00 ip.,-1.140,100.000,,,,,
6007,11.14.20 klo 03.00.00 ip.,-1.140,100.000,,,,,
6008,11.14.20 klo 03.30.00 ip.,-1.140,100.000,,,,,
6009,11.14.20 klo 04.00.00 ip.,-1.097,100.000,,,,,
6010,11.14.20 klo 04.30.00 ip.,-1.097,100.000,,,,,
6011,11.14.20 klo 05.00.00 ip.,-1.097,100.000,,,,,
6012,11.14.20 klo 05.30.00 ip.,-1.011,100.000,,,,,
6013,11.14.20 klo 06.00.00 ip.,-1.011,100.000,,,,,
6014,11.14.20 klo 06.30.00 ip.,-0.968,100.000,,,,,
6015,11.14.20 klo 07.00.00 ip.,-1.011,100.000,,,,,
6016,11.14.20 klo 07.30.00 ip.,-0.968,100.000,,,,,
6017,11.14.20 klo 08.00.00 ip.,-0.968,100.000,,,,,
6018,11.14.20 klo 08.30.00 ip.,-0.968,100.000,,,,,
6019,11.14.20 klo 09.00.00 ip.,-0.968,100.000,,,,,
6020,11.14.20 klo 09.30.00 ip.,-0.968,100.000,,,,,
6021,11.14.20 klo 10.00.00 ip.,-0.882,100.000,,,,,
6022,11.14.20 klo 10.30.00 ip.,-0.839,100.000,,,,,
6023,11.14.20 klo 11.00.00 ip.,-0.796,100.000,,,,,
6024,11.14.20 klo 11.30.00 ip.,-0.796,100.000,,,,,
6025,11.15.20 klo 12.00.00 ap.,-0.582,100.000,,,,,
6026,11.15.20 klo 12.30.00 ap.,-0.668,100.000,,,,,
6027,11.15.20 klo 01.00.00 ap.,-0.754,100.000,,,,,
6028,11.15.20 klo 01.30.00 ap.,-0.668,100.000,,,,,
6029,11.15.20 klo 02.00.00 ap.,-0.711,100.000,,,,,
6030,11.15.20 klo 02.30.00 ap.,-0.668,100.000,,,,,
6031,11.15.20 klo 03.00.00 ap.,-0.625,100.000,,,,,
6032,11.15.20 klo 03.30.00 ap.,-0.668,100.000,,,,,
6033,11.15.20 klo 04.00.00 ap.,-0.668,100.000,,,,,
6034,11.15.20 klo 04.30.00 ap.,-0.625,100.000,,,,,
6035,11.15.20 klo 05.00.00 ap.,-0.582,100.000,,,,,
6036,11.15.20 klo 05.30.00 ap.,-0.668,100.000,,,,,
6037,11.15.20 klo 06.00.00 ap.,-0.668,100.000,,,,,
6038,11.15.20 klo 06.30.00 ap.,-0.711,100.000,,,,,
6039,11.15.20 klo 07.00.00 ap.,-0.668,100.000,,,,,
6040,11.15.20 klo 07.30.00 ap.,-0.625,100.000,,,,,
6041,11.15.20 klo 08.00.00 ap.,-0.668,100.000,,,,,
6042,11.15.20 klo 08.30.00 ap.,-0.711,100.000,,,,,
6043,11.15.20 klo 09.00.00 ap.,-0.754,100.000,,,,,
6044,11.15.20 klo 09.30.00 ap.,-0.796,100.000,,,,,
6045,11.15.20 klo 10.00.00 ap.,-0.882,100.000,,,,,
6046,11.15.20 klo 10.30.00 ap.,-0.839,100.000,,,,,
6047,11.15.20 klo 11.00.00 ap.,-0.839,100.000,,,,,
6048,11.15.20 klo 11.30.00 ap.,-0.925,100.000,,,,,
6049,11.15.20 klo 12.00.00 ip.,-0.882,100.000,,,,,
6050,11.15.20 klo 12.30.00 ip.,-0.882,100.000,,,,,
6051,11.15.20 klo 01.00.00 ip.,-0.839,100.000,,,,,
6052,11.15.20 klo 01.30.00 ip.,-0.839,100.000,,,,,
6053,11.15.20 klo 02.00.00 ip.,-0.796,100.000,,,,,
6054,11.15.20 klo 02.30.00 ip.,-0.839,100.000,,,,,
6055,11.15.20 klo 03.00.00 ip.,-0.925,100.000,,,,,
6056,11.15.20 klo 03.30.00 ip.,-0.882,100.000,,,,,
6057,11.15.20 klo 04.00.00 ip.,-0.968,100.000,,,,,
6058,11.15.20 klo 04.30.00 ip.,-1.011,100.000,,,,,
6059,11.15.20 klo 05.00.00 ip.,-0.968,100.000,,,,,
6060,11.15.20 klo 05.30.00 ip.,-1.054,100.000,,,,,
6061,11.15.20 klo 06.00.00 ip.,-1.097,100.000,,,,,
6062,11.15.20 klo 06.30.00 ip.,-1.225,100.000,,,,,
6063,11.15.20 klo 07.00.00 ip.,-1.225,100.000,,,,,
6064,11.15.20 klo 07.30.00 ip.,-1.311,100.000,,,,,
6065,11.15.20 klo 08.00.00 ip.,-1.225,100.000,,,,,
6066,11.15.20 klo 08.30.00 ip.,-1.183,100.000,,,,,
6067,11.15.20 klo 09.00.00 ip.,-1.225,100.000,,,,,
6068,11.15.20 klo 09.30.00 ip.,-1.183,100.000,,,,,
6069,11.15.20 klo 10.00.00 ip.,-1.140,100.000,,,,,
6070,11.15.20 klo 10.30.00 ip.,-1.054,100.000,,,,,
6071,11.15.20 klo 11.00.00 ip.,-1.011,100.000,,,,,
6072,11.15.20 klo 11.30.00 ip.,-0.839,100.000,,,,,
6073,11.16.20 klo 12.00.00 ap.,-0.839,100.000,,,,,
6074,11.16.20 klo 12.30.00 ap.,-0.925,100.000,,,,,
6075,11.16.20 klo 01.00.00 ap.,-1.054,100.000,,,,,
6076,11.16.20 klo 01.30.00 ap.,-1.268,100.000,,,,,
6077,11.16.20 klo 02.00.00 ap.,-1.225,100.000,,,,,
6078,11.16.20 klo 02.30.00 ap.,-1.140,100.000,,,,,
6079,11.16.20 klo 03.00.00 ap.,-0.968,100.000,,,,,
6080,11.16.20 klo 03.30.00 ap.,-0.754,100.000,,,,,
6081,11.16.20 klo 04.00.00 ap.,-0.582,100.000,,,,,
6082,11.16.20 klo 04.30.00 ap.,-0.496,100.000,,,,,
6083,11.16.20 klo 05.00.00 ap.,-0.453,100.000,,,,,
6084,11.16.20 klo 05.30.00 ap.,-0.539,100.000,,,,,
6085,11.16.20 klo 06.00.00 ap.,-0.539,100.000,,,,,
6086,11.16.20 klo 06.30.00 ap.,-0.453,100.000,,,,,
6087,11.16.20 klo 07.00.00 ap.,-0.410,100.000,,,,,
6088,11.16.20 klo 07.30.00 ap.,-0.282,100.000,,,,,
6089,11.16.20 klo 08.00.00 ap.,-0.282,100.000,,,,,
6090,11.16.20 klo 08.30.00 ap.,-0.367,100.000,,,,,
6091,11.16.20 klo 09.00.00 ap.,-0.196,100.000,,,,,
6092,11.16.20 klo 09.30.00 ap.,0.019,100.000,,,,,
6093,11.16.20 klo 10.00.00 ap.,0.019,100.000,,,,,
6094,11.16.20 klo 10.30.00 ap.,0.104,100.000,,,,,
6095,11.16.20 klo 11.00.00 ap.,0.233,100.000,,,,,
6096,11.16.20 klo 11.30.00 ap.,0.576,100.000,,,,,
6097,11.16.20 klo 12.00.00 ip.,0.877,100.000,,,,,
6098,11.16.20 klo 12.30.00 ip.,1.005,100.000,,,,,
6099,11.16.20 klo 01.00.00 ip.,1.306,100.000,,,,,
6100,11.16.20 klo 01.30.00 ip.,1.220,100.000,,,,,
6101,11.16.20 klo 02.00.00 ip.,1.606,100.000,,,,,
6102,11.16.20 klo 02.30.00 ip.,1.563,100.000,,,,,
6103,11.16.20 klo 03.00.00 ip.,1.477,100.000,,,,,
6104,11.16.20 klo 03.30.00 ip.,1.306,100.000,,,,,
6105,11.16.20 klo 04.00.00 ip.,1.391,100.000,,,,,
6106,11.16.20 klo 04.30.00 ip.,1.606,100.000,,,,,
6107,11.16.20 klo 05.00.00 ip.,1.391,100.000,,,,,
6108,11.16.20 klo 05.30.00 ip.,0.834,100.000,,,,,
6109,11.16.20 klo 06.00.00 ip.,0.920,100.000,,,,,
6110,11.16.20 klo 06.30.00 ip.,0.791,100.000,,,,,
6111,11.16.20 klo 07.00.00 ip.,0.362,100.000,,,,,
6112,11.16.20 klo 07.30.00 ip.,0.448,100.000,,,,,
6113,11.16.20 klo 08.00.00 ip.,0.448,100.000,,,,,
6114,11.16.20 klo 08.30.00 ip.,0.147,100.000,,,,,
6115,11.16.20 klo 09.00.00 ip.,-0.024,100.000,,,,,
6116,11.16.20 klo 09.30.00 ip.,0.104,100.000,,,,,
6117,11.16.20 klo 10.00.00 ip.,-0.067,100.000,,,,,
6118,11.16.20 klo 10.30.00 ip.,-0.067,100.000,,,,,
6119,11.16.20 klo 11.00.00 ip.,-0.153,100.000,,,,,
6120,11.16.20 klo 11.30.00 ip.,-0.196,100.000,,,,,
6121,11.17.20 klo 12.00.00 ap.,-0.282,100.000,,,,,
6122,11.17.20 klo 12.30.00 ap.,-0.239,100.000,,,,,
6123,11.17.20 klo 01.00.00 ap.,-0.239,100.000,,,,,
6124,11.17.20 klo 01.30.00 ap.,-0.153,100.000,,,,,
6125,11.17.20 klo 02.00.00 ap.,-0.282,100.000,,,,,
6126,11.17.20 klo 02.30.00 ap.,-0.282,100.000,,,,,
6127,11.17.20 klo 03.00.00 ap.,-0.410,100.000,,,,,
6128,11.17.20 klo 03.30.00 ap.,-0.367,100.000,,,,,
6129,11.17.20 klo 04.00.00 ap.,-0.410,100.000,,,,,
6130,11.17.20 klo 04.30.00 ap.,-0.282,100.000,,,,,
6131,11.17.20 klo 05.00.00 ap.,-0.153,100.000,,,,,
6132,11.17.20 klo 05.30.00 ap.,-0.110,100.000,,,,,
6133,11.17.20 klo 06.00.00 ap.,-0.153,100.000,,,,,
6134,11.17.20 klo 06.30.00 ap.,-0.153,100.000,,,,,
6135,11.17.20 klo 07.00.00 ap.,-0.196,100.000,,,,,
6136,11.17.20 klo 07.30.00 ap.,-0.153,100.000,,,,,
6137,11.17.20 klo 08.00.00 ap.,-0.196,100.000,,,,,
6138,11.17.20 klo 08.30.00 ap.,-0.024,100.000,,,,,
6139,11.17.20 klo 09.00.00 ap.,0.062,100.000,,,,,
6140,11.17.20 klo 09.30.00 ap.,0.062,100.000,,,,,
6141,11.17.20 klo 10.00.00 ap.,0.062,100.000,,,,,
6142,11.17.20 klo 10.30.00 ap.,0.104,100.000,,,,,
6143,11.17.20 klo 11.00.00 ap.,0.104,100.000,,,,,
6144,11.17.20 klo 11.30.00 ap.,0.233,100.000,,,,,
6145,11.17.20 klo 12.00.00 ip.,0.319,100.000,,,,,
6146,11.17.20 klo 12.30.00 ip.,0.448,100.000,,,,,
6147,11.17.20 klo 01.00.00 ip.,0.491,100.000,,,,,
6148,11.17.20 klo 01.30.00 ip.,0.576,100.000,,,,,
6149,11.17.20 klo 02.00.00 ip.,0.619,100.000,,,,,
6150,11.17.20 klo 02.30.00 ip.,0.705,100.000,,,,,
6151,11.17.20 klo 03.00.00 ip.,0.705,100.000,,,,,
6152,11.17.20 klo 03.30.00 ip.,0.662,100.000,,,,,
6153,11.17.20 klo 04.00.00 ip.,0.791,100.000,,,,,
6154,11.17.20 klo 04.30.00 ip.,0.791,100.000,,,,,
6155,11.17.20 klo 05.00.00 ip.,0.791,100.000,,,,,
6156,11.17.20 klo 05.30.00 ip.,0.748,100.000,,,,,
6157,11.17.20 klo 06.00.00 ip.,0.619,100.000,,,,,
