"Plot Title:  20849256"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20849256, SEN S/N: 20849256)","RH, % (LGR S/N: 20849256, SEN S/N: 20849256)","Coupler Detached (LGR S/N: 20849256)","Bad Battery (LGR S/N: 20849256)","Good Battery (LGR S/N: 20849256)","Coupler Attached (LGR S/N: 20849256)","Host Connected (LGR S/N: 20849256)","Stopped (LGR S/N: 20849256)","End Of File (LGR S/N: 20849256)"
8167,02.02.21 klo 05.39.17 ip.,-23.834,88.181,,,,,,,
8168,02.02.21 klo 06.09.17 ip.,-22.933,87.766,,,,,,,
8169,02.02.21 klo 06.39.17 ip.,-23.019,87.521,,,,,,,
8170,02.02.21 klo 07.09.17 ip.,-23.577,86.838,,,,,,,
8171,02.02.21 klo 07.39.17 ip.,-23.705,85.348,,,,,,,
8172,02.02.21 klo 08.09.17 ip.,-23.233,88.694,,,,,,,
8173,02.02.21 klo 08.39.17 ip.,-23.963,86.325,,,,,,,
8174,02.02.21 klo 09.09.17 ip.,-24.949,86.398,,,,,,,
8175,02.02.21 klo 09.39.17 ip.,-25.378,85.470,,,,,,,
8176,02.02.21 klo 10.09.17 ip.,-24.821,87.057,,,,,,,
8177,02.02.21 klo 10.39.17 ip.,-24.649,86.422,,,,,,,
8178,02.02.21 klo 11.09.17 ip.,-26.580,86.569,,,,,,,
8179,02.02.21 klo 11.39.17 ip.,-24.563,86.764,,,,,,,
8180,02.03.21 klo 12.09.17 ap.,-27.609,84.591,,,,,,,
8181,02.03.21 klo 12.39.17 ap.,-28.210,84.420,,,,,,,
8182,02.03.21 klo 01.09.17 ap.,-26.451,86.593,,,,,,,
8183,02.03.21 klo 01.39.17 ap.,-28.253,84.200,,Logged,,,,,
8184,02.03.21 klo 02.09.17 ap.,-28.853,83.150,,,,,,,
8185,02.03.21 klo 02.39.17 ap.,-27.137,85.885,,,,,,,
8186,02.03.21 klo 03.09.17 ap.,-26.665,84.151,,,,,,,
8187,02.03.21 klo 03.39.17 ap.,-28.682,83.834,,,,,,,
8188,02.03.21 klo 04.09.17 ap.,-26.880,85.421,,,,,,,
8189,02.03.21 klo 04.39.17 ap.,-24.864,86.642,,,,,,,
8190,02.03.21 klo 05.09.17 ap.,-22.847,87.692,,,,,,,
8191,02.03.21 klo 05.39.17 ap.,-21.217,87.741,,,,,,,
8192,02.03.21 klo 06.09.17 ap.,-21.088,88.083,,,,,,,
8193,02.03.21 klo 06.39.17 ap.,-22.547,87.521,,,,,,,
8194,02.03.21 klo 07.09.17 ap.,-22.719,87.253,,,,,,,
8195,02.03.21 klo 07.39.17 ap.,-22.118,88.254,,,,,,,
8196,02.03.21 klo 08.09.17 ap.,-24.006,87.619,,,,,,,
8197,02.03.21 klo 08.39.17 ap.,-24.477,87.082,,,,,,,
8198,02.03.21 klo 09.09.17 ap.,-24.392,85.934,,,,,,,
8199,02.03.21 klo 09.39.17 ap.,-23.319,87.937,,,,,,,
8200,02.03.21 klo 10.09.17 ap.,-25.636,85.153,,,,,,,
8201,02.03.21 klo 10.39.17 ap.,-25.936,84.640,,,,,,,
8202,02.03.21 klo 11.09.17 ap.,-26.451,85.348,,,,,,,
8203,02.03.21 klo 11.39.17 ap.,-24.563,86.496,,,,,,,
8204,02.03.21 klo 12.09.17 ip.,-22.804,85.348,,,,,,,
8205,02.03.21 klo 12.39.17 ip.,-23.877,84.029,,,,,,,
8206,02.03.21 klo 01.09.17 ip.,-15.511,89.963,,,,,,,
8207,02.03.21 klo 01.39.17 ip.,-14.782,87.497,,,,,,,
8208,02.03.21 klo 02.09.17 ip.,-15.168,85.079,,,,,,,
8209,02.03.21 klo 02.39.17 ip.,-16.026,91.111,,,,,,,
8210,02.03.21 klo 03.09.17 ip.,-15.425,88.645,,,,,,,
8211,02.03.21 klo 03.39.17 ip.,-15.554,89.451,,,,,,,
8212,02.03.21 klo 04.09.17 ip.,-12.637,88.425,,,,,,,
8213,02.03.21 klo 04.39.17 ip.,-13.624,89.280,,,,,,,
8214,02.03.21 klo 05.09.17 ip.,-12.894,89.744,,,,,,,
8215,02.03.21 klo 05.39.17 ip.,-12.637,88.767,,,,,,,
8216,02.03.21 klo 06.09.17 ip.,-12.551,89.182,,,,,,,
8217,02.03.21 klo 06.39.17 ip.,-12.680,93.358,,,,,,,
8218,02.03.21 klo 07.09.17 ip.,-14.696,93.040,,,,,,,
8219,02.03.21 klo 07.39.17 ip.,-14.653,91.600,,,,,,,
8220,02.03.21 klo 08.09.17 ip.,-13.709,98.217,,,,,,,
8221,02.03.21 klo 08.39.17 ip.,-11.135,94.603,,,,,,,
8222,02.03.21 klo 09.09.17 ip.,-9.763,93.919,,,Logged,,,,
8223,02.03.21 klo 09.39.17 ip.,-11.135,92.967,,,,,,,
8224,02.03.21 klo 10.09.17 ip.,-13.409,91.429,,,,,,,
8225,02.03.21 klo 10.39.17 ip.,-12.165,97.118,,,,,,,
8226,02.03.21 klo 11.09.17 ip.,-10.878,99.292,,,,,,,
8227,02.03.21 klo 11.39.17 ip.,-10.020,92.381,,,,,,,
8228,02.04.21 klo 12.09.17 ap.,-10.063,94.945,,,,,,,
8229,02.04.21 klo 12.39.17 ap.,-9.205,96.630,,,,,,,
8230,02.04.21 klo 01.09.17 ap.,-9.334,95.140,,,,,,,
8231,02.04.21 klo 01.39.17 ap.,-9.934,97.021,,,,,,,
8232,02.04.21 klo 02.09.17 ap.,-8.990,93.748,,,,,,,
8233,02.04.21 klo 02.39.17 ap.,-8.990,96.410,,,,,,,
8234,02.04.21 klo 03.09.17 ap.,-7.403,93.114,,,,,,,
8235,02.04.21 klo 03.39.17 ap.,-5.515,81.929,,,,,,,
8236,02.04.21 klo 04.09.17 ap.,-5.387,81.978,,,,,,,
8237,02.04.21 klo 04.39.17 ap.,-5.215,80.366,,,,,,,
8238,02.04.21 klo 05.09.17 ap.,-5.430,80.611,,,,,,,
8239,02.04.21 klo 05.39.17 ap.,-5.301,81.221,,,,,,,
8240,02.04.21 klo 06.09.17 ap.,-5.558,78.999,,,,,,,
8241,02.04.21 klo 06.39.17 ap.,-5.601,78.291,,,,,,,
8242,02.04.21 klo 07.09.17 ap.,-5.344,74.335,,,,,,,
8243,02.04.21 klo 07.39.17 ap.,-5.644,76.410,,,,,,,
8244,02.04.21 klo 08.09.17 ap.,-5.644,73.114,,,,,,,
8245,02.04.21 klo 08.39.17 ap.,-7.489,77.802,,,,,,,
8246,02.04.21 klo 09.09.17 ap.,-5.387,68.962,,,,,,,
8247,02.04.21 klo 09.39.17 ap.,-5.344,69.866,,,,,,,
8248,02.04.21 klo 10.09.17 ap.,-5.687,71.722,,,,,,,
8249,02.04.21 klo 10.39.17 ap.,-6.974,74.579,,,,,,,
8250,02.04.21 klo 11.09.17 ap.,-5.086,70.867,,,,,,,
8251,02.04.21 klo 11.39.17 ap.,-4.958,69.426,,,,,,,
8252,02.04.21 klo 12.09.17 ip.,-4.829,69.719,,,,,,,
8253,02.04.21 klo 12.39.17 ip.,-6.631,75.336,,,,,,,
8254,02.04.21 klo 01.09.17 ip.,-3.757,65.348,,,,,,,
8255,02.04.21 klo 01.39.17 ip.,-4.186,64.737,,,,,,,
8256,02.04.21 klo 02.09.17 ip.,-4.100,63.810,,,,,,,
8257,02.04.21 klo 02.39.17 ip.,-4.572,66.300,,,,,,,
8258,02.04.21 klo 03.09.17 ip.,-5.601,70.452,,,,,,,
8259,02.04.21 klo 03.39.17 ip.,-5.687,69.817,,,,,,,
8260,02.04.21 klo 04.09.17 ip.,-6.674,71.087,,,,,,,
8261,02.04.21 klo 04.39.17 ip.,-8.347,75.726,,,,,,,
8262,02.04.21 klo 05.09.17 ip.,-5.773,71.355,,,,,,,
8263,02.04.21 klo 05.39.17 ip.,-5.644,74.090,,,,,,,
8264,02.04.21 klo 06.09.17 ip.,-5.473,76.361,,,,,,,
8265,02.04.21 klo 06.39.17 ip.,-4.829,75.507,,,,,,,
8266,02.04.21 klo 07.09.17 ip.,-4.700,81.758,,,,,,,
8267,02.04.21 klo 07.39.17 ip.,-4.486,81.758,,,,,,,
8268,02.04.21 klo 08.09.17 ip.,-4.572,80.562,,,,,,,
8269,02.04.21 klo 08.39.17 ip.,-4.529,79.219,,,,,,,
8270,02.04.21 klo 09.09.17 ip.,-4.700,80.049,,,,,,,
8271,02.04.21 klo 09.39.17 ip.,-4.872,82.808,,,,,,,
8272,02.04.21 klo 10.09.17 ip.,-5.430,86.496,,,,,,,
8273,02.04.21 klo 10.39.17 ip.,-4.486,82.344,,,,,,,
8274,02.04.21 klo 11.09.17 ip.,-3.971,82.613,,,,,,,
8275,02.04.21 klo 11.39.17 ip.,-3.499,79.927,,,,,,,
8276,02.05.21 klo 12.09.17 ap.,-3.499,83.321,,,,,,,
8277,02.05.21 klo 12.39.17 ap.,-3.928,82.295,,,,,,,
8278,02.05.21 klo 01.09.17 ap.,-4.572,82.149,,,,,,,
8279,02.05.21 klo 01.39.17 ap.,-4.357,82.906,,,,,,,
8280,02.05.21 klo 02.09.17 ap.,-4.271,83.956,,,,,,,
8281,02.05.21 klo 02.39.17 ap.,-4.657,81.001,,,,,,,
8282,02.05.21 klo 03.09.17 ap.,-4.615,82.784,,,,,,,
8283,02.05.21 klo 03.39.17 ap.,-4.872,82.247,,,,,,,
8284,02.05.21 klo 04.09.17 ap.,-4.743,78.022,,,,,,,
8285,02.05.21 klo 04.39.17 ap.,-5.258,83.419,,,,,,,
8286,02.05.21 klo 05.09.17 ap.,-5.215,81.587,,,,,,,
8287,02.05.21 klo 05.39.17 ap.,-4.357,82.613,,,,,,,
8288,02.05.21 klo 06.09.17 ap.,-5.558,82.808,,,,,,,
8289,02.05.21 klo 06.39.17 ap.,-5.301,80.269,,,,,,,
8290,02.05.21 klo 07.09.17 ap.,-5.001,80.098,,,,,,,
8291,02.05.21 klo 07.39.17 ap.,-4.615,80.244,,,,,,,
8292,02.05.21 klo 08.09.17 ap.,-4.657,79.023,,,,,,,
8293,02.05.21 klo 08.39.17 ap.,-4.057,80.586,,,,,,,
8294,02.05.21 klo 09.09.17 ap.,-3.928,80.366,,,,,,,
8295,02.05.21 klo 09.39.17 ap.,-3.928,81.636,,,,,,,
8296,02.05.21 klo 10.09.17 ap.,-4.271,77.705,,,,,,,
8297,02.05.21 klo 10.39.17 ap.,-5.086,80.879,,,,,,,
8298,02.05.21 klo 11.09.17 ap.,-4.872,79.902,,,,,,,
8299,02.05.21 klo 11.39.17 ap.,-5.859,81.880,,,,,,,
8300,02.05.21 klo 12.09.17 ip.,-5.001,86.178,,,,,,,
8301,02.05.21 klo 12.39.17 ip.,-4.529,80.757,,,,,,,
8302,02.05.21 klo 01.09.17 ip.,-4.486,77.827,,,,,,,
8303,02.05.21 klo 01.39.17 ip.,-4.829,77.509,,,,,,,
8304,02.05.21 klo 02.09.17 ip.,-4.700,80.733,,,,,,,
8305,02.05.21 klo 02.39.17 ip.,-5.473,79.683,,,,,,,
8306,02.05.21 klo 03.09.17 ip.,-5.902,80.098,,,,,,,
8307,02.05.21 klo 03.39.17 ip.,-6.545,81.783,,,,,,,
8308,02.05.21 klo 04.09.17 ip.,-5.773,83.053,,,,,,,
8309,02.05.21 klo 04.39.17 ip.,-5.816,87.473,,,,,,,
8310,02.05.21 klo 05.09.17 ip.,-6.202,90.672,,,,,,,
8311,02.05.21 klo 05.39.17 ip.,-6.459,89.280,,,,,,,
8312,02.05.21 klo 06.09.17 ip.,-6.030,88.205,,,,,,,
8313,02.05.21 klo 06.39.17 ip.,-5.558,83.346,,,,,,,
8314,02.05.21 klo 07.09.17 ip.,-5.430,84.029,,,,,,,
8315,02.05.21 klo 07.39.17 ip.,-5.859,87.692,,,,,,,
8316,02.05.21 klo 08.09.17 ip.,-7.060,85.690,,,,,,,
8317,02.05.21 klo 08.39.17 ip.,-7.103,92.991,,,,,,,
8318,02.05.21 klo 09.09.17 ip.,-7.231,83.492,,,,,,,
8319,02.05.21 klo 09.39.17 ip.,-7.146,91.477,,,,,,,
8320,02.05.21 klo 10.09.17 ip.,-5.987,83.712,,,,,,,
8321,02.05.21 klo 10.39.17 ip.,-4.915,82.027,,,,,,,
8322,02.05.21 klo 11.09.17 ip.,-4.572,83.785,,,,,,,
8323,02.05.21 klo 11.39.17 ip.,-5.301,81.758,,,,,,,
8324,02.06.21 klo 12.09.17 ap.,-6.245,79.267,,,,,,,
8325,02.06.21 klo 12.39.17 ap.,-5.430,81.807,,,,,,,
8326,02.06.21 klo 01.09.17 ap.,-5.644,81.832,,,,,,,
8327,02.06.21 klo 01.39.17 ap.,-5.301,81.978,,,,,,,
8328,02.06.21 klo 02.09.17 ap.,-5.258,80.244,,,,,,,
8329,02.06.21 klo 02.39.17 ap.,-5.430,81.758,,,,,,,
8330,02.06.21 klo 03.09.17 ap.,-5.558,81.636,,,,,,,
8331,02.06.21 klo 03.39.17 ap.,-5.172,80.098,,,,,,,
8332,02.06.21 klo 04.09.17 ap.,-5.730,82.418,,,,,,,
8333,02.06.21 klo 04.39.17 ap.,-6.073,80.879,,,,,,,
8334,02.06.21 klo 05.09.17 ap.,-5.816,80.659,,,,,,,
8335,02.06.21 klo 05.39.17 ap.,-6.202,86.471,,,,,,,
8336,02.06.21 klo 06.09.17 ap.,-5.944,89.035,,,,,,,
8337,02.06.21 klo 06.39.17 ap.,-5.515,88.376,,,,,,,
8338,02.06.21 klo 07.09.17 ap.,-5.687,88.498,,,,,,,
8339,02.06.21 klo 07.39.17 ap.,-4.958,80.781,,,,,,,
8340,02.06.21 klo 08.09.17 ap.,-5.644,93.626,,,,,,,
8341,02.06.21 klo 08.39.17 ap.,-5.515,91.600,,,,,,,
8342,02.06.21 klo 09.09.17 ap.,-5.387,88.864,,,,,,,
8343,02.06.21 klo 09.39.17 ap.,-5.773,85.153,,,,,,,
8344,02.06.21 klo 10.09.17 ap.,-5.258,84.029,,,,,,,
8345,02.06.21 klo 10.39.17 ap.,-5.687,87.424,,,,,,,
8346,02.06.21 klo 11.09.17 ap.,-5.515,86.398,,,,,,,
8347,02.06.21 klo 11.39.17 ap.,-5.515,84.249,,,,,,,
8348,02.06.21 klo 12.09.17 ip.,-5.086,80.415,,,,,,,
8349,02.06.21 klo 12.39.17 ip.,-5.301,79.365,,,,,,,
8350,02.06.21 klo 01.09.17 ip.,-5.430,80.098,,,,,,,
8351,02.06.21 klo 01.39.17 ip.,-5.344,78.144,,,,,,,
8352,02.06.21 klo 02.09.17 ip.,-6.331,75.824,,,,,,,
8353,02.06.21 klo 02.39.17 ip.,-7.017,79.634,,,,,,,
8354,02.06.21 klo 03.09.17 ip.,-7.103,80.073,,,,,,,
8355,02.06.21 klo 03.39.17 ip.,-6.888,78.193,,,,,,,
8356,02.06.21 klo 04.09.17 ip.,-6.717,79.145,,,,,,,
8357,02.06.21 klo 04.39.17 ip.,-8.304,83.639,,,,,,,
8358,02.06.21 klo 05.09.17 ip.,-6.073,80.781,,,,,,,
8359,02.06.21 klo 05.39.17 ip.,-7.918,82.295,,,,,,,
8360,02.06.21 klo 06.09.17 ip.,-6.974,80.757,,,,,,,
8361,02.06.21 klo 06.39.17 ip.,-6.331,83.712,,,,,,,
8362,02.06.21 klo 07.09.17 ip.,-6.459,82.076,,,,,,,
8363,02.06.21 klo 07.39.17 ip.,-6.802,83.712,,,,,,,
8364,02.06.21 klo 08.09.17 ip.,-7.403,79.438,,,,,,,
8365,02.06.21 klo 08.39.17 ip.,-6.845,80.464,,,,,,,
8366,02.06.21 klo 09.09.17 ip.,-6.974,86.398,,,,,,,
8367,02.06.21 klo 09.39.17 ip.,-7.360,80.269,,,,,,,
8368,02.06.21 klo 10.09.17 ip.,-7.660,83.907,,,,,,,
8369,02.06.21 klo 10.39.17 ip.,-6.373,84.396,,,,,,,
8370,02.06.21 klo 11.09.17 ip.,-6.416,83.883,,,,,,,
8371,02.06.21 klo 11.39.17 ip.,-6.030,84.469,,,,,,,
8372,02.07.21 klo 12.09.17 ap.,-5.902,81.783,,,,,,,
8373,02.07.21 klo 12.39.17 ap.,-5.987,82.784,,,,,,,
8374,02.07.21 klo 01.09.17 ap.,-6.845,81.172,,,,,,,
8375,02.07.21 klo 01.39.17 ap.,-6.459,84.664,,,,,,,
8376,02.07.21 klo 02.09.17 ap.,-5.944,82.466,,,,,,,
8377,02.07.21 klo 02.39.17 ap.,-5.859,83.028,,,,,,,
8378,02.07.21 klo 03.09.17 ap.,-5.902,82.711,,,,,,,
8379,02.07.21 klo 03.39.17 ap.,-6.502,90.061,,,,,,,
8380,02.07.21 klo 04.09.17 ap.,-6.159,85.421,,,,,,,
8381,02.07.21 klo 04.39.17 ap.,-6.202,81.001,,,,,,,
8382,02.07.21 klo 05.09.17 ap.,-6.502,83.004,,,,,,,
8383,02.07.21 klo 05.39.17 ap.,-5.816,83.590,,,,,,,
8384,02.07.21 klo 06.09.17 ap.,-5.902,86.764,,,,,,,
8385,02.07.21 klo 06.39.17 ap.,-5.859,87.985,,,,,,,
8386,02.07.21 klo 07.09.17 ap.,-5.687,91.868,,,,,,,
8387,02.07.21 klo 07.39.17 ap.,-5.816,87.643,,,,,,,
8388,02.07.21 klo 08.09.17 ap.,-5.944,88.083,,,,,,,
8389,02.07.21 klo 08.39.17 ap.,-6.588,83.663,,,,,,,
8390,02.07.21 klo 09.09.17 ap.,-5.944,89.133,,,,,,,
8391,02.07.21 klo 09.39.17 ap.,-6.202,80.147,,,,,,,
8392,02.07.21 klo 10.09.17 ap.,-7.017,80.366,,,,,,,
8393,02.07.21 klo 10.39.17 ap.,-5.816,85.250,,,,,,,
8394,02.07.21 klo 11.09.17 ap.,-5.687,79.072,,,,,,,
8395,02.07.21 klo 11.39.17 ap.,-6.245,80.781,,,,,,,
8396,02.07.21 klo 12.09.17 ip.,-5.044,76.996,,,,,,,
8397,02.07.21 klo 12.39.17 ip.,-5.902,87.570,,,,,,,
8398,02.07.21 klo 01.09.17 ip.,-5.558,83.736,,,,,,,
8399,02.07.21 klo 01.39.17 ip.,-5.387,78.974,,,,,,,
8400,02.07.21 klo 02.09.17 ip.,-5.044,69.866,,,,,,,
8401,02.07.21 klo 02.39.17 ip.,-5.816,76.557,,,,,,,
8402,02.07.21 klo 03.09.17 ip.,-6.631,80.977,,,,,,,
8403,02.07.21 klo 03.39.17 ip.,-5.601,79.756,,,,,,,
8404,02.07.21 klo 04.09.17 ip.,-5.773,83.248,,,,,,,
8405,02.07.21 klo 04.39.17 ip.,-5.944,85.910,,,,,,,
8406,02.07.21 klo 05.09.17 ip.,-6.373,83.956,,,,,,,
8407,02.07.21 klo 05.39.17 ip.,-6.159,81.441,,,,,,,
8408,02.07.21 klo 06.09.17 ip.,-6.631,80.513,,,,,,,
8409,02.07.21 klo 06.39.17 ip.,-7.703,77.998,,,,,,,
8410,02.07.21 klo 07.09.17 ip.,-7.832,78.584,,,,,,,
8411,02.07.21 klo 07.39.17 ip.,-8.132,77.900,,,,,,,
8412,02.07.21 klo 08.09.17 ip.,-9.334,80.098,,,,,,,
8413,02.07.21 klo 08.39.17 ip.,-9.119,80.928,,,,,,,
8414,02.07.21 klo 09.09.17 ip.,-8.776,84.493,,,,,,,
8415,02.07.21 klo 09.39.17 ip.,-7.703,85.910,,,,,,,
8416,02.07.21 klo 10.09.17 ip.,-7.703,84.835,,,,,,,
8417,02.07.21 klo 10.39.17 ip.,-7.231,86.056,,,,,,,
8418,02.07.21 klo 11.09.17 ip.,-7.231,85.348,,,,,,,
8419,02.07.21 klo 11.39.17 ip.,-7.789,85.641,,,,,,,
8420,02.08.21 klo 12.09.17 ap.,-7.017,83.126,,,,,,,
8421,02.08.21 klo 12.39.17 ap.,-6.674,81.636,,,,,,,
8422,02.08.21 klo 01.09.17 ap.,-7.017,84.469,,,,,,,
8423,02.08.21 klo 01.39.17 ap.,-7.618,92.479,,,,,,,
8424,02.08.21 klo 02.09.17 ap.,-7.703,93.114,,,,,,,
8425,02.08.21 klo 02.39.17 ap.,-8.218,94.286,,,,,,,
8426,02.08.21 klo 03.09.17 ap.,-8.347,93.822,,,,,,,
8427,02.08.21 klo 03.39.17 ap.,-7.575,86.789,,,,,,,
8428,02.08.21 klo 04.09.17 ap.,-7.489,90.745,,,,,,,
8429,02.08.21 klo 04.39.17 ap.,-6.974,83.199,,,,,,,
8430,02.08.21 klo 05.09.17 ap.,-6.845,81.270,,,,,,,
8431,02.08.21 klo 05.39.17 ap.,-7.446,79.316,,,,,,,
8432,02.08.21 klo 06.09.17 ap.,-7.875,84.420,,,,,,,
8433,02.08.21 klo 06.39.17 ap.,-7.918,86.422,,,,,,,
8434,02.08.21 klo 07.09.17 ap.,-7.317,83.736,,,,,,,
8435,02.08.21 klo 07.39.17 ap.,-8.776,90.427,,,,,,,
8436,02.08.21 klo 08.09.17 ap.,-8.390,90.452,,,,,,,
8437,02.08.21 klo 08.39.17 ap.,-7.189,88.254,,,,,,,
8438,02.08.21 klo 09.09.17 ap.,-6.974,86.081,,,,,,,
8439,02.08.21 klo 09.39.17 ap.,-8.690,88.181,,,,,,,
8440,02.08.21 klo 10.09.17 ap.,-8.304,83.736,,,,,,,
8441,02.08.21 klo 10.39.17 ap.,-8.561,84.615,,,,,,,
8442,02.08.21 klo 11.09.17 ap.,-7.918,83.150,,,,,,,
8443,02.08.21 klo 11.39.17 ap.,-7.146,80.415,,,,,,,
8444,02.08.21 klo 12.09.17 ip.,-6.717,78.584,,,,,,,
8445,02.08.21 klo 12.39.17 ip.,-6.545,80.537,,,,,,,
8446,02.08.21 klo 01.09.17 ip.,-4.400,71.722,,,,,,,
8447,02.08.21 klo 01.39.17 ip.,-7.446,79.609,,,,,,,
8448,02.08.21 klo 02.09.17 ip.,-7.446,81.343,,,,,,,
8449,02.08.21 klo 02.39.17 ip.,-6.631,79.096,,,,,,,
8450,02.08.21 klo 03.09.17 ip.,-7.618,86.520,,,,,,,
8451,02.08.21 klo 03.39.17 ip.,-7.189,83.223,,,,,,,
8452,02.08.21 klo 04.09.17 ip.,-7.918,82.491,,,,,,,
8453,02.08.21 klo 04.39.17 ip.,-8.433,78.266,,,,,,,
8454,02.08.21 klo 05.09.17 ip.,-10.706,80.659,,,,,,,
8455,02.08.21 klo 05.39.17 ip.,-9.720,73.602,,,,,,,
8456,02.08.21 klo 06.09.17 ip.,-11.093,79.927,,,,,,,
8457,02.08.21 klo 06.39.17 ip.,-11.050,84.103,,,,,,,
8458,02.08.21 klo 07.09.17 ip.,-13.795,84.103,,,,,,,
8459,02.08.21 klo 07.39.17 ip.,-12.637,88.864,,,,,,,
8460,02.08.21 klo 08.09.17 ip.,-10.235,87.399,,,,,,,
8461,02.08.21 klo 08.39.17 ip.,-11.479,88.181,,,,,,,
8462,02.08.21 klo 09.09.17 ip.,-10.406,88.645,,,,,,,
8463,02.08.21 klo 09.39.17 ip.,-11.951,90.794,,,,,,,
8464,02.08.21 klo 10.09.17 ip.,-12.851,93.578,,,,,,,
8465,02.08.21 klo 10.39.17 ip.,-12.766,92.308,,,,,,,
8466,02.08.21 klo 11.09.17 ip.,-11.564,94.603,,,,,,,
8467,02.08.21 klo 11.39.17 ip.,-12.208,92.576,,,,,,,
8468,02.09.21 klo 12.09.17 ap.,-12.122,93.700,,,,,,,
8469,02.09.21 klo 12.39.17 ap.,-12.465,93.358,,,,,,,
8470,02.09.21 klo 01.09.17 ap.,-13.238,92.479,,,,,,,
8471,02.09.21 klo 01.39.17 ap.,-17.227,93.602,,,,,,,
8472,02.09.21 klo 02.09.17 ap.,-16.970,92.430,,,,,,,
8473,02.09.21 klo 02.39.17 ap.,-18.343,97.631,,,,,,,
8474,02.09.21 klo 03.09.17 ap.,-18.343,92.625,,,,,,,
8475,02.09.21 klo 03.39.17 ap.,-20.316,91.941,,,,,,,
8476,02.09.21 klo 04.09.17 ap.,-21.517,87.643,,,,,,,
8477,02.09.21 klo 04.39.17 ap.,-21.474,88.425,,,,,,,
8478,02.09.21 klo 05.09.17 ap.,-22.161,86.740,,,,,,,
8479,02.09.21 klo 05.39.17 ap.,-19.286,89.255,,,,,,,
8480,02.09.21 klo 06.09.17 ap.,-19.587,88.718,,,,,,,
8481,02.09.21 klo 06.39.17 ap.,-19.286,89.328,,,,,,,
8482,02.09.21 klo 07.09.17 ap.,-19.844,88.400,,,,,,,
8483,02.09.21 klo 07.39.17 ap.,-21.389,86.960,,,,,,,
8484,02.09.21 klo 08.09.17 ap.,-23.148,86.227,,,,,,,
8485,02.09.21 klo 08.39.17 ap.,-22.590,88.230,,,,,,,
8486,02.09.21 klo 09.09.17 ap.,-24.048,86.178,,,,,,,
8487,02.09.21 klo 09.39.17 ap.,-24.349,85.983,,,,,,,
8488,02.09.21 klo 10.09.17 ap.,-23.619,85.934,,,,,,,
8489,02.09.21 klo 10.39.17 ap.,-20.702,88.181,,,,,,,
8490,02.09.21 klo 11.09.17 ap.,-17.528,88.987,,,,,,,
8491,02.09.21 klo 11.39.17 ap.,-18.600,89.084,,,,,,,
8492,02.09.21 klo 12.09.17 ip.,-18.815,87.985,,,,,,,
8493,02.09.21 klo 12.39.17 ip.,-20.659,87.692,,,,,,,
8494,02.09.21 klo 01.09.17 ip.,-16.670,81.563,,,,,,,
8495,02.09.21 klo 01.39.17 ip.,-17.399,68.913,,,,,,,
8496,02.09.21 klo 02.09.17 ip.,-20.702,85.470,,,,,,,
8497,02.09.21 klo 02.39.17 ip.,-18.857,81.661,,,,,,,
8498,02.09.21 klo 03.09.17 ip.,-16.326,87.937,,,,,,,
8499,02.09.21 klo 03.39.17 ip.,-12.036,88.694,,,,,,,
8500,02.09.21 klo 04.09.17 ip.,-11.135,82.564,,,,,,,
8501,02.09.21 klo 04.39.17 ip.,-15.039,89.280,,,,,,,
8502,02.09.21 klo 05.09.17 ip.,-16.755,93.138,,,,,,,
8503,02.09.21 klo 05.39.17 ip.,-16.670,84.542,,,,,,,
8504,02.09.21 klo 06.09.17 ip.,-16.026,86.813,,,,,,,
8505,02.09.21 klo 06.39.17 ip.,-18.729,90.794,,,,,,,
8506,02.09.21 klo 07.09.17 ip.,-18.986,88.278,,,,,,,
8507,02.09.21 klo 07.39.17 ip.,-18.085,90.794,,,,,,,
8508,02.09.21 klo 08.09.17 ip.,-20.359,95.458,,,,,,,
8509,02.09.21 klo 08.39.17 ip.,-22.247,86.667,,,,,,,
8510,02.09.21 klo 09.09.17 ip.,-21.732,86.935,,,,,,,
8511,02.09.21 klo 09.39.17 ip.,-20.488,89.646,,,,,,,
8512,02.09.21 klo 10.09.17 ip.,-18.428,91.136,,,,,,,
8513,02.09.21 klo 10.39.17 ip.,-17.699,91.917,,,,,,,
8514,02.09.21 klo 11.09.17 ip.,-22.890,85.983,,,,,,,
8515,02.09.21 klo 11.39.17 ip.,-22.032,86.886,,,,,,,
8516,02.10.21 klo 12.09.17 ap.,-22.719,84.591,,,,,,,
8517,02.10.21 klo 12.39.17 ap.,-20.745,88.425,,,,,,,
8518,02.10.21 klo 01.09.17 ap.,-19.158,89.280,,,,,,,
8519,02.10.21 klo 01.39.17 ap.,-19.973,89.158,,,,,,,
8520,02.10.21 klo 02.09.17 ap.,-19.587,88.230,,,,,,,
8521,02.10.21 klo 02.39.17 ap.,-20.917,87.863,,,,,,,
8522,02.10.21 klo 03.09.17 ap.,-20.230,88.645,,,,,,,
8523,02.10.21 klo 03.39.17 ap.,-20.402,88.230,,,,,,,
8524,02.10.21 klo 04.09.17 ap.,-19.158,88.791,,,,,,,
8525,02.10.21 klo 04.39.17 ap.,-19.501,87.814,,,,,,,
8526,02.10.21 klo 05.09.17 ap.,-13.581,92.576,,,,,,,
8527,02.10.21 klo 05.39.17 ap.,-13.967,92.357,,,,,,,
8528,02.10.21 klo 06.09.17 ap.,-14.224,92.210,,,,,,,
