"Plot Title:  20864580"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20864580, SEN S/N: 20864580)","RH, % (LGR S/N: 20864580, SEN S/N: 20864580)","Coupler Detached (LGR S/N: 20864580)","Bad Battery (LGR S/N: 20864580)","Good Battery (LGR S/N: 20864580)","Coupler Attached (LGR S/N: 20864580)","Host Connected (LGR S/N: 20864580)","Stopped (LGR S/N: 20864580)","End Of File (LGR S/N: 20864580)"
4317,11.07.20 klo 12.02.36 ip.,0.233,97.778,,,,,,,
4318,11.07.20 klo 12.32.36 ip.,0.062,96.801,,,,,,,
4319,11.07.20 klo 01.02.36 ip.,0.233,99.072,,,,,,,
4320,11.07.20 klo 01.32.36 ip.,-0.067,96.313,,,,,,,
4321,11.07.20 klo 02.02.36 ip.,-0.325,97.314,,,,,,,
4322,11.07.20 klo 02.32.36 ip.,-0.882,91.331,,,,,,,
4323,11.07.20 klo 03.02.36 ip.,-1.140,97.656,,,,,,,
4324,11.07.20 klo 03.32.36 ip.,-0.968,96.117,,,,,,,
4325,11.07.20 klo 04.02.36 ip.,-1.183,98.779,,,,,,,
4326,11.07.20 klo 04.32.36 ip.,-0.839,97.924,,,,,,,
4327,11.07.20 klo 05.02.36 ip.,-0.796,97.827,,,,,,,
4328,11.07.20 klo 05.32.36 ip.,-1.569,97.265,,,,,,,
4329,11.07.20 klo 06.02.36 ip.,-1.740,96.899,,,,,,,
4330,11.07.20 klo 06.32.36 ip.,-1.998,93.968,,,,,,,
4331,11.07.20 klo 07.02.36 ip.,-2.212,94.652,,,,,,,
4332,11.07.20 klo 07.32.36 ip.,-2.169,95.482,,,,,,,
4333,11.07.20 klo 08.02.36 ip.,-2.126,96.142,,,,,,,
4334,11.07.20 klo 08.32.36 ip.,-2.427,97.607,,,,,,,
4335,11.07.20 klo 09.02.36 ip.,-2.384,96.020,,,,,,,
4336,11.07.20 klo 09.32.36 ip.,-2.427,96.801,,,,,,,
4337,11.07.20 klo 10.02.36 ip.,-2.470,96.777,,,,,,,
4338,11.07.20 klo 10.32.36 ip.,-2.684,96.386,,,,,,,
4339,11.07.20 klo 11.02.36 ip.,-2.512,97.802,,,,,,,
4340,11.07.20 klo 11.32.36 ip.,-2.512,95.873,,,,,,,
4341,11.08.20 klo 12.02.36 ap.,-2.512,97.045,,,,,,,
4342,11.08.20 klo 12.32.36 ap.,-2.512,97.534,,,,,,,
4343,11.08.20 klo 01.02.36 ap.,-2.770,95.946,,,,,,,
4344,11.08.20 klo 01.32.36 ap.,-2.470,96.264,,,,,,,
4345,11.08.20 klo 02.02.36 ap.,-2.470,95.580,,,,,,,
4346,11.08.20 klo 02.32.36 ap.,-2.598,97.070,,,,,,,
4347,11.08.20 klo 03.02.36 ap.,-2.770,95.604,,,,,,,
4348,11.08.20 klo 03.32.36 ap.,-3.027,95.165,,,,,,,
4349,11.08.20 klo 04.02.36 ap.,-2.813,96.484,,,,,,,
4350,11.08.20 klo 04.32.36 ap.,-2.598,94.139,,,,,,,
4351,11.08.20 klo 05.02.36 ap.,-2.813,94.164,,,,,,,
4352,11.08.20 klo 05.32.36 ap.,-2.641,90.574,,,,,,,
4353,11.08.20 klo 06.02.36 ap.,-2.684,88.449,,,,,,,
4354,11.08.20 klo 06.32.36 ap.,-3.199,88.400,,,,,,,
4355,11.08.20 klo 07.02.36 ap.,-3.328,88.132,,,,,,,
4356,11.08.20 klo 07.32.36 ap.,-4.186,93.016,,,,,,,
4357,11.08.20 klo 08.02.36 ap.,-4.014,88.230,,,,,,,
4358,11.08.20 klo 08.32.36 ap.,-3.628,89.817,,,,,,,
4359,11.08.20 klo 09.02.36 ap.,-4.100,91.184,,,,,,,
4360,11.08.20 klo 09.32.36 ap.,-3.456,88.010,,,,,,,
4361,11.08.20 klo 10.02.36 ap.,-3.199,87.253,,,,,,,
4362,11.08.20 klo 10.32.36 ap.,-2.770,88.547,,,,,,,
4363,11.08.20 klo 11.02.36 ap.,-2.169,84.615,,,,,,,
4364,11.08.20 klo 11.32.36 ap.,-2.212,86.300,,,,,,,
4365,11.08.20 klo 12.02.36 ip.,-2.212,86.764,,,,,,,
4366,11.08.20 klo 12.32.36 ip.,-2.126,88.303,,,,,,,
4367,11.08.20 klo 01.02.36 ip.,-1.697,83.614,,,,,,,
4368,11.08.20 klo 01.32.36 ip.,-2.641,83.101,,,,,,,
4369,11.08.20 klo 02.02.36 ip.,-1.869,82.149,,,,,,,
4370,11.08.20 klo 02.32.36 ip.,-1.912,83.980,,,,,,,
4371,11.08.20 klo 03.02.36 ip.,-1.826,88.010,,,,,,,
4372,11.08.20 klo 03.32.36 ip.,-2.427,90.501,,,,,,,
4373,11.08.20 klo 04.02.36 ip.,-2.427,91.502,,,,,,,
4374,11.08.20 klo 04.32.36 ip.,-3.156,92.625,,,,,,,
4375,11.08.20 klo 05.02.36 ip.,-6.802,92.552,,,,,,,
4376,11.08.20 klo 05.32.36 ip.,-5.902,98.364,,,,,,,
4377,11.08.20 klo 06.02.36 ip.,-4.829,98.168,,,,,,,
4378,11.08.20 klo 06.32.36 ip.,-2.813,96.239,,,,,,,
4379,11.08.20 klo 07.02.36 ip.,-2.899,95.946,,,,,,,
4380,11.08.20 klo 07.32.36 ip.,-2.598,95.824,,,,,,,
4381,11.08.20 klo 08.02.36 ip.,-2.427,96.313,,,,,,,
4382,11.08.20 klo 08.32.36 ip.,-2.512,93.895,,,,,,,
4383,11.08.20 klo 09.02.36 ip.,-2.555,93.675,,,,,,,
4384,11.08.20 klo 09.32.36 ip.,-2.341,92.112,,,,,,,
4385,11.08.20 klo 10.02.36 ip.,-3.070,94.945,,,,,,,
4386,11.08.20 klo 10.32.36 ip.,-2.470,92.723,,,,,,,
4387,11.08.20 klo 11.02.36 ip.,-1.912,92.869,,,,,,,
4388,11.08.20 klo 11.32.36 ip.,-1.397,91.941,,,,,,,
4389,11.09.20 klo 12.02.36 ap.,-1.268,95.238,,,,,,,
4390,11.09.20 klo 12.32.36 ap.,-1.354,99.658,,,,,,,
4391,11.09.20 klo 01.02.36 ap.,0.147,100.000,,,,,,,
4392,11.09.20 klo 01.32.36 ap.,-0.153,94.676,,,,,,,
4393,11.09.20 klo 02.02.36 ap.,-0.496,97.485,,,,,,,
4394,11.09.20 klo 02.32.36 ap.,-0.496,96.239,,,,,,,
4395,11.09.20 klo 03.02.36 ap.,-0.453,96.459,,,,,,,
4396,11.09.20 klo 03.32.36 ap.,-0.496,97.045,,,,,,,
4397,11.09.20 klo 04.02.36 ap.,-0.539,95.067,,,,,,,
4398,11.09.20 klo 04.32.36 ap.,-0.711,94.872,,,,,,,
4399,11.09.20 klo 05.02.36 ap.,-0.539,97.094,,,,,,,
4400,11.09.20 klo 05.32.36 ap.,-0.711,95.165,,,,,,,
4401,11.09.20 klo 06.02.36 ap.,-0.882,98.462,,,,,,,
4402,11.09.20 klo 06.32.36 ap.,-0.839,98.559,,,,,,,
4403,11.09.20 klo 07.02.36 ap.,-0.882,94.212,,,,,,,
4404,11.09.20 klo 07.32.36 ap.,-0.925,95.018,,,,,,,
4405,11.09.20 klo 08.02.36 ap.,-0.839,94.921,,,,,,,
4406,11.09.20 klo 08.32.36 ap.,-0.796,94.383,,,,,,,
4407,11.09.20 klo 09.02.36 ap.,-0.668,87.326,,,,,,,
4408,11.09.20 klo 09.32.36 ap.,-0.539,88.547,,,,,,,
4409,11.09.20 klo 10.02.36 ap.,-0.325,88.083,,,,,,,
4410,11.09.20 klo 10.32.36 ap.,0.062,87.155,,,,,,,
4411,11.09.20 klo 11.02.36 ap.,0.190,85.861,,,,,,,
4412,11.09.20 klo 11.32.36 ap.,-0.239,88.889,,,,,,,
4413,11.09.20 klo 12.02.36 ip.,0.233,89.035,,,,,,,
4414,11.09.20 klo 12.32.36 ip.,0.233,89.158,,,,,,,
4415,11.09.20 klo 01.02.36 ip.,0.019,95.238,,,,,,,
4416,11.09.20 klo 01.32.36 ip.,-0.153,97.778,,,,,,,
4417,11.09.20 klo 02.02.36 ip.,-0.239,96.825,,,,,,,
4418,11.09.20 klo 02.32.36 ip.,-1.140,96.703,,,,,,,
4419,11.09.20 klo 03.02.36 ip.,-1.140,94.579,,,,,,,
4420,11.09.20 klo 03.32.36 ip.,-1.612,93.016,,,,,,,
4421,11.09.20 klo 04.02.36 ip.,-1.783,90.061,,,,,,,
4422,11.09.20 klo 04.32.36 ip.,-2.041,88.523,,,,,,,
4423,11.09.20 klo 05.02.36 ip.,-2.255,86.178,,,,,,,
4424,11.09.20 klo 05.32.36 ip.,-2.041,84.542,,,,,,,
4425,11.09.20 klo 06.02.36 ip.,-2.083,82.711,,,,,,,
4426,11.09.20 klo 06.32.36 ip.,-2.212,82.271,,,,,,,
4427,11.09.20 klo 07.02.36 ip.,-2.126,80.806,,,,,,,
4428,11.09.20 klo 07.32.36 ip.,-2.470,82.857,,,,,,,
4429,11.09.20 klo 08.02.36 ip.,-2.770,81.856,,,,,,,
4430,11.09.20 klo 08.32.36 ip.,-2.384,79.683,,,,,,,
4431,11.09.20 klo 09.02.36 ip.,-2.641,78.877,,,,,,,
4432,11.09.20 klo 09.32.36 ip.,-2.941,80.977,,,,,,,
4433,11.09.20 klo 10.02.36 ip.,-2.641,79.341,,,,,,,
4434,11.09.20 klo 10.32.36 ip.,-2.470,81.026,,,,,,,
4435,11.09.20 klo 11.02.36 ip.,-2.427,82.833,,,,,,,
4436,11.09.20 klo 11.32.36 ip.,-2.255,81.392,,,,,,,
4437,11.10.20 klo 12.02.36 ap.,-2.212,82.027,,,,,,,
4438,11.10.20 klo 12.32.36 ap.,-2.169,82.369,,,,,,,
4439,11.10.20 klo 01.02.36 ap.,-2.083,82.662,,,,,,,
4440,11.10.20 klo 01.32.36 ap.,-2.041,80.537,,,,,,,
4441,11.10.20 klo 02.02.36 ap.,-2.255,82.442,,,,,,,
4442,11.10.20 klo 02.32.36 ap.,-2.212,82.662,,,,,,,
4443,11.10.20 klo 03.02.36 ap.,-2.255,80.317,,,,,,,
4444,11.10.20 klo 03.32.36 ap.,-2.384,76.459,,,,,,,
4445,11.10.20 klo 04.02.36 ap.,-2.384,81.099,,,,,,,
4446,11.10.20 klo 04.32.36 ap.,-2.512,78.584,,,,,,,
4447,11.10.20 klo 05.02.36 ap.,-3.242,79.389,,,,,,,
4448,11.10.20 klo 05.32.36 ap.,-2.684,81.832,,,,,,,
4449,11.10.20 klo 06.02.36 ap.,-2.169,80.879,,,,,,,
4450,11.10.20 klo 06.32.36 ap.,-2.169,81.123,,,,,,,
4451,11.10.20 klo 07.02.36 ap.,-2.298,79.731,,,,,,,
4452,11.10.20 klo 07.32.36 ap.,-2.384,79.389,,,,,,,
4453,11.10.20 klo 08.02.36 ap.,-3.542,84.420,,,,,,,
4454,11.10.20 klo 08.32.36 ap.,-3.285,82.491,,,,,,,
4455,11.10.20 klo 09.02.36 ap.,-4.057,85.934,,,,,,,
4456,11.10.20 klo 09.32.36 ap.,-3.671,83.761,,,,,,,
4457,11.10.20 klo 10.02.36 ap.,-4.400,84.957,,,,,,,
4458,11.10.20 klo 10.32.36 ap.,-5.558,85.983,,,,,,,
4459,11.10.20 klo 11.02.36 ap.,-8.304,88.303,,,,,,,
4460,11.10.20 klo 11.32.36 ap.,-8.647,93.895,,,,,,,
4461,11.10.20 klo 12.02.36 ip.,-10.277,93.138,,,,,,,
4462,11.10.20 klo 12.32.36 ip.,-10.964,89.451,,,,,,,
4463,11.10.20 klo 01.02.36 ip.,-10.706,90.232,,,,,,,
4464,11.10.20 klo 01.32.36 ip.,-11.522,89.011,,,,,,,
4465,11.10.20 klo 02.02.36 ip.,-11.865,93.480,,,,,,,
4466,11.10.20 klo 02.32.36 ip.,-12.637,93.700,,,,,,,
4467,11.10.20 klo 03.02.36 ip.,-12.637,95.043,,,,,,,
4468,11.10.20 klo 03.32.36 ip.,-13.152,93.480,,,,,,,
4469,11.10.20 klo 04.02.36 ip.,-13.323,92.991,,,,,,,
4470,11.10.20 klo 04.32.36 ip.,-13.109,93.114,,,,,,,
4471,11.10.20 klo 05.02.36 ip.,-13.023,95.311,,,,,,,
4472,11.10.20 klo 05.32.36 ip.,-12.680,97.338,,,,,,,
4473,11.10.20 klo 06.02.36 ip.,-13.152,94.847,,,,,,,
4474,11.10.20 klo 06.32.36 ip.,-13.195,94.872,,,,,,,
4475,11.10.20 klo 07.02.36 ip.,-13.581,95.092,,,,,,,
4476,11.10.20 klo 07.32.36 ip.,-13.495,94.872,,,,,,,
4477,11.10.20 klo 08.02.36 ip.,-12.680,94.237,,,,,,,
4478,11.10.20 klo 08.32.36 ip.,-12.422,94.652,,,,,,,
4479,11.10.20 klo 09.02.36 ip.,-11.393,95.653,,,,,,,
4480,11.10.20 klo 09.32.36 ip.,-10.664,95.385,,,,,,,
4481,11.10.20 klo 10.02.36 ip.,-9.934,96.190,,,,,,,
4482,11.10.20 klo 10.32.36 ip.,-9.634,96.703,,,,,,,
4483,11.10.20 klo 11.02.36 ip.,-8.647,98.144,,,,,,,
4484,11.10.20 klo 11.32.36 ip.,-6.245,93.846,,,,,,,
4485,11.11.20 klo 12.02.36 ap.,-7.060,93.284,,,,,,,
4486,11.11.20 klo 12.32.36 ap.,-9.377,91.844,,,,,,,
4487,11.11.20 klo 01.02.36 ap.,-11.779,95.507,,,,,,,
4488,11.11.20 klo 01.32.36 ap.,-13.152,92.698,,,,,,,
4489,11.11.20 klo 02.02.36 ap.,-13.838,95.043,,,,,,,
4490,11.11.20 klo 02.32.36 ap.,-14.525,93.162,,,,,,,
4491,11.11.20 klo 03.02.36 ap.,-14.353,93.944,,,,,,,
4492,11.11.20 klo 03.32.36 ap.,-13.838,95.189,,,,,,,
4493,11.11.20 klo 04.02.36 ap.,-14.396,93.040,,,,,,,
4494,11.11.20 klo 04.32.36 ap.,-14.010,91.624,,,,,,,
4495,11.11.20 klo 05.02.36 ap.,-13.238,91.966,,,,,,,
4496,11.11.20 klo 05.32.36 ap.,-12.251,94.432,,,,,,,
4497,11.11.20 klo 06.02.36 ap.,-12.165,92.845,,,,,,,
4498,11.11.20 klo 06.32.36 ap.,-12.594,95.385,,,,,,,
4499,11.11.20 klo 07.02.36 ap.,-12.122,93.822,,,,,,,
4500,11.11.20 klo 07.32.36 ap.,-10.235,94.115,,,,,,,
4501,11.11.20 klo 08.02.36 ap.,-9.763,94.896,,,,,,,
4502,11.11.20 klo 08.32.36 ap.,-10.835,94.212,,,,,,,
4503,11.11.20 klo 09.02.36 ap.,-9.934,95.238,,,,,,,
4504,11.11.20 klo 09.32.36 ap.,-9.334,95.604,,,,,,,
4505,11.11.20 klo 10.02.36 ap.,-7.832,97.875,,,,,,,
4506,11.11.20 klo 10.32.36 ap.,-6.631,96.777,,,,,,,
4507,11.11.20 klo 11.02.36 ap.,-6.202,95.971,,,,,,,
4508,11.11.20 klo 11.32.36 ap.,-7.618,95.971,,,,,,,
4509,11.11.20 klo 12.02.36 ip.,-6.116,96.654,,,,,,,
4510,11.11.20 klo 12.32.36 ip.,-5.044,95.678,,,,,,,
4511,11.11.20 klo 01.02.36 ip.,-4.486,95.775,,,,,,,
4512,11.11.20 klo 01.32.36 ip.,-3.885,94.676,,,,,,,
4513,11.11.20 klo 02.02.36 ip.,-3.671,95.507,,,,,,,
4514,11.11.20 klo 02.32.36 ip.,-3.499,94.994,,,,,,,
4515,11.11.20 klo 03.02.36 ip.,-3.285,95.189,,,,,,,
4516,11.11.20 klo 03.32.36 ip.,-3.156,95.751,,,,,,,
4517,11.11.20 klo 04.02.36 ip.,-3.070,96.703,,,,,,,
4518,11.11.20 klo 04.32.36 ip.,-3.070,97.289,,,,,,,
4519,11.11.20 klo 05.02.36 ip.,-3.714,96.386,,,,,,,
4520,11.11.20 klo 05.32.36 ip.,-5.859,95.507,,,,,,,
4521,11.11.20 klo 06.02.36 ip.,-8.089,97.118,,,,,,,
4522,11.11.20 klo 06.32.36 ip.,-8.604,96.361,,,,,,,
4523,11.11.20 klo 07.02.36 ip.,-9.162,95.971,,,,,,,
4524,11.11.20 klo 07.32.36 ip.,-10.320,95.385,,,,,,,
4525,11.11.20 klo 08.02.36 ip.,-10.921,96.581,,,,,,,
4526,11.11.20 klo 08.32.36 ip.,-11.607,94.628,,,,,,,
4527,11.11.20 klo 09.02.36 ip.,-11.951,95.092,,,,,,,
4528,11.11.20 klo 09.32.36 ip.,-12.165,95.482,,,,,,,
4529,11.11.20 klo 10.02.36 ip.,-11.865,96.435,,,,,,,
4530,11.11.20 klo 10.32.36 ip.,-12.380,96.435,,,,,,,
4531,11.11.20 klo 11.02.36 ip.,-12.508,97.485,,,,,,,
4532,11.11.20 klo 11.32.36 ip.,-12.809,94.408,,,,,,,
4533,11.12.20 klo 12.02.36 ap.,-12.937,93.700,,,,,,,
4534,11.12.20 klo 12.32.36 ap.,-13.066,93.529,,,,,,,
4535,11.12.20 klo 01.02.36 ap.,-13.023,94.701,,,,,,,
4536,11.12.20 klo 01.32.36 ap.,-13.066,94.701,,,,,,,
4537,11.12.20 klo 02.02.36 ap.,-12.680,94.847,,,,,,,
4538,11.12.20 klo 02.32.36 ap.,-12.937,94.505,,,,,,,
4539,11.12.20 klo 03.02.36 ap.,-12.809,94.335,,,,,,,
4540,11.12.20 klo 03.32.36 ap.,-12.723,92.186,,,,,,,
4541,11.12.20 klo 04.02.36 ap.,-13.109,95.531,,,,,,,
4542,11.12.20 klo 04.32.36 ap.,-12.294,94.823,,,,,,,
4543,11.12.20 klo 05.02.36 ap.,-11.393,96.044,,,,,,,
4544,11.12.20 klo 05.32.36 ap.,-9.934,99.365,,,,,,,
4545,11.12.20 klo 06.02.36 ap.,-5.044,100.000,,,,,,,
4546,11.12.20 klo 06.32.36 ap.,-1.912,100.000,,,,,,,
4547,11.12.20 klo 07.02.36 ap.,-1.697,100.000,,,,,,,
4548,11.12.20 klo 07.32.36 ap.,-1.955,100.000,,,,,,,
4549,11.12.20 klo 08.02.36 ap.,-2.083,100.000,,,,,,,
4550,11.12.20 klo 08.32.36 ap.,-2.041,100.000,,,,,,,
4551,11.12.20 klo 09.02.36 ap.,-1.697,100.000,,,,,,,
4552,11.12.20 klo 09.32.36 ap.,-1.440,99.438,,,,,,,
4553,11.12.20 klo 10.02.36 ap.,-1.268,99.438,,,,,,,
4554,11.12.20 klo 10.32.36 ap.,-0.968,100.000,,,,,,,
4555,11.12.20 klo 11.02.36 ap.,-0.925,99.145,,,,,,,
4556,11.12.20 klo 11.32.36 ap.,-1.054,99.072,,,,,,,
4557,11.12.20 klo 12.02.36 ip.,-1.054,97.753,,,,,,,
4558,11.12.20 klo 12.32.36 ip.,-0.839,96.996,,,,,,,
4559,11.12.20 klo 01.02.36 ip.,-0.925,96.435,,,,,,,
4560,11.12.20 klo 01.32.36 ip.,-1.097,95.531,,,,,,,
4561,11.12.20 klo 02.02.36 ip.,-1.612,94.042,,,,,,,
4562,11.12.20 klo 02.32.36 ip.,-2.341,94.042,,,,,,,
4563,11.12.20 klo 03.02.36 ip.,-2.341,95.263,,,,,,,
4564,11.12.20 klo 03.32.36 ip.,-2.598,95.165,,,,,,,
4565,11.12.20 klo 04.02.36 ip.,-2.770,94.652,,,,,,,
4566,11.12.20 klo 04.32.36 ip.,-3.027,95.214,,,,,,,
4567,11.12.20 klo 05.02.36 ip.,-3.027,94.921,,,,,,,
4568,11.12.20 klo 05.32.36 ip.,-3.027,95.092,,,,,,,
4569,11.12.20 klo 06.02.36 ip.,-3.113,94.481,,,,,,,
4570,11.12.20 klo 06.32.36 ip.,-3.027,94.335,,,,,,,
4571,11.12.20 klo 07.02.36 ip.,-3.242,95.409,,,,,,,
4572,11.12.20 klo 07.32.36 ip.,-3.070,95.165,,,,,,,
4573,11.12.20 klo 08.02.36 ip.,-2.813,94.945,,,,,,,
4574,11.12.20 klo 08.32.36 ip.,-2.684,95.653,,,,,,,
4575,11.12.20 klo 09.02.36 ip.,-2.641,95.604,,,,,,,
4576,11.12.20 klo 09.32.36 ip.,-2.555,95.165,,,,,,,
4577,11.12.20 klo 10.02.36 ip.,-2.684,95.018,,,,,,,
4578,11.12.20 klo 10.32.36 ip.,-2.512,95.214,,,,,,,
4579,11.12.20 klo 11.02.36 ip.,-2.684,94.725,,,,,,,
4580,11.12.20 klo 11.32.36 ip.,-2.899,94.969,,,,,,,
4581,11.13.20 klo 12.02.36 ap.,-2.984,94.896,,,,,,,
4582,11.13.20 klo 12.32.36 ap.,-3.113,95.385,,,,,,,
4583,11.13.20 klo 01.02.36 ap.,-3.714,95.751,,,,,,,
4584,11.13.20 klo 01.32.36 ap.,-3.585,94.921,,,,,,,
4585,11.13.20 klo 02.02.36 ap.,-3.714,95.385,,,,,,,
4586,11.13.20 klo 02.32.36 ap.,-3.714,95.287,,,,,,,
4587,11.13.20 klo 03.02.36 ap.,-3.842,96.044,,,,,,,
4588,11.13.20 klo 03.32.36 ap.,-3.585,94.017,,,,,,,
4589,11.13.20 klo 04.02.36 ap.,-3.928,95.067,,,,,,,
4590,11.13.20 klo 04.32.36 ap.,-3.027,93.822,,,,,,,
4591,11.13.20 klo 05.02.36 ap.,-3.156,93.993,,,,,,,
4592,11.13.20 klo 05.32.36 ap.,-2.899,93.871,,,,,,,
4593,11.13.20 klo 06.02.36 ap.,-2.984,94.432,,,,,,,
4594,11.13.20 klo 06.32.36 ap.,-2.212,91.331,,,,,,,
4595,11.13.20 klo 07.02.36 ap.,-2.384,92.015,,,,,,,
4596,11.13.20 klo 07.32.36 ap.,-2.341,92.112,,,,,,,
4597,11.13.20 klo 08.02.36 ap.,-2.341,91.648,,,,,,,
4598,11.13.20 klo 08.32.36 ap.,-2.298,92.186,,,,,,,
4599,11.13.20 klo 09.02.36 ap.,-2.083,91.600,,,,,,,
4600,11.13.20 klo 09.32.36 ap.,-1.440,89.280,,,,,,,
4601,11.13.20 klo 10.02.36 ap.,-3.285,93.797,,,,,,,
4602,11.13.20 klo 10.32.36 ap.,-2.856,93.236,,,,,,,
4603,11.13.20 klo 11.02.36 ap.,-2.941,95.116,,,,,,,
4604,11.13.20 klo 11.32.36 ap.,-3.113,94.652,,,,,,,
4605,11.13.20 klo 12.02.36 ip.,-2.169,93.358,,,,,,,
4606,11.13.20 klo 12.32.36 ip.,-2.298,91.966,,,,,,,
4607,11.13.20 klo 01.02.36 ip.,-2.727,92.357,,,,,,,
4608,11.13.20 klo 01.32.36 ip.,-2.856,92.650,,,,,,,
4609,11.13.20 klo 02.02.36 ip.,-2.984,93.333,,,,,,,
4610,11.13.20 klo 02.32.36 ip.,-3.585,93.284,,,,,,,
4611,11.13.20 klo 03.02.36 ip.,-3.542,92.381,,,,,,,
4612,11.13.20 klo 03.32.36 ip.,-4.271,94.505,,,,,,,
4613,11.13.20 klo 04.02.36 ip.,-4.615,96.777,,,,,,,
4614,11.13.20 klo 04.32.36 ip.,-4.572,95.067,,,,,,,
4615,11.13.20 klo 05.02.36 ip.,-4.786,94.652,,,,,,,
4616,11.13.20 klo 05.32.36 ip.,-5.215,94.701,,,,,,,
4617,11.13.20 klo 06.02.36 ip.,-4.829,95.360,,,,,,,
4618,11.13.20 klo 06.32.36 ip.,-5.086,97.534,,,,,,,
4619,11.13.20 klo 07.02.36 ip.,-5.430,98.364,,,,,,,
4620,11.13.20 klo 07.32.36 ip.,-5.515,97.778,,,,,,,
4621,11.13.20 klo 08.02.36 ip.,-5.601,98.828,,,,,,,
4622,11.13.20 klo 08.32.36 ip.,-5.430,97.216,,,,,,,
4623,11.13.20 klo 09.02.36 ip.,-5.387,95.775,,,,,,,
4624,11.13.20 klo 09.32.36 ip.,-5.430,94.066,,,,,,,
4625,11.13.20 klo 10.02.36 ip.,-5.430,94.212,,,,,,,
4626,11.13.20 klo 10.32.36 ip.,-5.172,95.653,,,,,,,
4627,11.13.20 klo 11.02.36 ip.,-4.829,96.166,,,,,,,
4628,11.13.20 klo 11.32.36 ip.,-4.529,96.728,,,,,,,
4629,11.14.20 klo 12.02.36 ap.,-4.271,97.265,,,,,,,
4630,11.14.20 klo 12.32.36 ap.,-4.014,96.459,,,,,,,
4631,11.14.20 klo 01.02.36 ap.,-3.799,95.287,,,,,,,
4632,11.14.20 klo 01.32.36 ap.,-3.542,94.408,,,,,,,
4633,11.14.20 klo 02.02.36 ap.,-3.413,93.284,,,,,,,
4634,11.14.20 klo 02.32.36 ap.,-3.156,93.284,,,,,,,
4635,11.14.20 klo 03.02.36 ap.,-3.199,94.310,,,,,,,
4636,11.14.20 klo 03.32.36 ap.,-2.899,93.675,,,,,,,
4637,11.14.20 klo 04.02.36 ap.,-2.684,92.210,,,,,,,
4638,11.14.20 klo 04.32.36 ap.,-2.598,93.284,,,,,,,
4639,11.14.20 klo 05.02.36 ap.,-1.912,95.287,,,,,,,
4640,11.14.20 klo 05.32.36 ap.,-1.268,94.115,,,,,,,
4641,11.14.20 klo 06.02.36 ap.,-0.839,92.283,,,,,,,
4642,11.14.20 klo 06.32.36 ap.,-0.453,91.380,,,,,,,
4643,11.14.20 klo 07.02.36 ap.,-0.282,90.061,,,,,,,
4644,11.14.20 klo 07.32.36 ap.,0.062,88.987,,,,,,,
4645,11.14.20 klo 08.02.36 ap.,0.276,87.961,,,,,,,
4646,11.14.20 klo 08.32.36 ap.,0.491,87.741,,,,,,,
4647,11.14.20 klo 09.02.36 ap.,0.491,91.429,,,,,,,
4648,11.14.20 klo 09.32.36 ap.,0.576,92.357,,,,,,,
4649,11.14.20 klo 10.02.36 ap.,0.791,90.452,,,,,,,
4650,11.14.20 klo 10.32.36 ap.,0.705,92.747,,,,,,,
4651,11.14.20 klo 11.02.36 ap.,0.576,93.504,,,,,,,
4652,11.14.20 klo 11.32.36 ap.,0.662,91.551,,,,,,,
4653,11.14.20 klo 12.02.36 ip.,0.962,90.989,,,,,,,
4654,11.14.20 klo 12.32.36 ip.,1.263,90.134,,,,,,,
4655,11.14.20 klo 01.02.36 ip.,1.177,92.723,,,,,,,
4656,11.14.20 klo 01.32.36 ip.,0.877,89.866,,,,,,,
4657,11.14.20 klo 02.02.36 ip.,1.391,90.769,,,,,,,
4658,11.14.20 klo 02.32.36 ip.,1.606,90.232,,,,,,,
4659,11.14.20 klo 03.02.36 ip.,1.477,91.770,,,,,,,
4660,11.14.20 klo 03.32.36 ip.,1.306,90.549,,,,,,,
4661,11.14.20 klo 04.02.36 ip.,0.877,93.431,,,,,,,
4662,11.14.20 klo 04.32.36 ip.,1.134,93.162,,,,,,,
4663,11.14.20 klo 05.02.36 ip.,1.391,91.941,,,,,,,
4664,11.14.20 klo 05.32.36 ip.,1.606,91.966,,,,,,,
4665,11.14.20 klo 06.02.36 ip.,1.349,93.040,,,,,,,
4666,11.14.20 klo 06.32.36 ip.,1.349,93.944,,,,,,,
4667,11.14.20 klo 07.02.36 ip.,1.477,93.358,,,,,,,
4668,11.14.20 klo 07.32.36 ip.,1.520,92.479,,,,,,,
4669,11.14.20 klo 08.02.36 ip.,1.692,91.551,,,,,,,
4670,11.14.20 klo 08.32.36 ip.,1.735,92.161,,,,,,,
4671,11.14.20 klo 09.02.36 ip.,1.863,90.891,,,,,,,
4672,11.14.20 klo 09.32.36 ip.,1.820,91.648,,,,,,,
4673,11.14.20 klo 10.02.36 ip.,1.649,92.063,,,,,,,
4674,11.14.20 klo 10.32.36 ip.,1.563,92.894,,,,,,,
4675,11.14.20 klo 11.02.36 ip.,1.477,94.090,,,,,,,
4676,11.14.20 klo 11.32.36 ip.,1.820,91.209,,,,,,,
4677,11.15.20 klo 12.02.36 ap.,1.863,92.869,,,,,,,
4678,11.15.20 klo 12.32.36 ap.,1.735,94.310,,,,,,,
4679,11.15.20 klo 01.02.36 ap.,1.820,93.431,,,,,,,
