"Plot Title:  20849250"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20849250, SEN S/N: 20849250)","RH, % (LGR S/N: 20849250, SEN S/N: 20849250)","Coupler Detached (LGR S/N: 20849250)","End Of File (LGR S/N: 20849250)"
1452,09.15.20 klo 08.13.31 ip.,3.665,92.112,,
1453,09.15.20 klo 08.43.31 ip.,3.022,95.702,,
1454,09.15.20 klo 09.13.31 ip.,4.652,90.794,,
1455,09.15.20 klo 09.43.31 ip.,4.180,94.603,,
1456,09.15.20 klo 10.13.31 ip.,3.022,96.484,,
1457,09.15.20 klo 10.43.31 ip.,2.207,96.972,,
1458,09.15.20 klo 11.13.31 ip.,2.636,98.535,,
1459,09.15.20 klo 11.43.31 ip.,2.850,99.048,,
1460,09.16.20 klo 12.13.31 ap.,2.378,99.048,,
1461,09.16.20 klo 12.43.31 ap.,2.464,98.706,,
1462,09.16.20 klo 01.13.31 ap.,1.477,100.000,,
1463,09.16.20 klo 01.43.31 ap.,1.863,99.976,,
1464,09.16.20 klo 02.13.31 ap.,2.207,100.000,,
1465,09.16.20 klo 02.43.31 ap.,2.292,100.000,,
1466,09.16.20 klo 03.13.31 ap.,1.820,99.707,,
1467,09.16.20 klo 03.43.31 ap.,1.563,100.000,,
1468,09.16.20 klo 04.13.31 ap.,1.134,100.000,,
1469,09.16.20 klo 04.43.31 ap.,1.606,100.000,,
1470,09.16.20 klo 05.13.31 ap.,1.563,100.000,,
1471,09.16.20 klo 05.43.31 ap.,1.692,100.000,,
1472,09.16.20 klo 06.13.31 ap.,1.949,100.000,,
1473,09.16.20 klo 06.43.31 ap.,1.820,100.000,,
1474,09.16.20 klo 07.13.31 ap.,2.335,100.000,,
1475,09.16.20 klo 07.43.31 ap.,2.593,100.000,,
1476,09.16.20 klo 08.13.31 ap.,3.193,100.000,,
1477,09.16.20 klo 08.43.31 ap.,3.665,95.531,,
1478,09.16.20 klo 09.13.31 ap.,4.223,94.115,,
1479,09.16.20 klo 09.43.31 ap.,4.395,93.431,,
1480,09.16.20 klo 10.13.31 ap.,5.210,90.842,,
1481,09.16.20 klo 10.43.31 ap.,5.467,89.646,,
1482,09.16.20 klo 11.13.31 ap.,4.909,89.646,,
1483,09.16.20 klo 11.43.31 ap.,5.853,83.126,,
1484,09.16.20 klo 12.13.31 ip.,6.668,78.730,,
1485,09.16.20 klo 12.43.31 ip.,6.497,80.781,,
1486,09.16.20 klo 01.13.31 ip.,6.497,82.613,,
1487,09.16.20 klo 01.43.31 ip.,8.213,68.718,,
1488,09.16.20 klo 02.13.31 ip.,8.127,65.543,,
1489,09.16.20 klo 02.43.31 ip.,7.312,68.156,,
1490,09.16.20 klo 03.13.31 ip.,8.041,68.303,,
1491,09.16.20 klo 03.43.31 ip.,7.955,71.136,,
1492,09.16.20 klo 04.13.31 ip.,7.955,75.653,,
1493,09.16.20 klo 04.43.31 ip.,8.041,74.335,,
1494,09.16.20 klo 05.13.31 ip.,7.526,76.386,,
1495,09.16.20 klo 05.43.31 ip.,4.652,86.276,,
1496,09.16.20 klo 06.13.31 ip.,4.824,86.813,,
1497,09.16.20 klo 06.43.31 ip.,4.266,86.935,,
1498,09.16.20 klo 07.13.31 ip.,3.193,91.038,,
1499,09.16.20 klo 07.43.31 ip.,2.207,93.724,,
1500,09.16.20 klo 08.13.31 ip.,1.520,95.336,,
1501,09.16.20 klo 08.43.31 ip.,0.920,94.823,,
1502,09.16.20 klo 09.13.31 ip.,0.576,95.360,,
1503,09.16.20 klo 09.43.31 ip.,-0.153,97.558,,
1504,09.16.20 klo 10.13.31 ip.,-0.024,96.288,,
1505,09.16.20 klo 10.43.31 ip.,0.834,93.480,,
1506,09.16.20 klo 11.13.31 ip.,-0.196,95.922,,
1507,09.16.20 klo 11.43.31 ip.,0.791,91.770,,
1508,09.17.20 klo 12.13.31 ap.,-0.367,95.018,,
1509,09.17.20 klo 12.43.31 ap.,-0.968,97.705,,
1510,09.17.20 klo 01.13.31 ap.,0.104,97.265,,
1511,09.17.20 klo 01.43.31 ap.,0.619,96.923,,
1512,09.17.20 klo 02.13.31 ap.,0.705,97.143,,
1513,09.17.20 klo 02.43.31 ap.,0.362,98.730,,
1514,09.17.20 klo 03.13.31 ap.,0.362,98.926,,
1515,09.17.20 klo 03.43.31 ap.,-0.325,98.877,,
1516,09.17.20 klo 04.13.31 ap.,-0.153,96.874,,
1517,09.17.20 klo 04.43.31 ap.,-2.341,97.998,,
1518,09.17.20 klo 05.13.31 ap.,-2.598,99.560,,
1519,09.17.20 klo 05.43.31 ap.,-3.199,98.803,,
1520,09.17.20 klo 06.13.31 ap.,-2.770,96.068,,
1521,09.17.20 klo 06.43.31 ap.,-3.113,97.460,,
1522,09.17.20 klo 07.13.31 ap.,-2.384,93.675,,
1523,09.17.20 klo 07.43.31 ap.,-0.882,87.546,,
1524,09.17.20 klo 08.13.31 ap.,-0.625,91.258,,
1525,09.17.20 klo 08.43.31 ap.,1.692,83.687,,
1526,09.17.20 klo 09.13.31 ap.,1.649,84.469,,
1527,09.17.20 klo 09.43.31 ap.,3.751,77.607,,
1528,09.17.20 klo 10.13.31 ap.,2.249,81.441,,
1529,09.17.20 klo 10.43.31 ap.,3.365,80.586,,
1530,09.17.20 klo 11.13.31 ap.,3.022,81.270,,
1531,09.17.20 klo 11.43.31 ap.,3.537,78.657,,
1532,09.17.20 klo 12.13.31 ip.,4.995,70.354,,
1533,09.17.20 klo 12.43.31 ip.,4.695,73.553,,
1534,09.17.20 klo 01.13.31 ip.,5.253,74.066,,
1535,09.17.20 klo 01.43.31 ip.,5.510,72.039,,
1536,09.17.20 klo 02.13.31 ip.,7.183,65.348,,
1537,09.17.20 klo 02.43.31 ip.,5.810,71.184,,
1538,09.17.20 klo 03.13.31 ip.,6.497,66.496,,
1539,09.17.20 klo 03.43.31 ip.,6.153,67.790,,
1540,09.17.20 klo 04.13.31 ip.,5.939,68.620,,
1541,09.17.20 klo 04.43.31 ip.,6.111,68.816,,
1542,09.17.20 klo 05.13.31 ip.,6.153,69.719,,
1543,09.17.20 klo 05.43.31 ip.,5.424,72.357,,
1544,09.17.20 klo 06.13.31 ip.,5.124,74.164,,
1545,09.17.20 klo 06.43.31 ip.,4.738,74.774,,
1546,09.17.20 klo 07.13.31 ip.,4.652,75.189,,
1547,09.17.20 klo 07.43.31 ip.,4.523,74.628,,
1548,09.17.20 klo 08.13.31 ip.,4.051,78.095,,
1549,09.17.20 klo 08.43.31 ip.,4.309,74.530,,
1550,09.17.20 klo 09.13.31 ip.,4.137,75.653,,
1551,09.17.20 klo 09.43.31 ip.,3.408,83.932,,
1552,09.17.20 klo 10.13.31 ip.,3.408,84.151,,
1553,09.17.20 klo 10.43.31 ip.,3.236,87.131,,
1554,09.17.20 klo 11.13.31 ip.,3.108,86.764,,
1555,09.17.20 klo 11.43.31 ip.,2.979,88.254,,
1556,09.18.20 klo 12.13.31 ap.,3.236,87.155,,
1557,09.18.20 klo 12.43.31 ap.,3.279,86.716,,
1558,09.18.20 klo 01.13.31 ap.,3.279,86.593,,
1559,09.18.20 klo 01.43.31 ap.,3.150,88.132,,
1560,09.18.20 klo 02.13.31 ap.,3.322,84.664,,
1561,09.18.20 klo 02.43.31 ap.,3.108,85.958,,
1562,09.18.20 klo 03.13.31 ap.,2.378,90.769,,
1563,09.18.20 klo 03.43.31 ap.,1.692,93.602,,
1564,09.18.20 klo 04.13.31 ap.,1.820,93.578,,
1565,09.18.20 klo 04.43.31 ap.,1.434,95.018,,
1566,09.18.20 klo 05.13.31 ap.,1.177,95.849,,
1567,09.18.20 klo 05.43.31 ap.,1.263,95.580,,
1568,09.18.20 klo 06.13.31 ap.,1.391,95.604,,
1569,09.18.20 klo 06.43.31 ap.,1.563,94.921,,
1570,09.18.20 klo 07.13.31 ap.,1.649,95.385,,
1571,09.18.20 klo 07.43.31 ap.,1.735,96.117,,
1572,09.18.20 klo 08.13.31 ap.,2.121,95.433,,
1573,09.18.20 klo 08.43.31 ap.,2.292,94.335,,
1574,09.18.20 klo 09.13.31 ap.,2.979,93.895,,
1575,09.18.20 klo 09.43.31 ap.,5.424,87.839,,
1576,09.18.20 klo 10.13.31 ap.,4.609,89.841,,
1577,09.18.20 klo 10.43.31 ap.,5.724,87.863,,
1578,09.18.20 klo 11.13.31 ap.,5.081,89.328,,
1579,09.18.20 klo 11.43.31 ap.,5.081,89.890,,
1580,09.18.20 klo 12.13.31 ip.,4.437,93.407,,
1581,09.18.20 klo 12.43.31 ip.,4.180,92.796,,
1582,09.18.20 klo 01.13.31 ip.,5.038,89.621,,
1583,09.18.20 klo 01.43.31 ip.,5.810,88.962,,
1584,09.18.20 klo 02.13.31 ip.,4.952,86.349,,
1585,09.18.20 klo 02.43.31 ip.,3.923,92.845,,
1586,09.18.20 klo 03.13.31 ip.,3.751,95.214,,
1587,09.18.20 klo 03.43.31 ip.,4.094,93.553,,
1588,09.18.20 klo 04.13.31 ip.,4.180,93.211,,
1589,09.18.20 klo 04.43.31 ip.,3.880,93.040,,
1590,09.18.20 klo 05.13.31 ip.,3.880,93.480,,
1591,09.18.20 klo 05.43.31 ip.,3.966,92.650,,
1592,09.18.20 klo 06.13.31 ip.,3.665,93.993,,
1593,09.18.20 klo 06.43.31 ip.,3.236,94.579,,
1594,09.18.20 klo 07.13.31 ip.,3.065,94.652,,
1595,09.18.20 klo 07.43.31 ip.,2.550,94.603,,
1596,09.18.20 klo 08.13.31 ip.,2.807,94.212,,
1597,09.18.20 klo 08.43.31 ip.,2.721,94.090,,
1598,09.18.20 klo 09.13.31 ip.,2.421,93.553,,
1599,09.18.20 klo 09.43.31 ip.,2.807,90.696,,
1600,09.18.20 klo 10.13.31 ip.,2.292,95.140,,
1601,09.18.20 klo 10.43.31 ip.,1.992,94.017,,
1602,09.18.20 klo 11.13.31 ip.,2.207,95.556,,
1603,09.18.20 klo 11.43.31 ip.,2.164,95.507,,
1604,09.19.20 klo 12.13.31 ap.,2.207,92.332,,
1605,09.19.20 klo 12.43.31 ap.,2.378,89.792,,
1606,09.19.20 klo 01.13.31 ap.,2.249,90.403,,
1607,09.19.20 klo 01.43.31 ap.,2.164,91.502,,
1608,09.19.20 klo 02.13.31 ap.,2.335,89.011,,
1609,09.19.20 klo 02.43.31 ap.,2.421,87.326,,
1610,09.19.20 klo 03.13.31 ap.,2.121,88.962,,
1611,09.19.20 klo 03.43.31 ap.,2.464,84.591,,
1612,09.19.20 klo 04.13.31 ap.,2.164,81.856,,
1613,09.19.20 klo 04.43.31 ap.,2.078,82.637,,
1614,09.19.20 klo 05.13.31 ap.,1.778,87.179,,
1615,09.19.20 klo 05.43.31 ap.,1.606,87.497,,
1616,09.19.20 klo 06.13.31 ap.,1.391,87.790,,
1617,09.19.20 klo 06.43.31 ap.,2.078,86.203,,
1618,09.19.20 klo 07.13.31 ap.,2.121,84.908,,
1619,09.19.20 klo 07.43.31 ap.,2.593,83.053,,
1620,09.19.20 klo 08.13.31 ap.,3.880,74.652,,
1621,09.19.20 klo 08.43.31 ap.,4.266,75.067,,
1622,09.19.20 klo 09.13.31 ap.,4.309,68.791,,
1623,09.19.20 klo 09.43.31 ap.,2.507,74.969,,
1624,09.19.20 klo 10.13.31 ap.,2.764,74.457,,
1625,09.19.20 klo 10.43.31 ap.,3.923,65.739,,
1626,09.19.20 klo 11.13.31 ap.,5.210,61.563,,
1627,09.19.20 klo 11.43.31 ap.,5.467,63.419,,
1628,09.19.20 klo 12.13.31 ip.,4.352,64.200,,
1629,09.19.20 klo 12.43.31 ip.,5.210,62.711,,
1630,09.19.20 klo 01.13.31 ip.,4.781,62.491,,
1631,09.19.20 klo 01.43.31 ip.,4.266,67.863,,
1632,09.19.20 klo 02.13.31 ip.,5.596,62.369,,
1633,09.19.20 klo 02.43.31 ip.,4.695,64.860,,
1634,09.19.20 klo 03.13.31 ip.,3.365,71.209,,
1635,09.19.20 klo 03.43.31 ip.,3.494,75.263,,
1636,09.19.20 klo 04.13.31 ip.,3.880,73.651,,
1637,09.19.20 klo 04.43.31 ip.,3.708,76.923,,
1638,09.19.20 klo 05.13.31 ip.,2.764,81.905,,
1639,09.19.20 klo 05.43.31 ip.,1.992,88.889,,
1640,09.19.20 klo 06.13.31 ip.,1.949,83.883,,
1641,09.19.20 klo 06.43.31 ip.,2.636,77.924,,
1642,09.19.20 klo 07.13.31 ip.,1.649,82.320,,
1643,09.19.20 klo 07.43.31 ip.,1.434,84.225,,
1644,09.19.20 klo 08.13.31 ip.,0.576,87.741,,
1645,09.19.20 klo 08.43.31 ip.,0.019,91.233,,
1646,09.19.20 klo 09.13.31 ip.,-1.612,94.481,,
1647,09.19.20 klo 09.43.31 ip.,-0.839,97.314,,
1648,09.19.20 klo 10.13.31 ip.,-0.539,93.065,,
1649,09.19.20 klo 10.43.31 ip.,-1.697,97.656,,
1650,09.19.20 klo 11.13.31 ip.,-1.011,96.361,,
1651,09.19.20 klo 11.43.31 ip.,-0.196,95.433,,
1652,09.20.20 klo 12.13.31 ap.,0.104,94.408,,
1653,09.20.20 klo 12.43.31 ap.,-0.024,95.922,,
1654,09.20.20 klo 01.13.31 ap.,0.362,92.991,,
1655,09.20.20 klo 01.43.31 ap.,0.405,92.698,,
1656,09.20.20 klo 02.13.31 ap.,1.091,89.915,,
1657,09.20.20 klo 02.43.31 ap.,1.692,84.249,,
1658,09.20.20 klo 03.13.31 ap.,2.121,82.930,,
1659,09.20.20 klo 03.43.31 ap.,1.349,87.009,,
1660,09.20.20 klo 04.13.31 ap.,1.177,88.767,,
1661,09.20.20 klo 04.43.31 ap.,1.949,87.155,,
1662,09.20.20 klo 05.13.31 ap.,2.507,85.665,,
1663,09.20.20 klo 05.43.31 ap.,2.464,84.444,,
1664,09.20.20 klo 06.13.31 ap.,1.649,89.719,,
1665,09.20.20 klo 06.43.31 ap.,1.434,88.694,,
1666,09.20.20 klo 07.13.31 ap.,1.563,88.913,,
1667,09.20.20 klo 07.43.31 ap.,2.035,86.911,,
1668,09.20.20 klo 08.13.31 ap.,1.949,91.355,,
1669,09.20.20 klo 08.43.31 ap.,2.164,93.065,,
1670,09.20.20 klo 09.13.31 ap.,2.035,93.626,,
1671,09.20.20 klo 09.43.31 ap.,2.979,88.474,,
1672,09.20.20 klo 10.13.31 ap.,3.022,87.375,,
1673,09.20.20 klo 10.43.31 ap.,3.236,88.694,,
1674,09.20.20 klo 11.13.31 ap.,4.738,85.348,,
1675,09.20.20 klo 11.43.31 ap.,4.909,89.402,,
1676,09.20.20 klo 12.13.31 ip.,7.526,74.921,,
1677,09.20.20 klo 12.43.31 ip.,6.883,74.872,,
1678,09.20.20 klo 01.13.31 ip.,6.883,72.039,,
1679,09.20.20 klo 01.43.31 ip.,4.609,87.179,,
1680,09.20.20 klo 02.13.31 ip.,6.239,77.363,,
1681,09.20.20 klo 02.43.31 ip.,5.081,80.611,,
1682,09.20.20 klo 03.13.31 ip.,5.467,81.026,,
1683,09.20.20 klo 03.43.31 ip.,4.609,80.440,,
1684,09.20.20 klo 04.13.31 ip.,5.682,77.070,,
1685,09.20.20 klo 04.43.31 ip.,4.738,74.896,,
1686,09.20.20 klo 05.13.31 ip.,3.708,81.490,,
1687,09.20.20 klo 05.43.31 ip.,3.279,84.689,,
1688,09.20.20 klo 06.13.31 ip.,2.979,84.176,,
1689,09.20.20 klo 06.43.31 ip.,2.636,87.546,,
1690,09.20.20 klo 07.13.31 ip.,2.936,84.664,,
1691,09.20.20 klo 07.43.31 ip.,2.464,90.134,,
1692,09.20.20 klo 08.13.31 ip.,1.606,96.239,,
1693,09.20.20 klo 08.43.31 ip.,0.491,98.144,,
1694,09.20.20 klo 09.13.31 ip.,0.362,97.485,,
1695,09.20.20 klo 09.43.31 ip.,0.662,96.874,,
1696,09.20.20 klo 10.13.31 ip.,0.877,97.241,,
1697,09.20.20 klo 10.43.31 ip.,0.705,98.755,,
1698,09.20.20 klo 11.13.31 ip.,0.533,98.584,,
1699,09.20.20 klo 11.43.31 ip.,0.619,98.486,,
1700,09.21.20 klo 12.13.31 ap.,0.791,97.534,,
1701,09.21.20 klo 12.43.31 ap.,1.177,95.140,,
1702,09.21.20 klo 01.13.31 ap.,0.791,98.217,,
1703,09.21.20 klo 01.43.31 ap.,1.048,96.581,,
1704,09.21.20 klo 02.13.31 ap.,1.649,94.554,,
1705,09.21.20 klo 02.43.31 ap.,1.306,95.897,,
1706,09.21.20 klo 03.13.31 ap.,0.920,95.385,,
1707,09.21.20 klo 03.43.31 ap.,1.091,93.187,,
1708,09.21.20 klo 04.13.31 ap.,1.263,91.429,,
1709,09.21.20 klo 04.43.31 ap.,0.920,91.795,,
1710,09.21.20 klo 05.13.31 ap.,1.220,89.231,,
1711,09.21.20 klo 05.43.31 ap.,1.477,88.791,,
1712,09.21.20 klo 06.13.31 ap.,1.563,88.596,,
1713,09.21.20 klo 06.43.31 ap.,1.649,90.623,,
1714,09.21.20 klo 07.13.31 ap.,1.005,93.260,,
1715,09.21.20 klo 07.43.31 ap.,1.520,92.015,,
1716,09.21.20 klo 08.13.31 ap.,0.962,93.260,,
1717,09.21.20 klo 08.43.31 ap.,0.748,96.777,,
1718,09.21.20 klo 09.13.31 ap.,0.705,97.949,,
1719,09.21.20 klo 09.43.31 ap.,0.662,98.193,,
1720,09.21.20 klo 10.13.31 ap.,0.662,98.437,,
1721,09.21.20 klo 10.43.31 ap.,1.005,96.972,,
1722,09.21.20 klo 11.13.31 ap.,1.306,96.361,,
1723,09.21.20 klo 11.43.31 ap.,1.863,96.337,,
1724,09.21.20 klo 12.13.31 ip.,2.335,96.288,,
1725,09.21.20 klo 12.43.31 ip.,2.636,95.897,,
1726,09.21.20 klo 01.13.31 ip.,3.022,95.018,,
1727,09.21.20 klo 01.43.31 ip.,3.708,93.407,,
1728,09.21.20 klo 02.13.31 ip.,3.751,93.211,,
1729,09.21.20 klo 02.43.31 ip.,6.325,84.371,,
1730,09.21.20 klo 03.13.31 ip.,6.840,84.615,,
1731,09.21.20 klo 03.43.31 ip.,9.028,72.137,,
1732,09.21.20 klo 04.13.31 ip.,8.599,71.136,,
1733,09.21.20 klo 04.43.31 ip.,7.226,76.410,,
1734,09.21.20 klo 05.13.31 ip.,6.625,82.320,,
1735,09.21.20 klo 05.43.31 ip.,5.338,87.717,,
1736,09.21.20 klo 06.13.31 ip.,5.724,78.413,,
1737,09.21.20 klo 06.43.31 ip.,4.824,82.930,,
1738,09.21.20 klo 07.13.31 ip.,4.223,86.691,,
1739,09.21.20 klo 07.43.31 ip.,3.880,87.204,,
1740,09.21.20 klo 08.13.31 ip.,3.751,88.694,,
1741,09.21.20 klo 08.43.31 ip.,3.365,91.673,,
1742,09.21.20 klo 09.13.31 ip.,3.150,91.673,,
1743,09.21.20 klo 09.43.31 ip.,2.979,94.457,,
1744,09.21.20 klo 10.13.31 ip.,2.421,95.580,,
1745,09.21.20 klo 10.43.31 ip.,2.292,95.507,,
1746,09.21.20 klo 11.13.31 ip.,2.721,93.187,,
1747,09.21.20 klo 11.43.31 ip.,2.464,94.530,,
1748,09.22.20 klo 12.13.31 ap.,2.078,95.678,,
1749,09.22.20 klo 12.43.31 ap.,2.207,94.994,,
1750,09.22.20 klo 01.13.31 ap.,2.636,92.552,,
1751,09.22.20 klo 01.43.31 ap.,2.636,92.601,,
1752,09.22.20 klo 02.13.31 ap.,1.863,95.385,,
1753,09.22.20 klo 02.43.31 ap.,1.091,98.046,,
1754,09.22.20 klo 03.13.31 ap.,0.748,98.291,,
1755,09.22.20 klo 03.43.31 ap.,0.405,99.731,,
1756,09.22.20 klo 04.13.31 ap.,0.448,99.902,,
1757,09.22.20 klo 04.43.31 ap.,0.362,100.000,,
1758,09.22.20 klo 05.13.31 ap.,0.405,99.829,,
1759,09.22.20 klo 05.43.31 ap.,0.362,100.000,,
1760,09.22.20 klo 06.13.31 ap.,0.405,99.560,,
1761,09.22.20 klo 06.43.31 ap.,0.405,100.000,,
1762,09.22.20 klo 07.13.31 ap.,0.276,100.000,,
1763,09.22.20 klo 07.43.31 ap.,0.276,100.000,,
1764,09.22.20 klo 08.13.31 ap.,0.319,100.000,,
1765,09.22.20 klo 08.43.31 ap.,0.276,100.000,,
1766,09.22.20 klo 09.13.31 ap.,0.491,99.316,,
1767,09.22.20 klo 09.43.31 ap.,0.877,95.897,,
1768,09.22.20 klo 10.13.31 ap.,0.619,98.144,,
1769,09.22.20 klo 10.43.31 ap.,0.748,96.947,,
1770,09.22.20 klo 11.13.31 ap.,1.048,94.530,,
1771,09.22.20 klo 11.43.31 ap.,1.306,93.919,,
1772,09.22.20 klo 12.13.31 ip.,2.249,87.839,,
1773,09.22.20 klo 12.43.31 ip.,1.391,92.869,,
1774,09.22.20 klo 01.13.31 ip.,1.692,92.015,,
1775,09.22.20 klo 01.43.31 ip.,1.863,90.696,,
1776,09.22.20 klo 02.13.31 ip.,2.121,93.162,,
1777,09.22.20 klo 02.43.31 ip.,1.949,91.306,,
1778,09.22.20 klo 03.13.31 ip.,1.477,91.380,,
1779,09.22.20 klo 03.43.31 ip.,2.807,86.960,,
1780,09.22.20 klo 04.13.31 ip.,3.150,80.586,,
1781,09.22.20 klo 04.43.31 ip.,2.421,84.420,,
1782,09.22.20 klo 05.13.31 ip.,2.035,85.275,,
1783,09.22.20 klo 05.43.31 ip.,1.091,93.382,,
1784,09.22.20 klo 06.13.31 ip.,1.091,96.117,,
1785,09.22.20 klo 06.43.31 ip.,0.962,93.260,,
1786,09.22.20 klo 07.13.31 ip.,0.619,92.527,,
1787,09.22.20 klo 07.43.31 ip.,0.362,90.549,,
1788,09.22.20 klo 08.13.31 ip.,-0.024,92.405,,
1789,09.22.20 klo 08.43.31 ip.,0.190,89.792,,
1790,09.22.20 klo 09.13.31 ip.,0.877,86.545,,
1791,09.22.20 klo 09.43.31 ip.,0.834,84.933,,
1792,09.22.20 klo 10.13.31 ip.,0.619,84.640,,
1793,09.22.20 klo 10.43.31 ip.,0.276,85.470,,
1794,09.22.20 klo 11.13.31 ip.,1.477,78.388,,
1795,09.22.20 klo 11.43.31 ip.,0.962,81.050,,
1796,09.23.20 klo 12.13.31 ap.,0.576,82.320,,
1797,09.23.20 klo 12.43.31 ap.,0.405,82.125,,
1798,09.23.20 klo 01.13.31 ap.,0.104,84.469,,
1799,09.23.20 klo 01.43.31 ap.,-0.582,85.812,,
1800,09.23.20 klo 02.13.31 ap.,-0.024,82.344,,
1801,09.23.20 klo 02.43.31 ap.,-0.925,87.326,,
1802,09.23.20 klo 03.13.31 ap.,-0.582,84.225,,
1803,09.23.20 klo 03.43.31 ap.,-0.754,86.935,,
1804,09.23.20 klo 04.13.31 ap.,-0.410,83.614,,
1805,09.23.20 klo 04.43.31 ap.,-2.169,90.745,,
1806,09.23.20 klo 05.13.31 ap.,-2.169,91.551,,
1807,09.23.20 klo 05.43.31 ap.,-1.440,91.209,,
1808,09.23.20 klo 06.13.31 ap.,-1.097,90.354,,
1809,09.23.20 klo 06.43.31 ap.,-1.483,89.133,,
1810,09.23.20 klo 07.13.31 ap.,-0.839,88.742,,
1811,09.23.20 klo 07.43.31 ap.,-1.311,91.209,,
1812,09.23.20 klo 08.13.31 ap.,0.533,82.344,,
1813,09.23.20 klo 08.43.31 ap.,0.662,80.342,,
1814,09.23.20 klo 09.13.31 ap.,0.233,87.131,,
1815,09.23.20 klo 09.43.31 ap.,0.147,89.158,,
1816,09.23.20 klo 10.13.31 ap.,1.005,89.426,,
1817,09.23.20 klo 10.43.31 ap.,0.405,92.894,,
1818,09.23.20 klo 11.13.31 ap.,0.705,93.187,,
1819,09.23.20 klo 11.43.31 ap.,0.491,95.287,,
1820,09.23.20 klo 12.13.31 ip.,0.962,96.264,,
1821,09.23.20 klo 12.43.31 ip.,1.563,94.896,,
1822,09.23.20 klo 01.13.31 ip.,1.863,94.994,,
1823,09.23.20 klo 01.43.31 ip.,1.906,95.751,,
1824,09.23.20 klo 02.13.31 ip.,2.035,96.117,,
1825,09.23.20 klo 02.43.31 ip.,2.164,97.045,,
1826,09.23.20 klo 03.13.31 ip.,2.335,97.778,,
1827,09.23.20 klo 03.43.31 ip.,2.679,97.460,,
1828,09.23.20 klo 04.13.31 ip.,2.679,98.339,,
1829,09.23.20 klo 04.43.31 ip.,2.764,99.438,,
1830,09.23.20 klo 05.13.31 ip.,3.408,98.779,,
1831,09.23.20 klo 05.43.31 ip.,3.408,99.145,,
1832,09.23.20 klo 06.13.31 ip.,3.537,99.780,,
1833,09.23.20 klo 06.43.31 ip.,3.923,99.194,,
1834,09.23.20 klo 07.13.31 ip.,4.137,99.878,,
1835,09.23.20 klo 07.43.31 ip.,4.309,99.634,,
1836,09.23.20 klo 08.13.31 ip.,4.695,97.875,,
1837,09.23.20 klo 08.43.31 ip.,4.824,96.972,,
1838,09.23.20 klo 09.13.31 ip.,5.081,95.849,,
1839,09.23.20 klo 09.43.31 ip.,5.038,96.996,,
1840,09.23.20 klo 10.13.31 ip.,5.167,94.799,,
1841,09.23.20 klo 10.43.31 ip.,4.952,91.624,,
1842,09.23.20 klo 11.13.31 ip.,4.566,89.182,,
1843,09.23.20 klo 11.43.31 ip.,3.966,79.731,,
1844,09.24.20 klo 12.13.31 ap.,4.223,70.403,,
1845,09.24.20 klo 12.43.31 ap.,4.223,68.962,,
1846,09.24.20 klo 01.13.31 ap.,4.008,72.503,,
1847,09.24.20 klo 01.43.31 ap.,4.180,70.476,,
1848,09.24.20 klo 02.13.31 ap.,4.137,67.399,,
1849,09.24.20 klo 02.43.31 ap.,3.494,69.475,,
1850,09.24.20 klo 03.13.31 ap.,3.108,71.941,,
1851,09.24.20 klo 03.43.31 ap.,2.593,77.070,,
1852,09.24.20 klo 04.13.31 ap.,1.992,83.419,,
1853,09.24.20 klo 04.43.31 ap.,1.735,86.447,,
1854,09.24.20 klo 05.13.31 ap.,1.263,89.621,,
1855,09.24.20 klo 05.43.31 ap.,1.434,84.005,,
1856,09.24.20 klo 06.13.31 ap.,1.005,89.182,,
1857,09.24.20 klo 06.43.31 ap.,0.533,94.505,,
1858,09.24.20 klo 07.13.31 ap.,0.190,96.288,,
1859,09.24.20 klo 07.43.31 ap.,0.662,94.481,,
1860,09.24.20 klo 08.13.31 ap.,0.619,95.140,,
1861,09.24.20 klo 08.43.31 ap.,0.619,91.624,,
1862,09.24.20 klo 09.13.31 ap.,0.619,90.427,,
1863,09.24.20 klo 09.43.31 ap.,3.665,78.046,,
1864,09.24.20 klo 10.13.31 ap.,2.207,81.832,,
1865,09.24.20 klo 10.43.31 ap.,1.606,88.791,,
1866,09.24.20 klo 11.13.31 ap.,1.692,85.934,,
1867,09.24.20 klo 11.43.31 ap.,1.735,81.880,,
1868,09.24.20 klo 12.13.31 ip.,3.923,74.017,,
1869,09.24.20 klo 12.43.31 ip.,2.893,77.485,,
1870,09.24.20 klo 01.13.31 ip.,3.794,71.038,,
1871,09.24.20 klo 01.43.31 ip.,4.909,66.789,,
1872,09.24.20 klo 02.13.31 ip.,4.824,61.685,,
1873,09.24.20 klo 02.43.31 ip.,5.682,62.222,,
1874,09.24.20 klo 03.13.31 ip.,5.295,58.144,,
1875,09.24.20 klo 03.43.31 ip.,5.381,58.803,,
1876,09.24.20 klo 04.13.31 ip.,3.966,64.200,,
1877,09.24.20 klo 04.43.31 ip.,2.507,69.402,,
1878,09.24.20 klo 05.13.31 ip.,2.464,71.624,,
1879,09.24.20 klo 05.43.31 ip.,2.507,71.624,,
1880,09.24.20 klo 06.13.31 ip.,1.906,77.607,,
1881,09.24.20 klo 06.43.31 ip.,-0.067,87.033,,
1882,09.24.20 klo 07.13.31 ip.,0.147,89.499,,
1883,09.24.20 klo 07.43.31 ip.,0.319,88.816,,
