"Plot Title:  20854979"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20854979, SEN S/N: 20854979)","RH, % (LGR S/N: 20854979, SEN S/N: 20854979)","Coupler Detached (LGR S/N: 20854979)","Bad Battery (LGR S/N: 20854979)","Good Battery (LGR S/N: 20854979)","Coupler Attached (LGR S/N: 20854979)","Host Connected (LGR S/N: 20854979)","Stopped (LGR S/N: 20854979)","End Of File (LGR S/N: 20854979)"
7366,01.04.21 klo 06.07.53 ap.,-9.291,97.705,,,,,,,
7367,01.04.21 klo 06.37.53 ap.,-8.733,97.387,,,,,,,
7368,01.04.21 klo 07.07.53 ap.,-7.703,97.998,,,,,,,
7369,01.04.21 klo 07.37.53 ap.,-8.347,97.582,,,,,,,
7370,01.04.21 klo 08.07.53 ap.,-7.489,97.998,,,,,,,
7371,01.04.21 klo 08.37.53 ap.,-6.974,98.632,,,,,,,
7372,01.04.21 klo 09.07.53 ap.,-5.859,99.341,,,,,,,
7373,01.04.21 klo 09.37.53 ap.,-5.601,99.731,,,,,,,
7374,01.04.21 klo 10.07.53 ap.,-5.601,99.316,,,,,,,
7375,01.04.21 klo 10.37.53 ap.,-5.987,98.950,,,,,,,
7376,01.04.21 klo 11.07.53 ap.,-5.859,99.341,,,,,,,
7377,01.04.21 klo 11.37.53 ap.,-4.872,100.000,,,,,,,
7378,01.04.21 klo 12.07.53 ip.,-4.228,100.000,,,,,,,
7379,01.04.21 klo 12.37.53 ip.,-5.773,99.341,,,,,,,
7380,01.04.21 klo 01.07.53 ip.,-4.829,100.000,,,,,,,
7381,01.04.21 klo 01.37.53 ip.,-4.915,100.000,,,,,,,
7382,01.04.21 klo 02.07.53 ip.,-5.344,99.878,,,,,,,
7383,01.04.21 klo 02.37.53 ip.,-5.816,99.023,,,,,,,
7384,01.04.21 klo 03.07.53 ip.,-6.931,98.803,,,,,,,
7385,01.04.21 klo 03.37.53 ip.,-5.730,98.926,,,,,,,
7386,01.04.21 klo 04.07.53 ip.,-6.588,98.193,,,,,,,
7387,01.04.21 klo 04.37.53 ip.,-9.763,96.386,,,,,,,
7388,01.04.21 klo 05.07.53 ip.,-10.192,95.971,,,,,,,
7389,01.04.21 klo 05.37.53 ip.,-9.934,96.166,,,,,,,
7390,01.04.21 klo 06.07.53 ip.,-9.806,96.215,,,,,,,
7391,01.04.21 klo 06.37.53 ip.,-10.235,96.874,,,,,,,
7392,01.04.21 klo 07.07.53 ip.,-10.878,95.995,,,,,,,
7393,01.04.21 klo 07.37.53 ip.,-10.535,97.485,,,,,,,
7394,01.04.21 klo 08.07.53 ip.,-11.650,96.532,,,,,,,
7395,01.04.21 klo 08.37.53 ip.,-11.135,100.000,,,,,,,
7396,01.04.21 klo 09.07.53 ip.,-11.822,96.264,,,,,,,
7397,01.04.21 klo 09.37.53 ip.,-12.337,94.628,,,,,,,
7398,01.04.21 klo 10.07.53 ip.,-12.294,95.140,,,,,,,
7399,01.04.21 klo 10.37.53 ip.,-12.422,94.139,,,,,,,
7400,01.04.21 klo 11.07.53 ip.,-12.937,96.093,,,,,,,
7401,01.04.21 klo 11.37.53 ip.,-11.307,97.070,,,,,,,
7402,01.05.21 klo 12.07.53 ap.,-8.433,98.535,,,,,,,
7403,01.05.21 klo 12.37.53 ap.,-7.875,97.949,,,,,,,
7404,01.05.21 klo 01.07.53 ap.,-6.931,99.072,,,,,,,
7405,01.05.21 klo 01.37.53 ap.,-7.875,98.071,,,,,,,
7406,01.05.21 klo 02.07.53 ap.,-6.116,99.512,,,,,,,
7407,01.05.21 klo 02.37.53 ap.,-7.274,97.924,,,,,,,
7408,01.05.21 klo 03.07.53 ap.,-6.931,98.877,,,,,,,
7409,01.05.21 klo 03.37.53 ap.,-6.159,98.632,,,,,,,
7410,01.05.21 klo 04.07.53 ap.,-6.416,98.730,,,,,,,
7411,01.05.21 klo 04.37.53 ap.,-6.373,98.852,,,,,,,
7412,01.05.21 klo 05.07.53 ap.,-5.859,99.878,,,,,,,
7413,01.05.21 klo 05.37.53 ap.,-6.631,98.608,,,,,,,
7414,01.05.21 klo 06.07.53 ap.,-6.202,99.219,,,,,,,
7415,01.05.21 klo 06.37.53 ap.,-6.288,99.096,,,,,,,
7416,01.05.21 klo 07.07.53 ap.,-5.859,99.219,,,,,,,
7417,01.05.21 klo 07.37.53 ap.,-5.987,99.267,,,,,,,
7418,01.05.21 klo 08.07.53 ap.,-5.558,99.756,,,,,,,
7419,01.05.21 klo 08.37.53 ap.,-5.086,99.878,,,,,,,
7420,01.05.21 klo 09.07.53 ap.,-7.532,97.338,,,,,,,
7421,01.05.21 klo 09.37.53 ap.,-6.888,98.828,,,,,,,
7422,01.05.21 klo 10.07.53 ap.,-6.073,99.609,,,,,,,
7423,01.05.21 klo 10.37.53 ap.,-5.687,99.292,,,,,,,
7424,01.05.21 klo 11.07.53 ap.,-5.558,99.512,,,,,,,
7425,01.05.21 klo 11.37.53 ap.,-4.615,100.000,,,,,,,
7426,01.05.21 klo 12.07.53 ip.,-4.700,100.000,,,,,,,
7427,01.05.21 klo 12.37.53 ip.,-4.443,100.000,,,,,,,
7428,01.05.21 klo 01.07.53 ip.,-3.842,100.000,,,,,,,
7429,01.05.21 klo 01.37.53 ip.,-4.228,100.000,,,,,,,
7430,01.05.21 klo 02.07.53 ip.,-3.671,100.000,,,,,,,
7431,01.05.21 klo 02.37.53 ip.,-4.228,100.000,,,,,,,
7432,01.05.21 klo 03.07.53 ip.,-3.885,100.000,,,,,,,
7433,01.05.21 klo 03.37.53 ip.,-3.842,100.000,,,,,,,
7434,01.05.21 klo 04.07.53 ip.,-4.443,100.000,,,,,,,
7435,01.05.21 klo 04.37.53 ip.,-4.958,100.000,,,,,,,
7436,01.05.21 klo 05.07.53 ip.,-4.572,100.000,,,,,,,
7437,01.05.21 klo 05.37.53 ip.,-5.001,100.000,,,,,,,
7438,01.05.21 klo 06.07.53 ip.,-5.644,99.780,,,,,,,
7439,01.05.21 klo 06.37.53 ip.,-5.515,100.000,,,,,,,
7440,01.05.21 klo 07.07.53 ip.,-5.601,99.536,,,,,,,
7441,01.05.21 klo 07.37.53 ip.,-4.915,100.000,,,,,,,
7442,01.05.21 klo 08.07.53 ip.,-4.743,100.000,,,,,,,
7443,01.05.21 klo 08.37.53 ip.,-4.700,100.000,,,,,,,
7444,01.05.21 klo 09.07.53 ip.,-5.387,99.731,,,,,,,
7445,01.05.21 klo 09.37.53 ip.,-5.001,100.000,,,,,,,
7446,01.05.21 klo 10.07.53 ip.,-6.416,99.170,,,,,,,
7447,01.05.21 klo 10.37.53 ip.,-6.416,98.999,,,,,,,
7448,01.05.21 klo 11.07.53 ip.,-7.274,98.242,,,,,,,
7449,01.05.21 klo 11.37.53 ip.,-7.360,98.950,,,,,,,
7450,01.06.21 klo 12.07.53 ap.,-7.146,98.437,,,,,,,
7451,01.06.21 klo 12.37.53 ap.,-7.875,98.071,,,,,,,
7452,01.06.21 klo 01.07.53 ap.,-6.116,100.000,,,,,,,
7453,01.06.21 klo 01.37.53 ap.,-5.859,98.486,,,,,,,
7454,01.06.21 klo 02.07.53 ap.,-7.489,98.803,,,,,,,
7455,01.06.21 klo 02.37.53 ap.,-9.162,96.679,,,,,,,
7456,01.06.21 klo 03.07.53 ap.,-5.044,99.805,,,,,,,
7457,01.06.21 klo 03.37.53 ap.,-3.928,100.000,,,,,,,
7458,01.06.21 klo 04.07.53 ap.,-2.941,100.000,,,,,,,
7459,01.06.21 klo 04.37.53 ap.,-3.885,100.000,,,,,,,
7460,01.06.21 klo 05.07.53 ap.,-5.987,99.096,,,,,,,
7461,01.06.21 klo 05.37.53 ap.,-6.760,100.000,,,,,,,
7462,01.06.21 klo 06.07.53 ap.,-6.545,98.681,,,,,,,
7463,01.06.21 klo 06.37.53 ap.,-7.060,97.753,,,,,,,
7464,01.06.21 klo 07.07.53 ap.,-7.189,98.608,,,,,,,
7465,01.06.21 klo 07.37.53 ap.,-5.086,100.000,,,,,,,
7466,01.06.21 klo 08.07.53 ap.,-3.456,100.000,,,,,,,
7467,01.06.21 klo 08.37.53 ap.,-2.727,100.000,,,,,,,
7468,01.06.21 klo 09.07.53 ap.,-2.641,100.000,,,,,,,
7469,01.06.21 klo 09.37.53 ap.,-2.941,100.000,,,,,,,
7470,01.06.21 klo 10.07.53 ap.,-4.400,99.756,,,,,,,
7471,01.06.21 klo 10.37.53 ap.,-4.657,100.000,,,,,,,
7472,01.06.21 klo 11.07.53 ap.,-7.103,97.729,,,,,,,
7473,01.06.21 klo 11.37.53 ap.,-8.647,97.875,,,,,,,
7474,01.06.21 klo 12.07.53 ip.,-9.334,96.801,,,,,,,
7475,01.06.21 klo 12.37.53 ip.,-8.347,97.705,,,,,,,
7476,01.06.21 klo 01.07.53 ip.,-8.561,96.703,,,,,,,
7477,01.06.21 klo 01.37.53 ip.,-9.848,96.166,,,,,,,
7478,01.06.21 klo 02.07.53 ip.,-9.119,96.947,,,,,,,
7479,01.06.21 klo 02.37.53 ip.,-8.519,97.460,,,,,,,
7480,01.06.21 klo 03.07.53 ip.,-9.162,96.825,,,,,,,
7481,01.06.21 klo 03.37.53 ip.,-9.720,96.264,,,,,,,
7482,01.06.21 klo 04.07.53 ip.,-11.307,95.702,,,,,,,
7483,01.06.21 klo 04.37.53 ip.,-11.993,95.800,,,,,,,
7484,01.06.21 klo 05.07.53 ip.,-11.607,96.337,,,,,,,
7485,01.06.21 klo 05.37.53 ip.,-10.535,96.313,,,,,,,
7486,01.06.21 klo 06.07.53 ip.,-11.650,95.092,,,,,,,
7487,01.06.21 klo 06.37.53 ip.,-11.522,96.190,,,,,,,
7488,01.06.21 klo 07.07.53 ip.,-11.264,95.971,,,,,,,
7489,01.06.21 klo 07.37.53 ip.,-11.093,95.751,,,,,,,
7490,01.06.21 klo 08.07.53 ip.,-11.607,95.189,,,,,,,
7491,01.06.21 klo 08.37.53 ip.,-14.353,93.162,,,,,,,
7492,01.06.21 klo 09.07.53 ip.,-14.353,93.675,,,,,,,
7493,01.06.21 klo 09.37.53 ip.,-14.396,93.773,,,,,,,
7494,01.06.21 klo 10.07.53 ip.,-11.865,95.287,,,,,,,
7495,01.06.21 klo 10.37.53 ip.,-11.221,96.435,,,,,,,
7496,01.06.21 klo 11.07.53 ip.,-10.664,96.679,,,,,,,
7497,01.06.21 klo 11.37.53 ip.,-10.706,96.361,,,,,,,
7498,01.07.21 klo 12.07.53 ap.,-11.908,94.872,,,,,,,
7499,01.07.21 klo 12.37.53 ap.,-11.564,95.971,,,,,,,
7500,01.07.21 klo 01.07.53 ap.,-9.891,96.923,,,,,,,
7501,01.07.21 klo 01.37.53 ap.,-9.891,97.045,,,,,,,
7502,01.07.21 klo 02.07.53 ap.,-9.462,96.801,,,,,,,
7503,01.07.21 klo 02.37.53 ap.,-8.089,97.607,,,,,,,
7504,01.07.21 klo 03.07.53 ap.,-8.347,97.729,,,,,,,
7505,01.07.21 klo 03.37.53 ap.,-8.733,96.972,,,,,,,
7506,01.07.21 klo 04.07.53 ap.,-9.548,97.265,,,,,,,
7507,01.07.21 klo 04.37.53 ap.,-10.277,97.534,,,,,,,
7508,01.07.21 klo 05.07.53 ap.,-11.221,96.459,,,,,,,
7509,01.07.21 klo 05.37.53 ap.,-11.779,96.801,,,,,,,
7510,01.07.21 klo 06.07.53 ap.,-12.422,95.751,,,,,,,
7511,01.07.21 klo 06.37.53 ap.,-12.809,95.067,,,,,,,
7512,01.07.21 klo 07.07.53 ap.,-15.340,93.846,,,,,,,
7513,01.07.21 klo 07.37.53 ap.,-13.452,94.457,,,,,,,
7514,01.07.21 klo 08.07.53 ap.,-13.538,94.286,,,,,,,
7515,01.07.21 klo 08.37.53 ap.,-13.366,93.919,,,,,,,
7516,01.07.21 klo 09.07.53 ap.,-13.452,93.675,,,,,,,
7517,01.07.21 klo 09.37.53 ap.,-14.224,92.527,,,,,,,
7518,01.07.21 klo 10.07.53 ap.,-18.386,90.476,,,,,,,
7519,01.07.21 klo 10.37.53 ap.,-19.201,90.085,,,,,,,
7520,01.07.21 klo 11.07.53 ap.,-14.911,93.431,,,,,,,
7521,01.07.21 klo 11.37.53 ap.,-14.396,92.601,,,,,,,
7522,01.07.21 klo 12.07.53 ip.,-19.072,89.328,,,,,,,
7523,01.07.21 klo 12.37.53 ip.,-19.587,90.061,,,,,,,
7524,01.07.21 klo 01.07.53 ip.,-19.801,90.110,,,,,,,
7525,01.07.21 klo 01.37.53 ip.,-20.702,89.328,,,,,,,
7526,01.07.21 klo 02.07.53 ip.,-20.574,90.256,,,,,,,
7527,01.07.21 klo 02.37.53 ip.,-19.544,90.818,,,,,,,
7528,01.07.21 klo 03.07.53 ip.,-20.831,89.182,,,,,,,
7529,01.07.21 klo 03.37.53 ip.,-20.831,89.475,,,,,,,
7530,01.07.21 klo 04.07.53 ip.,-17.613,94.139,,,,,,,
7531,01.07.21 klo 04.37.53 ip.,-18.343,89.548,,,,,,,
7532,01.07.21 klo 05.07.53 ip.,-20.145,89.328,,,,,,,
7533,01.07.21 klo 05.37.53 ip.,-16.541,91.746,,,,,,,
7534,01.07.21 klo 06.07.53 ip.,-17.613,93.358,,,,,,,
7535,01.07.21 klo 06.37.53 ip.,-16.241,92.161,,,,,,,
7536,01.07.21 klo 07.07.53 ip.,-17.356,90.623,,,,,,,
7537,01.07.21 klo 07.37.53 ip.,-18.085,92.015,,,,,,,
7538,01.07.21 klo 08.07.53 ip.,-16.455,92.967,,,,,,,
7539,01.07.21 klo 08.37.53 ip.,-15.254,91.184,,,,,,,
7540,01.07.21 klo 09.07.53 ip.,-14.610,92.357,,,,,,,
7541,01.07.21 klo 09.37.53 ip.,-14.696,92.796,,,,,,,
7542,01.07.21 klo 10.07.53 ip.,-13.967,92.869,,,,,,,
7543,01.07.21 klo 10.37.53 ip.,-12.508,92.674,,,,,,,
7544,01.07.21 klo 11.07.53 ip.,-12.508,93.138,,,,,,,
7545,01.07.21 klo 11.37.53 ip.,-12.079,93.236,,,,,,,
7546,01.08.21 klo 12.07.53 ap.,-12.508,92.991,,,,,,,
7547,01.08.21 klo 12.37.53 ap.,-11.951,93.162,,,,,,,
7548,01.08.21 klo 01.07.53 ap.,-11.693,92.943,,,,,,,
7549,01.08.21 klo 01.37.53 ap.,-11.951,92.357,,,,,,,
7550,01.08.21 klo 02.07.53 ap.,-12.294,91.966,,,,,,,
7551,01.08.21 klo 02.37.53 ap.,-12.337,92.234,,,,,,,
7552,01.08.21 klo 03.07.53 ap.,-12.422,91.013,,,,,,,
7553,01.08.21 klo 03.37.53 ap.,-12.079,90.891,,,,,,,
7554,01.08.21 klo 04.07.53 ap.,-12.079,90.305,,,,,,,
7555,01.08.21 klo 04.37.53 ap.,-12.551,90.427,,,,,,,
7556,01.08.21 klo 05.07.53 ap.,-12.637,91.062,,,,,,,
7557,01.08.21 klo 05.37.53 ap.,-12.894,90.574,,,,,,,
7558,01.08.21 klo 06.07.53 ap.,-13.280,90.574,,,,,,,
7559,01.08.21 klo 06.37.53 ap.,-13.323,89.817,,,,,,,
7560,01.08.21 klo 07.07.53 ap.,-13.109,91.380,,,,,,,
7561,01.08.21 klo 07.37.53 ap.,-12.508,89.573,,,,,,,
7562,01.08.21 klo 08.07.53 ap.,-12.851,90.183,,,,,,,
7563,01.08.21 klo 08.37.53 ap.,-13.023,89.988,,,,,,,
7564,01.08.21 klo 09.07.53 ap.,-12.894,89.280,,,,,,,
7565,01.08.21 klo 09.37.53 ap.,-14.353,90.281,,,,,,,
7566,01.08.21 klo 10.07.53 ap.,-14.310,90.965,,,,,,,
7567,01.08.21 klo 10.37.53 ap.,-17.570,92.039,,,,,,,
7568,01.08.21 klo 11.07.53 ap.,-14.782,90.769,,,,,,,
7569,01.08.21 klo 11.37.53 ap.,-14.567,89.402,,,,,,,
7570,01.08.21 klo 12.07.53 ip.,-18.643,90.769,,,,,,,
7571,01.08.21 klo 12.37.53 ip.,-15.640,94.310,,,,,,,
7572,01.08.21 klo 01.07.53 ip.,-17.141,85.299,,,,,,,
7573,01.08.21 klo 01.37.53 ip.,-15.340,92.112,,,,,,,
7574,01.08.21 klo 02.07.53 ip.,-15.854,89.866,,,,,,,
7575,01.08.21 klo 02.37.53 ip.,-15.640,90.794,,,,,,,
7576,01.08.21 klo 03.07.53 ip.,-21.131,84.225,,,,,,,
7577,01.08.21 klo 03.37.53 ip.,-20.788,88.474,,,,,,,
7578,01.08.21 klo 04.07.53 ip.,-21.646,87.692,,,,,,,
7579,01.08.21 klo 04.37.53 ip.,-22.504,89.524,,,,,,,
7580,01.08.21 klo 05.07.53 ip.,-19.716,90.305,,,,,,,
7581,01.08.21 klo 05.37.53 ip.,-20.445,88.181,,,,,,,
7582,01.08.21 klo 06.07.53 ip.,-19.501,90.305,,,,,,,
7583,01.08.21 klo 06.37.53 ip.,-16.026,92.283,,,,,,,
7584,01.08.21 klo 07.07.53 ip.,-18.815,88.278,,,,,,,
7585,01.08.21 klo 07.37.53 ip.,-21.003,88.425,,,,,,,
7586,01.08.21 klo 08.07.53 ip.,-20.702,89.646,,,,,,,
7587,01.08.21 klo 08.37.53 ip.,-15.297,91.038,,,,,,,
7588,01.08.21 klo 09.07.53 ip.,-16.198,90.354,,,,,,,
7589,01.08.21 klo 09.37.53 ip.,-20.531,92.723,,,,,,,
7590,01.08.21 klo 10.07.53 ip.,-19.973,94.530,,,,,,,
7591,01.08.21 klo 10.37.53 ip.,-21.174,89.426,,,,,,,
7592,01.08.21 klo 11.07.53 ip.,-15.168,92.772,,,,,,,
7593,01.08.21 klo 11.37.53 ip.,-16.884,88.938,,,,,,,
7594,01.09.21 klo 12.07.53 ap.,-18.343,85.739,,,,,,,
7595,01.09.21 klo 12.37.53 ap.,-16.412,91.917,,,,,,,
7596,01.09.21 klo 01.07.53 ap.,-15.425,91.477,,,,,,,
7597,01.09.21 klo 01.37.53 ap.,-14.868,91.819,,,,,,,
7598,01.09.21 klo 02.07.53 ap.,-15.554,91.477,,,,,,,
7599,01.09.21 klo 02.37.53 ap.,-15.425,92.112,,,,,,,
7600,01.09.21 klo 03.07.53 ap.,-15.511,93.382,,,,,,,
7601,01.09.21 klo 03.37.53 ap.,-14.996,93.333,,,,,,,
7602,01.09.21 klo 04.07.53 ap.,-15.812,91.355,,,,,,,
7603,01.09.21 klo 04.37.53 ap.,-14.610,92.796,,,,,,,
7604,01.09.21 klo 05.07.53 ap.,-16.927,96.190,,,,,,,
7605,01.09.21 klo 05.37.53 ap.,-15.383,92.430,,,,,,,
7606,01.09.21 klo 06.07.53 ap.,-13.409,92.063,,,,,,,
7607,01.09.21 klo 06.37.53 ap.,-14.010,91.233,,,,,,,
7608,01.09.21 klo 07.07.53 ap.,-13.624,91.111,,,,,,,
7609,01.09.21 klo 07.37.53 ap.,-13.323,92.576,,,,,,,
7610,01.09.21 klo 08.07.53 ap.,-13.280,91.844,,,,,,,
7611,01.09.21 klo 08.37.53 ap.,-13.066,92.137,,,,,,,
7612,01.09.21 klo 09.07.53 ap.,-12.637,91.941,,,,,,,
7613,01.09.21 klo 09.37.53 ap.,-12.294,91.917,,,,,,,
7614,01.09.21 klo 10.07.53 ap.,-11.951,91.941,,,,,,,
7615,01.09.21 klo 10.37.53 ap.,-11.693,91.673,,,,,,,
7616,01.09.21 klo 11.07.53 ap.,-11.350,92.088,,,,,,,
7617,01.09.21 klo 11.37.53 ap.,-11.050,91.868,,,,,,,
7618,01.09.21 klo 12.07.53 ip.,-10.964,91.893,,,,,,,
7619,01.09.21 klo 12.37.53 ip.,-10.921,91.502,,,,,,,
7620,01.09.21 klo 01.07.53 ip.,-10.921,91.795,,,,,,,
7621,01.09.21 klo 01.37.53 ip.,-10.964,91.770,,,,,,,
7622,01.09.21 klo 02.07.53 ip.,-11.393,91.306,,,,,,,
7623,01.09.21 klo 02.37.53 ip.,-11.264,90.598,,,,,,,
7624,01.09.21 klo 03.07.53 ip.,-11.479,90.940,,,,,,,
7625,01.09.21 klo 03.37.53 ip.,-12.208,89.573,,,,,,,
7626,01.09.21 klo 04.07.53 ip.,-12.637,88.962,,,,,,,
7627,01.09.21 klo 04.37.53 ip.,-12.894,89.377,,,,,,,
7628,01.09.21 klo 05.07.53 ip.,-13.323,90.891,,,,,,,
7629,01.09.21 klo 05.37.53 ip.,-13.238,89.792,,,,,,,
7630,01.09.21 klo 06.07.53 ip.,-12.766,91.184,,,,,,,
7631,01.09.21 klo 06.37.53 ip.,-12.723,91.233,,,,,,,
7632,01.09.21 klo 07.07.53 ip.,-12.294,90.549,,,,,,,
7633,01.09.21 klo 07.37.53 ip.,-11.865,90.085,,,,,,,
7634,01.09.21 klo 08.07.53 ip.,-12.251,90.427,,,,,,,
7635,01.09.21 klo 08.37.53 ip.,-11.993,90.769,,,,,,,
7636,01.09.21 klo 09.07.53 ip.,-11.350,90.452,,,,,,,
7637,01.09.21 klo 09.37.53 ip.,-11.393,90.354,,,,,,,
7638,01.09.21 klo 10.07.53 ip.,-12.079,90.281,,,,,,,
7639,01.09.21 klo 10.37.53 ip.,-11.822,90.965,,,,,,,
7640,01.09.21 klo 11.07.53 ip.,-10.878,91.306,,,,,,,
7641,01.09.21 klo 11.37.53 ip.,-10.235,90.379,,,,,,,
7642,01.10.21 klo 12.07.53 ap.,-10.192,90.256,,,,,,,
7643,01.10.21 klo 12.37.53 ap.,-10.749,90.818,,,,,,,
7644,01.10.21 klo 01.07.53 ap.,-10.449,91.038,,,,,,,
7645,01.10.21 klo 01.37.53 ap.,-10.063,90.891,,,,,,,
7646,01.10.21 klo 02.07.53 ap.,-10.063,90.476,,,,,,,
7647,01.10.21 klo 02.37.53 ap.,-10.063,90.354,,,,,,,
7648,01.10.21 klo 03.07.53 ap.,-10.106,90.574,,,,,,,
7649,01.10.21 klo 03.37.53 ap.,-10.235,90.647,,,,,,,
7650,01.10.21 klo 04.07.53 ap.,-10.406,90.769,,,,,,,
7651,01.10.21 klo 04.37.53 ap.,-10.406,90.403,,,,,,,
7652,01.10.21 klo 05.07.53 ap.,-10.020,90.159,,,,,,,
7653,01.10.21 klo 05.37.53 ap.,-10.020,89.939,,,,,,,
7654,01.10.21 klo 06.07.53 ap.,-10.320,89.182,,,,,,,
7655,01.10.21 klo 06.37.53 ap.,-10.706,89.475,,,,,,,
7656,01.10.21 klo 07.07.53 ap.,-10.921,89.890,,,,,,,
7657,01.10.21 klo 07.37.53 ap.,-10.921,90.672,,,,,,,
7658,01.10.21 klo 08.07.53 ap.,-11.007,89.988,,,,,,,
7659,01.10.21 klo 08.37.53 ap.,-10.964,89.841,,,,,,,
7660,01.10.21 klo 09.07.53 ap.,-10.921,90.916,,,,,,,
7661,01.10.21 klo 09.37.53 ap.,-10.835,90.672,,,,,,,
7662,01.10.21 klo 10.07.53 ap.,-10.706,91.038,,,,,,,
7663,01.10.21 klo 10.37.53 ap.,-10.492,90.525,,,,,,,
7664,01.10.21 klo 11.07.53 ap.,-10.621,91.160,,,,,,,
7665,01.10.21 klo 11.37.53 ap.,-10.535,90.305,,,,,,,
7666,01.10.21 klo 12.07.53 ip.,-10.535,90.134,,,,,,,
7667,01.10.21 klo 12.37.53 ip.,-10.621,88.962,,,,,,,
7668,01.10.21 klo 01.07.53 ip.,-10.878,89.182,,,,,,,
7669,01.10.21 klo 01.37.53 ip.,-10.921,89.231,,,,,,,
7670,01.10.21 klo 02.07.53 ip.,-11.093,89.084,,,,,,,
7671,01.10.21 klo 02.37.53 ip.,-11.093,88.913,,,,,,,
7672,01.10.21 klo 03.07.53 ip.,-11.135,88.425,,,,,,,
7673,01.10.21 klo 03.37.53 ip.,-11.221,88.840,,,,,,,
7674,01.10.21 klo 04.07.53 ip.,-11.221,89.109,,,,,,,
7675,01.10.21 klo 04.37.53 ip.,-11.221,89.597,,,,,,,
7676,01.10.21 klo 05.07.53 ip.,-11.436,89.011,,,,,,,
7677,01.10.21 klo 05.37.53 ip.,-11.479,89.206,,,,,,,
7678,01.10.21 klo 06.07.53 ip.,-11.693,88.547,,,,,,,
7679,01.10.21 klo 06.37.53 ip.,-11.178,88.498,,,,,,,
7680,01.10.21 klo 07.07.53 ip.,-12.122,88.034,,,,,,,
7681,01.10.21 klo 07.37.53 ip.,-12.251,87.790,,,,,,,
7682,01.10.21 klo 08.07.53 ip.,-12.894,88.254,,,,,,,
7683,01.10.21 klo 08.37.53 ip.,-13.795,88.254,,,,,,,
7684,01.10.21 klo 09.07.53 ip.,-13.667,87.473,,,,,,,
7685,01.10.21 klo 09.37.53 ip.,-13.924,87.179,,,,,,,
7686,01.10.21 klo 10.07.53 ip.,-14.138,86.813,,,,,,,
7687,01.10.21 klo 10.37.53 ip.,-14.310,86.496,,,,,,,
7688,01.10.21 klo 11.07.53 ip.,-14.696,86.545,,,,,,,
7689,01.10.21 klo 11.37.53 ip.,-14.739,86.667,,,,,,,
7690,01.11.21 klo 12.07.53 ap.,-15.254,86.007,,,,,,,
7691,01.11.21 klo 12.37.53 ap.,-15.726,85.885,,,,,,,
7692,01.11.21 klo 01.07.53 ap.,-15.854,85.763,,,,,,,
7693,01.11.21 klo 01.37.53 ap.,-16.069,85.104,,,,,,,
7694,01.11.21 klo 02.07.53 ap.,-16.241,84.933,,,,,,,
7695,01.11.21 klo 02.37.53 ap.,-16.069,84.689,,,,,,,
7696,01.11.21 klo 03.07.53 ap.,-16.198,85.299,,,,,,,
7697,01.11.21 klo 03.37.53 ap.,-15.983,84.127,,,,,,,
7698,01.11.21 klo 04.07.53 ap.,-16.069,85.104,,,,,,,
7699,01.11.21 klo 04.37.53 ap.,-15.297,85.617,,,,,,,
7700,01.11.21 klo 05.07.53 ap.,-15.468,85.324,,,,,,,
7701,01.11.21 klo 05.37.53 ap.,-15.254,85.226,,,,,,,
7702,01.11.21 klo 06.07.53 ap.,-16.798,87.326,,,,,,,
7703,01.11.21 klo 06.37.53 ap.,-17.399,85.421,,,,,,,
7704,01.11.21 klo 07.07.53 ap.,-18.300,87.082,,,,,,,
7705,01.11.21 klo 07.37.53 ap.,-17.957,87.277,,,,,,,
7706,01.11.21 klo 08.07.53 ap.,-17.356,86.129,,,,,,,
7707,01.11.21 klo 08.37.53 ap.,-17.184,86.618,,,,,,,
7708,01.11.21 klo 09.07.53 ap.,-16.712,85.519,,,,,,,
7709,01.11.21 klo 09.37.53 ap.,-16.798,85.617,,,,,,,
7710,01.11.21 klo 10.07.53 ap.,-16.884,85.910,,,,,,,
7711,01.11.21 klo 10.37.53 ap.,-16.927,85.763,,,,,,,
7712,01.11.21 klo 11.07.53 ap.,-16.884,85.690,,,,,,,
7713,01.11.21 klo 11.37.53 ap.,-16.412,91.062,,,,,,,
7714,01.11.21 klo 12.07.53 ip.,-16.412,88.400,,,,,,,
7715,01.11.21 klo 12.37.53 ip.,-18.300,88.523,,,,,,,
7716,01.11.21 klo 01.07.53 ip.,-18.815,87.228,,,,,,,
7717,01.11.21 klo 01.37.53 ip.,-20.402,88.034,,,,,,,
7718,01.11.21 klo 02.07.53 ip.,-20.145,86.056,,,,,,,
7719,01.11.21 klo 02.37.53 ip.,-21.646,88.107,,,,,,,
7720,01.11.21 klo 03.07.53 ip.,-21.217,87.204,,,,,,,
7721,01.11.21 klo 03.37.53 ip.,-22.761,86.545,,,,,,,
7722,01.11.21 klo 04.07.53 ip.,-19.201,91.258,,,,,,,
7723,01.11.21 klo 04.37.53 ip.,-18.643,89.597,,,,,,,
7724,01.11.21 klo 05.07.53 ip.,-18.300,89.621,,,,,,,
7725,01.11.21 klo 05.37.53 ip.,-18.643,88.230,,,,,,,
7726,01.11.21 klo 06.07.53 ip.,-19.201,89.866,,,,,,,
7727,01.11.21 klo 06.37.53 ip.,-19.758,89.377,,,,,,,
