"Plot Title:  20864572"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20864572, SEN S/N: 20864572)","RH, % (LGR S/N: 20864572, SEN S/N: 20864572)","Coupler Detached (LGR S/N: 20864572)","End Of File (LGR S/N: 20864572)"
3674,10.25.20 klo 02.09.19 ap.,-2.941,100.000,,
3675,10.25.20 klo 02.39.19 ap.,-2.941,100.000,,
3676,10.25.20 klo 03.09.19 ap.,-2.941,100.000,,
3677,10.25.20 klo 03.39.19 ap.,-2.984,100.000,,
3678,10.25.20 klo 04.09.19 ap.,-3.027,100.000,,
3679,10.25.20 klo 04.39.19 ap.,-3.027,100.000,,
3680,10.25.20 klo 05.09.19 ap.,-3.027,100.000,,
3681,10.25.20 klo 05.39.19 ap.,-3.027,100.000,,
3682,10.25.20 klo 06.09.19 ap.,-2.899,100.000,,
3683,10.25.20 klo 06.39.19 ap.,-2.899,100.000,,
3684,10.25.20 klo 07.09.19 ap.,-2.984,100.000,,
3685,10.25.20 klo 07.39.19 ap.,-3.242,100.000,,
3686,10.25.20 klo 08.09.19 ap.,-3.113,100.000,,
3687,10.25.20 klo 08.39.19 ap.,-3.113,100.000,,
3688,10.25.20 klo 09.09.19 ap.,-3.113,100.000,,
3689,10.25.20 klo 09.39.19 ap.,-3.499,100.000,,
3690,10.25.20 klo 10.09.19 ap.,-3.628,100.000,,
3691,10.25.20 klo 10.39.19 ap.,-3.413,100.000,,
3692,10.25.20 klo 11.09.19 ap.,-3.242,100.000,,
3693,10.25.20 klo 11.39.19 ap.,-3.156,100.000,,
3694,10.25.20 klo 12.09.19 ip.,-3.113,100.000,,
3695,10.25.20 klo 12.39.19 ip.,-3.113,100.000,,
3696,10.25.20 klo 01.09.19 ip.,-3.156,100.000,,
3697,10.25.20 klo 01.39.19 ip.,-3.242,100.000,,
3698,10.25.20 klo 02.09.19 ip.,-3.285,100.000,,
3699,10.25.20 klo 02.39.19 ip.,-3.242,100.000,,
3700,10.25.20 klo 03.09.19 ip.,-3.242,100.000,,
3701,10.25.20 klo 03.39.19 ip.,-3.285,100.000,,
3702,10.25.20 klo 04.09.19 ip.,-3.370,100.000,,
3703,10.25.20 klo 04.39.19 ip.,-3.456,100.000,,
3704,10.25.20 klo 05.09.19 ip.,-3.542,100.000,,
3705,10.25.20 klo 05.39.19 ip.,-3.714,100.000,,
3706,10.25.20 klo 06.09.19 ip.,-3.799,100.000,,
3707,10.25.20 klo 06.39.19 ip.,-4.100,100.000,,
3708,10.25.20 klo 07.09.19 ip.,-4.271,100.000,,
3709,10.25.20 klo 07.39.19 ip.,-4.314,100.000,,
3710,10.25.20 klo 08.09.19 ip.,-4.615,100.000,,
3711,10.25.20 klo 08.39.19 ip.,-4.915,100.000,,
3712,10.25.20 klo 09.09.19 ip.,-5.001,100.000,,
3713,10.25.20 klo 09.39.19 ip.,-5.258,100.000,,
3714,10.25.20 klo 10.09.19 ip.,-5.301,100.000,,
3715,10.25.20 klo 10.39.19 ip.,-5.344,100.000,,
3716,10.25.20 klo 11.09.19 ip.,-5.301,100.000,,
3717,10.25.20 klo 11.39.19 ip.,-5.215,100.000,,
3718,10.26.20 klo 12.09.19 ap.,-5.001,100.000,,
3719,10.26.20 klo 12.39.19 ap.,-4.829,100.000,,
3720,10.26.20 klo 01.09.19 ap.,-4.700,100.000,,
3721,10.26.20 klo 01.39.19 ap.,-4.615,100.000,,
3722,10.26.20 klo 02.09.19 ap.,-4.615,100.000,,
3723,10.26.20 klo 02.39.19 ap.,-4.486,100.000,,
3724,10.26.20 klo 03.09.19 ap.,-4.572,100.000,,
3725,10.26.20 klo 03.39.19 ap.,-4.615,100.000,,
3726,10.26.20 klo 04.09.19 ap.,-4.615,100.000,,
3727,10.26.20 klo 04.39.19 ap.,-4.615,100.000,,
3728,10.26.20 klo 05.09.19 ap.,-4.615,100.000,,
3729,10.26.20 klo 05.39.19 ap.,-4.572,100.000,,
3730,10.26.20 klo 06.09.19 ap.,-4.529,100.000,,
3731,10.26.20 klo 06.39.19 ap.,-4.400,100.000,,
3732,10.26.20 klo 07.09.19 ap.,-4.314,100.000,,
3733,10.26.20 klo 07.39.19 ap.,-4.228,100.000,,
3734,10.26.20 klo 08.09.19 ap.,-4.100,100.000,,
3735,10.26.20 klo 08.39.19 ap.,-4.014,100.000,,
3736,10.26.20 klo 09.09.19 ap.,-3.885,100.000,,
3737,10.26.20 klo 09.39.19 ap.,-3.842,100.000,,
3738,10.26.20 klo 10.09.19 ap.,-3.842,100.000,,
3739,10.26.20 klo 10.39.19 ap.,-3.928,100.000,,
3740,10.26.20 klo 11.09.19 ap.,-3.885,100.000,,
3741,10.26.20 klo 11.39.19 ap.,-3.842,100.000,,
3742,10.26.20 klo 12.09.19 ip.,-3.971,100.000,,
3743,10.26.20 klo 12.39.19 ip.,-4.186,100.000,,
3744,10.26.20 klo 01.09.19 ip.,-4.100,100.000,,
3745,10.26.20 klo 01.39.19 ip.,-4.572,100.000,,
3746,10.26.20 klo 02.09.19 ip.,-5.129,100.000,,
3747,10.26.20 klo 02.39.19 ip.,-5.387,100.000,,
3748,10.26.20 klo 03.09.19 ip.,-5.258,100.000,,
3749,10.26.20 klo 03.39.19 ip.,-5.001,100.000,,
3750,10.26.20 klo 04.09.19 ip.,-3.671,100.000,,
3751,10.26.20 klo 04.39.19 ip.,-3.585,100.000,,
3752,10.26.20 klo 05.09.19 ip.,-4.186,100.000,,
3753,10.26.20 klo 05.39.19 ip.,-4.615,100.000,,
3754,10.26.20 klo 06.09.19 ip.,-4.829,100.000,,
3755,10.26.20 klo 06.39.19 ip.,-5.473,100.000,,
3756,10.26.20 klo 07.09.19 ip.,-5.387,100.000,,
3757,10.26.20 klo 07.39.19 ip.,-5.473,100.000,,
3758,10.26.20 klo 08.09.19 ip.,-5.515,100.000,,
3759,10.26.20 klo 08.39.19 ip.,-4.700,100.000,,
3760,10.26.20 klo 09.09.19 ip.,-3.799,100.000,,
3761,10.26.20 klo 09.39.19 ip.,-3.799,100.000,,
3762,10.26.20 klo 10.09.19 ip.,-4.100,100.000,,
3763,10.26.20 klo 10.39.19 ip.,-4.314,100.000,,
3764,10.26.20 klo 11.09.19 ip.,-4.400,100.000,,
3765,10.26.20 klo 11.39.19 ip.,-4.014,100.000,,
3766,10.27.20 klo 12.09.19 ap.,-4.228,100.000,,
3767,10.27.20 klo 12.39.19 ap.,-5.129,100.000,,
3768,10.27.20 klo 01.09.19 ap.,-5.129,100.000,,
3769,10.27.20 klo 01.39.19 ap.,-5.816,100.000,,
3770,10.27.20 klo 02.09.19 ap.,-6.202,99.976,,
3771,10.27.20 klo 02.39.19 ap.,-6.931,99.536,,
3772,10.27.20 klo 03.09.19 ap.,-6.588,99.634,,
3773,10.27.20 klo 03.39.19 ap.,-6.588,99.707,,
3774,10.27.20 klo 04.09.19 ap.,-5.987,100.000,,
3775,10.27.20 klo 04.39.19 ap.,-5.558,100.000,,
3776,10.27.20 klo 05.09.19 ap.,-6.116,99.976,,
3777,10.27.20 klo 05.39.19 ap.,-4.743,100.000,,
3778,10.27.20 klo 06.09.19 ap.,-4.486,100.000,,
3779,10.27.20 klo 06.39.19 ap.,-4.786,100.000,,
3780,10.27.20 klo 07.09.19 ap.,-5.430,100.000,,
3781,10.27.20 klo 07.39.19 ap.,-5.172,100.000,,
3782,10.27.20 klo 08.09.19 ap.,-4.529,100.000,,
3783,10.27.20 klo 08.39.19 ap.,-3.714,100.000,,
3784,10.27.20 klo 09.09.19 ap.,-5.044,100.000,,
3785,10.27.20 klo 09.39.19 ap.,-4.486,100.000,,
3786,10.27.20 klo 10.09.19 ap.,-5.515,100.000,,
3787,10.27.20 klo 10.39.19 ap.,-4.443,100.000,,
3788,10.27.20 klo 11.09.19 ap.,-4.700,100.000,,
3789,10.27.20 klo 11.39.19 ap.,-4.486,100.000,,
3790,10.27.20 klo 12.09.19 ip.,-4.314,100.000,,
3791,10.27.20 klo 12.39.19 ip.,-4.186,100.000,,
3792,10.27.20 klo 01.09.19 ip.,-4.186,100.000,,
3793,10.27.20 klo 01.39.19 ip.,-3.499,100.000,,
3794,10.27.20 klo 02.09.19 ip.,-3.885,100.000,,
3795,10.27.20 klo 02.39.19 ip.,-3.585,100.000,,
3796,10.27.20 klo 03.09.19 ip.,-6.073,99.585,,
3797,10.27.20 klo 03.39.19 ip.,-5.773,100.000,,
3798,10.27.20 klo 04.09.19 ip.,-6.116,99.927,,
3799,10.27.20 klo 04.39.19 ip.,-4.786,100.000,,
3800,10.27.20 klo 05.09.19 ip.,-5.344,100.000,,
3801,10.27.20 klo 05.39.19 ip.,-4.186,100.000,,
3802,10.27.20 klo 06.09.19 ip.,-5.086,100.000,,
3803,10.27.20 klo 06.39.19 ip.,-4.700,100.000,,
3804,10.27.20 klo 07.09.19 ip.,-5.601,100.000,,
3805,10.27.20 klo 07.39.19 ip.,-4.486,100.000,,
3806,10.27.20 klo 08.09.19 ip.,-3.757,100.000,,
3807,10.27.20 klo 08.39.19 ip.,-3.328,100.000,,
3808,10.27.20 klo 09.09.19 ip.,-3.971,100.000,,
3809,10.27.20 klo 09.39.19 ip.,-4.100,100.000,,
3810,10.27.20 klo 10.09.19 ip.,-3.542,100.000,,
3811,10.27.20 klo 10.39.19 ip.,-3.842,100.000,,
3812,10.27.20 klo 11.09.19 ip.,-3.757,100.000,,
3813,10.27.20 klo 11.39.19 ip.,-4.357,100.000,,
3814,10.28.20 klo 12.09.19 ap.,-4.271,100.000,,
3815,10.28.20 klo 12.39.19 ap.,-4.615,100.000,,
3816,10.28.20 klo 01.09.19 ap.,-3.628,100.000,,
3817,10.28.20 klo 01.39.19 ap.,-3.328,100.000,,
3818,10.28.20 klo 02.09.19 ap.,-3.285,100.000,,
3819,10.28.20 klo 02.39.19 ap.,-3.928,100.000,,
3820,10.28.20 klo 03.09.19 ap.,-3.671,100.000,,
3821,10.28.20 klo 03.39.19 ap.,-4.186,100.000,,
3822,10.28.20 klo 04.09.19 ap.,-3.885,100.000,,
3823,10.28.20 klo 04.39.19 ap.,-3.456,100.000,,
3824,10.28.20 klo 05.09.19 ap.,-3.671,100.000,,
3825,10.28.20 klo 05.39.19 ap.,-3.542,100.000,,
3826,10.28.20 klo 06.09.19 ap.,-4.443,100.000,,
3827,10.28.20 klo 06.39.19 ap.,-4.657,100.000,,
3828,10.28.20 klo 07.09.19 ap.,-4.958,100.000,,
3829,10.28.20 klo 07.39.19 ap.,-4.400,100.000,,
3830,10.28.20 klo 08.09.19 ap.,-4.057,100.000,,
3831,10.28.20 klo 08.39.19 ap.,-4.100,100.000,,
3832,10.28.20 klo 09.09.19 ap.,-3.070,100.000,,
3833,10.28.20 klo 09.39.19 ap.,-2.984,100.000,,
3834,10.28.20 klo 10.09.19 ap.,-3.328,100.000,,
3835,10.28.20 klo 10.39.19 ap.,-3.070,100.000,,
3836,10.28.20 klo 11.09.19 ap.,-2.341,100.000,,
3837,10.28.20 klo 11.39.19 ap.,-2.941,100.000,,
3838,10.28.20 klo 12.09.19 ip.,-3.799,100.000,,
3839,10.28.20 klo 12.39.19 ip.,-3.027,100.000,,
3840,10.28.20 klo 01.09.19 ip.,-3.542,100.000,,
3841,10.28.20 klo 01.39.19 ip.,-3.456,100.000,,
3842,10.28.20 klo 02.09.19 ip.,-4.143,100.000,,
3843,10.28.20 klo 02.39.19 ip.,-6.202,99.609,,
3844,10.28.20 klo 03.09.19 ip.,-5.129,100.000,,
3845,10.28.20 klo 03.39.19 ip.,-5.172,100.000,,
3846,10.28.20 klo 04.09.19 ip.,-4.872,100.000,,
3847,10.28.20 klo 04.39.19 ip.,-4.958,100.000,,
3848,10.28.20 klo 05.09.19 ip.,-4.529,100.000,,
3849,10.28.20 klo 05.39.19 ip.,-4.228,100.000,,
3850,10.28.20 klo 06.09.19 ip.,-4.314,100.000,,
3851,10.28.20 klo 06.39.19 ip.,-4.143,100.000,,
3852,10.28.20 klo 07.09.19 ip.,-5.215,100.000,,
3853,10.28.20 klo 07.39.19 ip.,-6.288,100.000,,
3854,10.28.20 klo 08.09.19 ip.,-6.116,100.000,,
3855,10.28.20 klo 08.39.19 ip.,-5.859,98.852,,
3856,10.28.20 klo 09.09.19 ip.,-7.274,98.730,,
3857,10.28.20 klo 09.39.19 ip.,-7.575,99.805,,
3858,10.28.20 klo 10.09.19 ip.,-6.845,100.000,,
3859,10.28.20 klo 10.39.19 ip.,-6.159,99.780,,
3860,10.28.20 klo 11.09.19 ip.,-5.902,99.927,,
3861,10.28.20 klo 11.39.19 ip.,-5.944,99.243,,
3862,10.29.20 klo 12.09.19 ap.,-3.842,100.000,,
3863,10.29.20 klo 12.39.19 ap.,-5.258,99.756,,
3864,10.29.20 klo 01.09.19 ap.,-5.172,99.731,,
3865,10.29.20 klo 01.39.19 ap.,-5.086,100.000,,
3866,10.29.20 klo 02.09.19 ap.,-5.258,100.000,,
3867,10.29.20 klo 02.39.19 ap.,-6.631,99.096,,
3868,10.29.20 klo 03.09.19 ap.,-6.760,99.267,,
3869,10.29.20 klo 03.39.19 ap.,-4.786,99.780,,
3870,10.29.20 klo 04.09.19 ap.,-6.202,98.803,,
3871,10.29.20 klo 04.39.19 ap.,-3.885,98.901,,
3872,10.29.20 klo 05.09.19 ap.,-4.958,98.315,,
3873,10.29.20 klo 05.39.19 ap.,-5.687,98.364,,
3874,10.29.20 klo 06.09.19 ap.,-5.258,99.634,,
3875,10.29.20 klo 06.39.19 ap.,-5.215,98.999,,
3876,10.29.20 klo 07.09.19 ap.,-4.915,98.217,,
3877,10.29.20 klo 07.39.19 ap.,-4.228,97.924,,
3878,10.29.20 klo 08.09.19 ap.,-3.714,98.437,,
3879,10.29.20 klo 08.39.19 ap.,-4.057,98.632,,
3880,10.29.20 klo 09.09.19 ap.,-5.129,98.657,,
3881,10.29.20 klo 09.39.19 ap.,-3.842,98.608,,
3882,10.29.20 klo 10.09.19 ap.,-3.928,98.291,,
3883,10.29.20 klo 10.39.19 ap.,-3.885,98.486,,
3884,10.29.20 klo 11.09.19 ap.,-4.357,98.291,,
3885,10.29.20 klo 11.39.19 ap.,-3.113,97.631,,
3886,10.29.20 klo 12.09.19 ip.,-3.285,97.656,,
3887,10.29.20 klo 12.39.19 ip.,-3.156,99.316,,
3888,10.29.20 klo 01.09.19 ip.,-3.542,98.779,,
3889,10.29.20 klo 01.39.19 ip.,-3.156,98.022,,
3890,10.29.20 klo 02.09.19 ip.,-3.113,100.000,,
3891,10.29.20 klo 02.39.19 ip.,-3.370,100.000,,
3892,10.29.20 klo 03.09.19 ip.,-3.757,100.000,,
3893,10.29.20 klo 03.39.19 ip.,-3.628,100.000,,
3894,10.29.20 klo 04.09.19 ip.,-3.842,100.000,,
3895,10.29.20 klo 04.39.19 ip.,-4.615,100.000,,
3896,10.29.20 klo 05.09.19 ip.,-5.044,100.000,,
3897,10.29.20 klo 05.39.19 ip.,-4.486,100.000,,
3898,10.29.20 klo 06.09.19 ip.,-5.172,99.072,,
3899,10.29.20 klo 06.39.19 ip.,-5.473,98.364,,
3900,10.29.20 klo 07.09.19 ip.,-6.202,98.681,,
3901,10.29.20 klo 07.39.19 ip.,-6.073,96.093,,
3902,10.29.20 klo 08.09.19 ip.,-6.845,93.651,,
3903,10.29.20 klo 08.39.19 ip.,-6.373,95.971,,
3904,10.29.20 klo 09.09.19 ip.,-6.030,97.436,,
3905,10.29.20 klo 09.39.19 ip.,-6.159,98.535,,
3906,10.29.20 klo 10.09.19 ip.,-5.430,100.000,,
3907,10.29.20 klo 10.39.19 ip.,-5.344,100.000,,
3908,10.29.20 klo 11.09.19 ip.,-5.816,100.000,,
3909,10.29.20 klo 11.39.19 ip.,-5.944,100.000,,
3910,10.30.20 klo 12.09.19 ap.,-7.103,98.901,,
3911,10.30.20 klo 12.39.19 ap.,-6.631,98.681,,
3912,10.30.20 klo 01.09.19 ap.,-7.017,99.194,,
3913,10.30.20 klo 01.39.19 ap.,-7.575,99.365,,
3914,10.30.20 klo 02.09.19 ap.,-7.360,99.072,,
3915,10.30.20 klo 02.39.19 ap.,-8.004,98.242,,
3916,10.30.20 klo 03.09.19 ap.,-7.189,98.950,,
3917,10.30.20 klo 03.39.19 ap.,-6.974,98.803,,
3918,10.30.20 klo 04.09.19 ap.,-7.660,96.264,,
3919,10.30.20 klo 04.39.19 ap.,-7.832,97.265,,
3920,10.30.20 klo 05.09.19 ap.,-7.231,93.382,,
3921,10.30.20 klo 05.39.19 ap.,-7.746,92.747,,
3922,10.30.20 klo 06.09.19 ap.,-7.403,93.211,,
3923,10.30.20 klo 06.39.19 ap.,-7.189,92.405,,
3924,10.30.20 klo 07.09.19 ap.,-7.446,91.770,,
3925,10.30.20 klo 07.39.19 ap.,-7.017,92.894,,
3926,10.30.20 klo 08.09.19 ap.,-7.875,95.385,,
3927,10.30.20 klo 08.39.19 ap.,-7.360,95.556,,
3928,10.30.20 klo 09.09.19 ap.,-8.561,93.016,,
3929,10.30.20 klo 09.39.19 ap.,-6.717,92.430,,
3930,10.30.20 klo 10.09.19 ap.,-7.231,92.869,,
3931,10.30.20 klo 10.39.19 ap.,-7.317,92.454,,
3932,10.30.20 klo 11.09.19 ap.,-6.674,90.476,,
3933,10.30.20 klo 11.39.19 ap.,-6.159,92.210,,
3934,10.30.20 klo 12.09.19 ip.,-7.703,93.700,,
3935,10.30.20 klo 12.39.19 ip.,-6.459,93.529,,
3936,10.30.20 klo 01.09.19 ip.,-6.631,93.504,,
3937,10.30.20 klo 01.39.19 ip.,-7.875,95.580,,
3938,10.30.20 klo 02.09.19 ip.,-6.760,95.849,,
3939,10.30.20 klo 02.39.19 ip.,-6.631,95.018,,
3940,10.30.20 klo 03.09.19 ip.,-6.202,94.872,,
3941,10.30.20 klo 03.39.19 ip.,-6.588,96.190,,
3942,10.30.20 klo 04.09.19 ip.,-6.202,93.358,,
3943,10.30.20 klo 04.39.19 ip.,-6.073,93.382,,
3944,10.30.20 klo 05.09.19 ip.,-6.202,96.606,,
3945,10.30.20 klo 05.39.19 ip.,-6.202,94.628,,
3946,10.30.20 klo 06.09.19 ip.,-7.274,93.895,,
3947,10.30.20 klo 06.39.19 ip.,-7.446,97.387,,
3948,10.30.20 klo 07.09.19 ip.,-8.175,94.359,,
3949,10.30.20 klo 07.39.19 ip.,-7.875,92.698,,
3950,10.30.20 klo 08.09.19 ip.,-7.146,93.382,,
3951,10.30.20 klo 08.39.19 ip.,-7.618,91.722,,
3952,10.30.20 klo 09.09.19 ip.,-8.733,91.917,,
3953,10.30.20 klo 09.39.19 ip.,-8.304,92.161,,
3954,10.30.20 klo 10.09.19 ip.,-9.076,93.895,,
3955,10.30.20 klo 10.39.19 ip.,-8.905,95.018,,
3956,10.30.20 klo 11.09.19 ip.,-7.446,92.479,,
3957,10.30.20 klo 11.39.19 ip.,-7.446,91.893,,
3958,10.31.20 klo 12.09.19 ap.,-7.918,94.042,,
3959,10.31.20 klo 12.39.19 ap.,-8.304,95.092,,
3960,10.31.20 klo 01.09.19 ap.,-8.647,95.702,,
3961,10.31.20 klo 01.39.19 ap.,-9.119,96.410,,
3962,10.31.20 klo 02.09.19 ap.,-8.819,97.216,,
3963,10.31.20 klo 02.39.19 ap.,-9.334,95.726,,
3964,10.31.20 klo 03.09.19 ap.,-9.205,96.752,,
3965,10.31.20 klo 03.39.19 ap.,-8.690,96.361,,
3966,10.31.20 klo 04.09.19 ap.,-9.505,94.188,,
3967,10.31.20 klo 04.39.19 ap.,-8.476,96.630,,
3968,10.31.20 klo 05.09.19 ap.,-7.961,93.358,,
3969,10.31.20 klo 05.39.19 ap.,-8.390,97.094,,
3970,10.31.20 klo 06.09.19 ap.,-8.390,96.264,,
3971,10.31.20 klo 06.39.19 ap.,-8.690,95.824,,
3972,10.31.20 klo 07.09.19 ap.,-8.690,96.484,,
3973,10.31.20 klo 07.39.19 ap.,-8.819,96.728,,
3974,10.31.20 klo 08.09.19 ap.,-8.862,97.070,,
3975,10.31.20 klo 08.39.19 ap.,-8.862,97.582,,
3976,10.31.20 klo 09.09.19 ap.,-8.604,98.266,,
3977,10.31.20 klo 09.39.19 ap.,-8.690,98.120,,
3978,10.31.20 klo 10.09.19 ap.,-8.604,97.900,,
3979,10.31.20 klo 10.39.19 ap.,-8.304,98.193,,
3980,10.31.20 klo 11.09.19 ap.,-8.132,98.315,,
3981,10.31.20 klo 11.39.19 ap.,-7.446,98.584,,
3982,10.31.20 klo 12.09.19 ip.,-6.717,98.755,,
3983,10.31.20 klo 12.39.19 ip.,-5.987,97.924,,
3984,10.31.20 klo 01.09.19 ip.,-5.773,95.653,,
3985,10.31.20 klo 01.39.19 ip.,-5.730,96.728,,
3986,10.31.20 klo 02.09.19 ip.,-5.430,95.311,,
3987,10.31.20 klo 02.39.19 ip.,-4.829,94.383,,
3988,10.31.20 klo 03.09.19 ip.,-4.186,94.188,,
3989,10.31.20 klo 03.39.19 ip.,-4.228,96.239,,
3990,10.31.20 klo 04.09.19 ip.,-4.100,96.435,,
3991,10.31.20 klo 04.39.19 ip.,-3.928,96.459,,
3992,10.31.20 klo 05.09.19 ip.,-3.628,95.140,,
3993,10.31.20 klo 05.39.19 ip.,-4.057,95.287,,
3994,10.31.20 klo 06.09.19 ip.,-4.400,95.800,,
3995,10.31.20 klo 06.39.19 ip.,-4.529,97.363,,
3996,10.31.20 klo 07.09.19 ip.,-4.829,96.825,,
3997,10.31.20 klo 07.39.19 ip.,-4.615,97.363,,
3998,10.31.20 klo 08.09.19 ip.,-4.786,96.557,,
3999,10.31.20 klo 08.39.19 ip.,-4.314,96.679,,
4000,10.31.20 klo 09.09.19 ip.,-3.757,95.629,,
4001,10.31.20 klo 09.39.19 ip.,-3.971,94.432,,
4002,10.31.20 klo 10.09.19 ip.,-4.529,96.874,,
4003,10.31.20 klo 10.39.19 ip.,-4.700,98.437,,
4004,10.31.20 klo 11.09.19 ip.,-3.671,95.433,,
4005,10.31.20 klo 11.39.19 ip.,-5.601,94.725,,
4006,11.01.20 klo 12.09.19 ap.,-4.657,98.535,,
4007,11.01.20 klo 12.39.19 ap.,-5.430,94.090,,
4008,11.01.20 klo 01.09.19 ap.,-4.228,94.896,,
4009,11.01.20 klo 01.39.19 ap.,-5.086,95.140,,
4010,11.01.20 klo 02.09.19 ap.,-3.885,96.679,,
4011,11.01.20 klo 02.39.19 ap.,-3.585,95.189,,
4012,11.01.20 klo 03.09.19 ap.,-3.242,94.335,,
4013,11.01.20 klo 03.39.19 ap.,-3.842,95.775,,
4014,11.01.20 klo 04.09.19 ap.,-3.585,95.678,,
4015,11.01.20 klo 04.39.19 ap.,-3.027,93.040,,
4016,11.01.20 klo 05.09.19 ap.,-3.628,95.018,,
4017,11.01.20 klo 05.39.19 ap.,-3.542,92.967,,
4018,11.01.20 klo 06.09.19 ap.,-3.542,95.604,,
4019,11.01.20 klo 06.39.19 ap.,-4.915,99.463,,
4020,11.01.20 klo 07.09.19 ap.,-6.159,99.414,,
4021,11.01.20 klo 07.39.19 ap.,-5.215,99.414,,
4022,11.01.20 klo 08.09.19 ap.,-7.746,98.364,,
4023,11.01.20 klo 08.39.19 ap.,-8.175,98.462,,
4024,11.01.20 klo 09.09.19 ap.,-7.060,99.048,,
4025,11.01.20 klo 09.39.19 ap.,-6.974,99.194,,
4026,11.01.20 klo 10.09.19 ap.,-6.373,99.365,,
4027,11.01.20 klo 10.39.19 ap.,-5.473,100.000,,
4028,11.01.20 klo 11.09.19 ap.,-5.344,100.000,,
4029,11.01.20 klo 11.39.19 ap.,-4.357,100.000,,
4030,11.01.20 klo 12.09.19 ip.,-3.799,100.000,,
4031,11.01.20 klo 12.39.19 ip.,-2.727,100.000,,
4032,11.01.20 klo 01.09.19 ip.,-2.384,100.000,,
4033,11.01.20 klo 01.39.19 ip.,-2.598,100.000,,
4034,11.01.20 klo 02.09.19 ip.,-2.598,100.000,,
4035,11.01.20 klo 02.39.19 ip.,-2.255,100.000,,
4036,11.01.20 klo 03.09.19 ip.,-1.912,100.000,,
4037,11.01.20 klo 03.39.19 ip.,-1.998,100.000,,
4038,11.01.20 klo 04.09.19 ip.,-1.998,100.000,,
4039,11.01.20 klo 04.39.19 ip.,-1.998,100.000,,
4040,11.01.20 klo 05.09.19 ip.,-1.955,100.000,,
4041,11.01.20 klo 05.39.19 ip.,-1.826,100.000,,
4042,11.01.20 klo 06.09.19 ip.,-1.612,100.000,,
4043,11.01.20 klo 06.39.19 ip.,-1.311,100.000,,
4044,11.01.20 klo 07.09.19 ip.,-1.097,100.000,,
4045,11.01.20 klo 07.39.19 ip.,-0.839,100.000,,
4046,11.01.20 klo 08.09.19 ip.,-0.668,100.000,,
4047,11.01.20 klo 08.39.19 ip.,-0.625,100.000,,
4048,11.01.20 klo 09.09.19 ip.,-0.496,100.000,,
4049,11.01.20 klo 09.39.19 ip.,-0.110,100.000,,
4050,11.01.20 klo 10.09.19 ip.,-0.024,100.000,,
4051,11.01.20 klo 10.39.19 ip.,-0.024,100.000,,
4052,11.01.20 klo 11.09.19 ip.,-0.024,100.000,,
4053,11.01.20 klo 11.39.19 ip.,0.019,100.000,,
4054,11.02.20 klo 12.09.19 ap.,0.019,100.000,,
4055,11.02.20 klo 12.39.19 ap.,0.062,100.000,,
4056,11.02.20 klo 01.09.19 ap.,0.362,100.000,,
4057,11.02.20 klo 01.39.19 ap.,0.405,100.000,,
4058,11.02.20 klo 02.09.19 ap.,0.491,100.000,,
4059,11.02.20 klo 02.39.19 ap.,0.491,100.000,,
4060,11.02.20 klo 03.09.19 ap.,0.448,100.000,,
4061,11.02.20 klo 03.39.19 ap.,0.491,100.000,,
4062,11.02.20 klo 04.09.19 ap.,0.104,100.000,,
4063,11.02.20 klo 04.39.19 ap.,0.147,100.000,,
4064,11.02.20 klo 05.09.19 ap.,0.062,100.000,,
4065,11.02.20 klo 05.39.19 ap.,0.019,100.000,,
4066,11.02.20 klo 06.09.19 ap.,-0.024,100.000,,
4067,11.02.20 klo 06.39.19 ap.,-0.196,100.000,,
4068,11.02.20 klo 07.09.19 ap.,-0.153,100.000,,
4069,11.02.20 klo 07.39.19 ap.,-0.067,100.000,,
4070,11.02.20 klo 08.09.19 ap.,-0.024,100.000,,
4071,11.02.20 klo 08.39.19 ap.,0.019,100.000,,
4072,11.02.20 klo 09.09.19 ap.,0.104,100.000,,
4073,11.02.20 klo 09.39.19 ap.,0.147,100.000,,
4074,11.02.20 klo 10.09.19 ap.,0.276,100.000,,
4075,11.02.20 klo 10.39.19 ap.,0.362,100.000,,
4076,11.02.20 klo 11.09.19 ap.,0.491,100.000,,
4077,11.02.20 klo 11.39.19 ap.,0.448,100.000,,
4078,11.02.20 klo 12.09.19 ip.,0.448,100.000,,
4079,11.02.20 klo 12.39.19 ip.,0.362,100.000,,
4080,11.02.20 klo 01.09.19 ip.,0.319,100.000,,
4081,11.02.20 klo 01.39.19 ip.,0.276,100.000,,
4082,11.02.20 klo 02.09.19 ip.,0.233,100.000,,
4083,11.02.20 klo 02.39.19 ip.,0.147,100.000,,
4084,11.02.20 klo 03.09.19 ip.,0.062,100.000,,
4085,11.02.20 klo 03.39.19 ip.,0.019,100.000,,
4086,11.02.20 klo 04.09.19 ip.,-0.110,100.000,,
4087,11.02.20 klo 04.39.19 ip.,-0.282,100.000,,
4088,11.02.20 klo 05.09.19 ip.,-0.539,100.000,,
4089,11.02.20 klo 05.39.19 ip.,-0.625,100.000,,
4090,11.02.20 klo 06.09.19 ip.,-0.754,100.000,,
4091,11.02.20 klo 06.39.19 ip.,-1.011,100.000,,
4092,11.02.20 klo 07.09.19 ip.,-1.397,100.000,,
4093,11.02.20 klo 07.39.19 ip.,-1.654,100.000,,
4094,11.02.20 klo 08.09.19 ip.,-1.826,100.000,,
