"Plot Title: 20854984"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20854984, SEN S/N: 20854984)","RH, % (LGR S/N: 20854984, SEN S/N: 20854984)","Coupler Detached (LGR S/N: 20854984)","Bad Battery (LGR S/N: 20854984)","Good Battery (LGR S/N: 20854984)","Coupler Attached (LGR S/N: 20854984)","Host Connected (LGR S/N: 20854984)","Stopped (LGR S/N: 20854984)","End Of File (LGR S/N: 20854984)"
10202,03.05.21 klo 08.13.35 ap.,-10.964,82.271,,,,,,,
10203,03.05.21 klo 08.43.35 ap.,-11.522,86.154,,,,,,,
10204,03.05.21 klo 09.13.35 ap.,-10.578,79.707,,,,,,,
10205,03.05.21 klo 09.43.35 ap.,-13.152,81.343,,,,,,,
10206,03.05.21 klo 10.13.35 ap.,-12.809,75.092,,,,,,,
10207,03.05.21 klo 10.43.35 ap.,-15.168,79.951,,,,,,,
10208,03.05.21 klo 11.13.35 ap.,-11.436,74.530,,,,,,,
10209,03.05.21 klo 11.43.35 ap.,-11.093,67.741,,,,,,,
10210,03.05.21 klo 12.13.35 ip.,-8.561,61.343,,,,,,,
10211,03.05.21 klo 12.43.35 ip.,-9.720,68.645,,,,,,,
10212,03.05.21 klo 01.13.35 ip.,-9.763,66.838,,,,,,,
10213,03.05.21 klo 01.43.35 ip.,-5.944,57.973,,,,,,,
10214,03.05.21 klo 02.13.35 ip.,-8.218,65.446,,,,,,,
10215,03.05.21 klo 02.43.35 ip.,-8.433,67.033,,,,,,,
10216,03.05.21 klo 03.13.35 ip.,-6.502,69.939,,,,,,,
10217,03.05.21 klo 03.43.35 ip.,-6.331,68.913,,,,,,,
10218,03.05.21 klo 04.13.35 ip.,-6.588,69.304,,,,,,,
10219,03.05.21 klo 04.43.35 ip.,-6.760,69.841,,,,,,,
10220,03.05.21 klo 05.13.35 ip.,-6.717,70.501,,,,,,,
10221,03.05.21 klo 05.43.35 ip.,-7.146,72.747,,,,,,,
10222,03.05.21 klo 06.13.35 ip.,-7.231,74.799,,,,,,,
10223,03.05.21 klo 06.43.35 ip.,-7.017,76.142,,,,,,,
10224,03.05.21 klo 07.13.35 ip.,-6.373,75.849,,,,,,,
10225,03.05.21 klo 07.43.35 ip.,-6.373,78.584,,,,,,,
10226,03.05.21 klo 08.13.35 ip.,-5.816,80.000,,,,,,,
10227,03.05.21 klo 08.43.35 ip.,-5.987,82.027,,,,,,,
10228,03.05.21 klo 09.13.35 ip.,-6.116,81.929,,,,,,,
10229,03.05.21 klo 09.43.35 ip.,-5.987,83.761,,,,,,,
10230,03.05.21 klo 10.13.35 ip.,-5.944,85.739,,,,,,,
10231,03.05.21 klo 10.43.35 ip.,-4.872,84.542,,,,,,,
10232,03.05.21 klo 11.13.35 ip.,-5.086,88.620,,,,,,,
10233,03.05.21 klo 11.43.35 ip.,-5.001,90.476,,,,,,,
10234,03.06.21 klo 12.13.35 ap.,-4.743,89.841,,,,,,,
10235,03.06.21 klo 12.43.35 ap.,-4.572,89.231,,,,,,,
10236,03.06.21 klo 01.13.35 ap.,-4.529,89.328,,,,,,,
10237,03.06.21 klo 01.43.35 ap.,-4.572,90.916,,,,,,,
10238,03.06.21 klo 02.13.35 ap.,-4.700,92.308,,,,,,,
10239,03.06.21 klo 02.43.35 ap.,-4.615,91.868,,,,,,,
10240,03.06.21 klo 03.13.35 ap.,-4.186,90.305,,,,,,,
10241,03.06.21 klo 03.43.35 ap.,-5.001,93.089,,,,,,,
10242,03.06.21 klo 04.13.35 ap.,-6.588,96.068,,,,,,,
10243,03.06.21 klo 04.43.35 ap.,-5.859,94.481,,,,,,,
10244,03.06.21 klo 05.13.35 ap.,-8.004,96.850,,,,,,,
10245,03.06.21 klo 05.43.35 ap.,-6.931,96.190,,,,,,,
10246,03.06.21 klo 06.13.35 ap.,-8.304,92.112,,,,,,,
10247,03.06.21 klo 06.43.35 ap.,-7.274,96.239,,,,,,,
10248,03.06.21 klo 07.13.35 ap.,-6.545,92.967,,,,,,,
10249,03.06.21 klo 07.43.35 ap.,-6.631,93.822,,,,,,,
10250,03.06.21 klo 08.13.35 ap.,-7.103,92.674,,,,,,,
10251,03.06.21 klo 08.43.35 ap.,-7.789,90.281,,,,,,,
10252,03.06.21 klo 09.13.35 ap.,-7.703,90.134,,,,,,,
10253,03.06.21 klo 09.43.35 ap.,-7.146,89.353,,,,,,,
10254,03.06.21 klo 10.13.35 ap.,-7.532,84.200,,,,,,,
10255,03.06.21 klo 10.43.35 ap.,-7.060,85.519,,,,,,,
10256,03.06.21 klo 11.13.35 ap.,-6.931,81.490,,,,,,,
10257,03.06.21 klo 11.43.35 ap.,-4.057,69.915,,,,,,,
10258,03.06.21 klo 12.13.35 ip.,-3.027,68.938,,,,,,,
10259,03.06.21 klo 12.43.35 ip.,1.477,57.192,,,,,,,
10260,03.06.21 klo 01.13.35 ip.,-2.641,71.917,,,,,,,
10261,03.06.21 klo 01.43.35 ip.,-4.958,81.026,,,,,,,
10262,03.06.21 klo 02.13.35 ip.,-6.030,86.593,,,,,,,
10263,03.06.21 klo 02.43.35 ip.,-6.502,84.493,,,,,,,
10264,03.06.21 klo 03.13.35 ip.,-7.403,85.910,,,,,,,
10265,03.06.21 klo 03.43.35 ip.,-7.746,85.201,,,,,,,
10266,03.06.21 klo 04.13.35 ip.,-7.961,85.958,,,,,,,
10267,03.06.21 klo 04.43.35 ip.,-8.476,85.885,,,,,,,
10268,03.06.21 klo 05.13.35 ip.,-9.033,86.862,,,,,,,
10269,03.06.21 klo 05.43.35 ip.,-9.377,87.302,,,,,,,
10270,03.06.21 klo 06.13.35 ip.,-9.591,86.886,,,,,,,
10271,03.06.21 klo 06.43.35 ip.,-9.720,84.322,,,,,,,
10272,03.06.21 klo 07.13.35 ip.,-9.934,87.595,,,,,,,
10273,03.06.21 klo 07.43.35 ip.,-9.763,85.592,,,,,,,
10274,03.06.21 klo 08.13.35 ip.,-9.891,87.546,,,,,,,
10275,03.06.21 klo 08.43.35 ip.,-9.720,87.106,,,,,,,
10276,03.06.21 klo 09.13.35 ip.,-9.677,86.960,,,,,,,
10277,03.06.21 klo 09.43.35 ip.,-9.848,87.937,,,,,,,
10278,03.06.21 klo 10.13.35 ip.,-10.063,88.742,,,,,,,
10279,03.06.21 klo 10.43.35 ip.,-9.763,86.471,,,,,,,
10280,03.06.21 klo 11.13.35 ip.,-9.720,86.325,,,,,,,
10281,03.06.21 klo 11.43.35 ip.,-9.977,88.059,,,,,,,
10282,03.07.21 klo 12.13.35 ap.,-9.291,86.129,,,,,,,
10283,03.07.21 klo 12.43.35 ap.,-9.334,88.181,,,,,,,
10284,03.07.21 klo 01.13.35 ap.,-8.990,89.695,,,,,,,
10285,03.07.21 klo 01.43.35 ap.,-8.905,92.723,,,,,,,
10286,03.07.21 klo 02.13.35 ap.,-7.575,87.424,,,,,,,
10287,03.07.21 klo 02.43.35 ap.,-7.703,88.889,,,,,,,
10288,03.07.21 klo 03.13.35 ap.,-7.832,89.255,,,,,,,
10289,03.07.21 klo 03.43.35 ap.,-7.403,90.085,,,,,,,
10290,03.07.21 klo 04.13.35 ap.,-8.304,93.089,,,,,,,
10291,03.07.21 klo 04.43.35 ap.,-8.347,95.385,,,,,,,
10292,03.07.21 klo 05.13.35 ap.,-7.146,91.893,,,,,,,
10293,03.07.21 klo 05.43.35 ap.,-7.103,91.990,,,,,,,
10294,03.07.21 klo 06.13.35 ap.,-6.845,91.795,,,,,,,
10295,03.07.21 klo 06.43.35 ap.,-6.717,90.012,,,,,,,
10296,03.07.21 klo 07.13.35 ap.,-7.060,92.991,,,,,,,
10297,03.07.21 klo 07.43.35 ap.,-7.189,91.087,,,,,,,
10298,03.07.21 klo 08.13.35 ap.,-7.746,92.625,,,,,,,
10299,03.07.21 klo 08.43.35 ap.,-7.489,90.867,,,,,,,
10300,03.07.21 klo 09.13.35 ap.,-6.760,90.769,,,,,,,
10301,03.07.21 klo 09.43.35 ap.,-7.317,85.153,,,,,,,
10302,03.07.21 klo 10.13.35 ap.,-7.703,83.443,,,,,,,
10303,03.07.21 klo 10.43.35 ap.,-6.288,77.680,,,,,,,
10304,03.07.21 klo 11.13.35 ap.,-3.628,72.332,,,,,,,
10305,03.07.21 klo 11.43.35 ap.,-3.628,70.061,,,,,,,
10306,03.07.21 klo 12.13.35 ip.,-3.328,67.595,,,,,,,
10307,03.07.21 klo 12.43.35 ip.,-4.271,81.074,,,,,,,
10308,03.07.21 klo 01.13.35 ip.,-2.212,70.501,,,,,,,
10309,03.07.21 klo 01.43.35 ip.,-2.470,63.956,,,,,,,
10310,03.07.21 klo 02.13.35 ip.,-2.470,68.498,,,,,,,
10311,03.07.21 klo 02.43.35 ip.,-2.598,68.059,,,,,,,
10312,03.07.21 klo 03.13.35 ip.,-5.129,86.129,,,,,,,
10313,03.07.21 klo 03.43.35 ip.,-6.073,80.122,,,,,,,
10314,03.07.21 klo 04.13.35 ip.,-5.601,70.232,,,,,,,
10315,03.07.21 klo 04.43.35 ip.,-5.258,69.695,,,,,,,
10316,03.07.21 klo 05.13.35 ip.,-7.489,72.234,,,,,,,
10317,03.07.21 klo 05.43.35 ip.,-7.446,75.702,,,,,,,
10318,03.07.21 klo 06.13.35 ip.,-8.476,77.094,,,,,,,
10319,03.07.21 klo 06.43.35 ip.,-8.819,79.048,,,,,,,
10320,03.07.21 klo 07.13.35 ip.,-10.621,83.077,,,,,,,
10321,03.07.21 klo 07.43.35 ip.,-8.519,89.719,,,,,,,
10322,03.07.21 klo 08.13.35 ip.,-9.033,89.499,,,,,,,
10323,03.07.21 klo 08.43.35 ip.,-8.905,86.252,,,,,,,
10324,03.07.21 klo 09.13.35 ip.,-8.819,84.176,,,,,,,
10325,03.07.21 klo 09.43.35 ip.,-10.921,85.055,,,,,,,
10326,03.07.21 klo 10.13.35 ip.,-10.921,83.297,,,,,,,
10327,03.07.21 klo 10.43.35 ip.,-11.908,83.419,,,,,,,
10328,03.07.21 klo 11.13.35 ip.,-10.320,82.271,,,,,,,
10329,03.07.21 klo 11.43.35 ip.,-13.495,80.562,,,,,,,
10330,03.08.21 klo 12.13.35 ap.,-11.050,83.736,,,,,,,
10331,03.08.21 klo 12.43.35 ap.,-13.238,88.254,,,,,,,
10332,03.08.21 klo 01.13.35 ap.,-15.039,90.330,,,,,,,
10333,03.08.21 klo 01.43.35 ap.,-15.769,88.742,,,,,,,
10334,03.08.21 klo 02.13.35 ap.,-14.310,85.665,,,,,,,
10335,03.08.21 klo 02.43.35 ap.,-16.498,87.131,,,,,,,
10336,03.08.21 klo 03.13.35 ap.,-14.525,85.128,,,,,,,
10337,03.08.21 klo 03.43.35 ap.,-16.455,88.303,,,,,,,
10338,03.08.21 klo 04.13.35 ap.,-15.597,90.427,,,,,,,
10339,03.08.21 klo 04.43.35 ap.,-16.026,86.813,,,,,,,
10340,03.08.21 klo 05.13.35 ap.,-16.455,89.817,,,,,,,
10341,03.08.21 klo 05.43.35 ap.,-16.369,89.548,,,,,,,
10342,03.08.21 klo 06.13.35 ap.,-16.326,90.720,,,,,,,
10343,03.08.21 klo 06.43.35 ap.,-16.412,92.674,,,,,,,
10344,03.08.21 klo 07.13.35 ap.,-17.184,91.404,,,,,,,
10345,03.08.21 klo 07.43.35 ap.,-17.270,92.991,,,,,,,
10346,03.08.21 klo 08.13.35 ap.,-17.141,88.205,,,,,,,
10347,03.08.21 klo 08.43.35 ap.,-16.326,88.449,,,,,,,
10348,03.08.21 klo 09.13.35 ap.,-14.954,82.002,,,,,,,
10349,03.08.21 klo 09.43.35 ap.,-15.211,83.492,,,,,,,
10350,03.08.21 klo 10.13.35 ap.,-13.795,79.829,,,,,,,
10351,03.08.21 klo 10.43.35 ap.,-12.551,77.875,,,,,,,
10352,03.08.21 klo 11.13.35 ap.,-10.921,70.574,,,,,,,
10353,03.08.21 klo 11.43.35 ap.,-8.990,64.298,,,,,,,
10354,03.08.21 klo 12.13.35 ip.,-8.089,58.755,,,,,,,
10355,03.08.21 klo 12.43.35 ip.,-7.618,58.291,,,,,,,
10356,03.08.21 klo 01.13.35 ip.,-8.047,60.122,,,,,,,
10357,03.08.21 klo 01.43.35 ip.,-7.274,61.074,,,,,,,
10358,03.08.21 klo 02.13.35 ip.,-6.373,56.264,,,,,,,
10359,03.08.21 klo 02.43.35 ip.,-3.757,48.352,,,,,,,
10360,03.08.21 klo 03.13.35 ip.,-4.872,51.477,,,,,,,
10361,03.08.21 klo 03.43.35 ip.,-6.717,56.899,,,,,,,
10362,03.08.21 klo 04.13.35 ip.,-8.132,64.444,,,,,,,
10363,03.08.21 klo 04.43.35 ip.,-9.634,69.524,,,,,,,
10364,03.08.21 klo 05.13.35 ip.,-10.835,74.017,,,,,,,
10365,03.08.21 klo 05.43.35 ip.,-11.264,70.110,,,,,,,
10366,03.08.21 klo 06.13.35 ip.,-12.465,77.900,,,,,,,
10367,03.08.21 klo 06.43.35 ip.,-13.667,81.221,,,,,,,
10368,03.08.21 klo 07.13.35 ip.,-14.996,83.663,,,,,,,
10369,03.08.21 klo 07.43.35 ip.,-18.257,81.123,,,,,,,
10370,03.08.21 klo 08.13.35 ip.,-18.042,94.969,,,,,,,
10371,03.08.21 klo 08.43.35 ip.,-17.056,88.425,,,,,,,
10372,03.08.21 klo 09.13.35 ip.,-16.412,88.278,,,,,,,
10373,03.08.21 klo 09.43.35 ip.,-15.726,89.426,,,,,,,
10374,03.08.21 klo 10.13.35 ip.,-16.069,88.156,,,,,,,
10375,03.08.21 klo 10.43.35 ip.,-14.224,88.767,,,,,,,
10376,03.08.21 klo 11.13.35 ip.,-13.409,89.597,,,,,,,
10377,03.08.21 klo 11.43.35 ip.,-12.894,87.766,,,,,,,
10378,03.09.21 klo 12.13.35 ap.,-12.894,87.668,,,,,,,
10379,03.09.21 klo 12.43.35 ap.,-12.294,88.278,,,,,,,
10380,03.09.21 klo 01.13.35 ap.,-12.422,87.888,,,,,,,
10381,03.09.21 klo 01.43.35 ap.,-12.680,88.474,,,,,,,
10382,03.09.21 klo 02.13.35 ap.,-12.508,89.109,,,,,,,
10383,03.09.21 klo 02.43.35 ap.,-12.294,88.352,,,,,,,
10384,03.09.21 klo 03.13.35 ap.,-12.251,88.840,,,,,,,
10385,03.09.21 klo 03.43.35 ap.,-12.251,89.035,,,,,,,
10386,03.09.21 klo 04.13.35 ap.,-11.951,89.353,,,,,,,
10387,03.09.21 klo 04.43.35 ap.,-11.693,92.601,,,,,,,
10388,03.09.21 klo 05.13.35 ap.,-11.522,93.382,,,,,,,
10389,03.09.21 klo 05.43.35 ap.,-11.822,94.921,,,,,,,
10390,03.09.21 klo 06.13.35 ap.,-11.951,94.994,,,,,,,
10391,03.09.21 klo 06.43.35 ap.,-12.251,94.750,,,,,,,
10392,03.09.21 klo 07.13.35 ap.,-12.422,93.822,,,,,,,
10393,03.09.21 klo 07.43.35 ap.,-12.551,93.382,,,,,,,
10394,03.09.21 klo 08.13.35 ap.,-12.809,93.089,,,,,,,
10395,03.09.21 klo 08.43.35 ap.,-12.551,91.746,,,,,,,
10396,03.09.21 klo 09.13.35 ap.,-12.422,90.916,,,,,,,
10397,03.09.21 klo 09.43.35 ap.,-11.908,89.158,,,,,,,
10398,03.09.21 klo 10.13.35 ap.,-12.165,89.231,,,,,,,
10399,03.09.21 klo 10.43.35 ap.,-11.307,86.496,,,,,,,
10400,03.09.21 klo 11.13.35 ap.,-11.093,85.714,,,,,,,
10401,03.09.21 klo 11.43.35 ap.,-10.406,82.784,,,,,,,
10402,03.09.21 klo 12.13.35 ip.,-10.020,80.293,,,,,,,
10403,03.09.21 klo 12.43.35 ip.,-9.806,78.144,,,,,,,
10404,03.09.21 klo 01.13.35 ip.,-8.862,72.918,,,,,,,
10405,03.09.21 klo 01.43.35 ip.,-6.888,65.079,,,,,,,
10406,03.09.21 klo 02.13.35 ip.,-5.773,57.460,,,,,,,
10407,03.09.21 klo 02.43.35 ip.,-7.489,62.686,,,,,,,
10408,03.09.21 klo 03.13.35 ip.,-7.832,64.200,,,,,,,
10409,03.09.21 klo 03.43.35 ip.,-7.360,63.346,,,,,,,
10410,03.09.21 klo 04.13.35 ip.,-8.047,66.178,,,,,,,
10411,03.09.21 klo 04.43.35 ip.,-8.862,69.451,,,,,,,
10412,03.09.21 klo 05.13.35 ip.,-9.720,72.625,,,,,,,
10413,03.09.21 klo 05.43.35 ip.,-9.591,72.357,,,,,,,
10414,03.09.21 klo 06.13.35 ip.,-10.406,74.554,,,,,,,
10415,03.09.21 klo 06.43.35 ip.,-11.564,79.023,,,,,,,
10416,03.09.21 klo 07.13.35 ip.,-11.951,81.099,,,,,,,
10417,03.09.21 klo 07.43.35 ip.,-17.570,85.446,,,,,,,
10418,03.09.21 klo 08.13.35 ip.,-15.983,86.007,,,,,,,
10419,03.09.21 klo 08.43.35 ip.,-12.851,85.690,,,,,,,
10420,03.09.21 klo 09.13.35 ip.,-12.680,82.662,,,,,,,
10421,03.09.21 klo 09.43.35 ip.,-12.723,83.150,,,,,,,
10422,03.09.21 klo 10.13.35 ip.,-12.937,83.761,,,,,,,
10423,03.09.21 klo 10.43.35 ip.,-13.280,86.007,,,,,,,
10424,03.09.21 klo 11.13.35 ip.,-13.195,82.051,,,,,,,
10425,03.09.21 klo 11.43.35 ip.,-17.184,90.012,,,,,,,
10426,03.10.21 klo 12.13.35 ap.,-18.042,89.988,,,,,,,
10427,03.10.21 klo 12.43.35 ap.,-15.254,87.888,,,,,,,
10428,03.10.21 klo 01.13.35 ap.,-17.699,87.766,,,,,,,
10429,03.10.21 klo 01.43.35 ap.,-19.158,86.056,,,,,,,
10430,03.10.21 klo 02.13.35 ap.,-17.570,91.062,,,,,,,
10431,03.10.21 klo 02.43.35 ap.,-17.914,89.231,,,,,,,
10432,03.10.21 klo 03.13.35 ap.,-16.541,90.159,,,,,,,
10433,03.10.21 klo 03.43.35 ap.,-17.742,87.521,,,,,,,
10434,03.10.21 klo 04.13.35 ap.,-18.557,88.083,,,,,,,
10435,03.10.21 klo 04.43.35 ap.,-18.343,87.692,,,,,,,
10436,03.10.21 klo 05.13.35 ap.,-19.158,89.841,,,,,,,
10437,03.10.21 klo 05.43.35 ap.,-19.201,88.840,,,,,,,
10438,03.10.21 klo 06.13.35 ap.,-19.115,88.400,,,,,,,
10439,03.10.21 klo 06.43.35 ap.,-19.930,90.110,,,,,,,
10440,03.10.21 klo 07.13.35 ap.,-19.587,89.011,,,,,,,
10441,03.10.21 klo 07.43.35 ap.,-16.970,88.327,,,,,,,
10442,03.10.21 klo 08.13.35 ap.,-18.085,81.294,,,,,,,
10443,03.10.21 klo 08.43.35 ap.,-19.587,86.935,,,,,,,
10444,03.10.21 klo 09.13.35 ap.,-16.155,82.589,,,,,,,
10445,03.10.21 klo 09.43.35 ap.,-15.039,78.217,,,,,,,
10446,03.10.21 klo 10.13.35 ap.,-14.739,76.435,,,,,,,
10447,03.10.21 klo 10.43.35 ap.,-14.739,74.237,,,,,,,
10448,03.10.21 klo 11.13.35 ap.,-13.581,71.746,,,,,,,
10449,03.10.21 klo 11.43.35 ap.,-12.465,68.156,,,,,,,
10450,03.10.21 klo 12.13.35 ip.,-12.079,66.447,,,,,,,
10451,03.10.21 klo 12.43.35 ip.,-12.637,67.448,,,,,,,
10452,03.10.21 klo 01.13.35 ip.,-10.535,60.952,,,,,,,
10453,03.10.21 klo 01.43.35 ip.,-10.621,61.514,,,,,,,
10454,03.10.21 klo 02.13.35 ip.,-11.050,62.466,,,,,,,
10455,03.10.21 klo 02.43.35 ip.,-10.020,59.560,,,,,,,
10456,03.10.21 klo 03.13.35 ip.,-10.320,61.734,,,,,,,
10457,03.10.21 klo 03.43.35 ip.,-9.205,59.829,,,,,,,
10458,03.10.21 klo 04.13.35 ip.,-10.578,65.470,,,,,,,
10459,03.10.21 klo 04.43.35 ip.,-10.535,65.397,,,,,,,
10460,03.10.21 klo 05.13.35 ip.,-11.135,66.642,,,,,,,
10461,03.10.21 klo 05.43.35 ip.,-11.350,66.691,,,,,,,
10462,03.10.21 klo 06.13.35 ip.,-11.307,66.422,,,,,,,
10463,03.10.21 klo 06.43.35 ip.,-12.036,68.987,,,,,,,
10464,03.10.21 klo 07.13.35 ip.,-12.422,71.111,,,,,,,
10465,03.10.21 klo 07.43.35 ip.,-12.337,70.379,,,,,,,
10466,03.10.21 klo 08.13.35 ip.,-12.637,71.013,,,,,,,
10467,03.10.21 klo 08.43.35 ip.,-12.637,71.038,,,,,,,
10468,03.10.21 klo 09.13.35 ip.,-16.412,79.536,,,,,,,
10469,03.10.21 klo 09.43.35 ip.,-15.812,85.348,,,,,,,
10470,03.10.21 klo 10.13.35 ip.,-13.752,76.020,,,,,,,
10471,03.10.21 klo 10.43.35 ip.,-13.238,74.896,,,,,,,
10472,03.10.21 klo 11.13.35 ip.,-13.752,77.534,,,,,,,
10473,03.10.21 klo 11.43.35 ip.,-13.752,77.118,,,,,,,
10474,03.11.21 klo 12.13.35 ap.,-14.138,78.486,,,,,,,
10475,03.11.21 klo 12.43.35 ap.,-14.096,79.072,,,,,,,
10476,03.11.21 klo 01.13.35 ap.,-14.439,79.951,,,,,,,
10477,03.11.21 klo 01.43.35 ap.,-15.383,86.813,,,,,,,
10478,03.11.21 klo 02.13.35 ap.,-14.181,80.879,,,,,,,
10479,03.11.21 klo 02.43.35 ap.,-13.967,80.904,,,,,,,
10480,03.11.21 klo 03.13.35 ap.,-14.181,83.321,,,,,,,
10481,03.11.21 klo 03.43.35 ap.,-14.525,83.492,,,,,,,
10482,03.11.21 klo 04.13.35 ap.,-14.653,82.466,,,,,,,
10483,03.11.21 klo 04.43.35 ap.,-14.782,81.807,,,,,,,
10484,03.11.21 klo 05.13.35 ap.,-14.739,81.392,,,,,,,
10485,03.11.21 klo 05.43.35 ap.,-14.653,80.928,,,,,,,
10486,03.11.21 klo 06.13.35 ap.,-14.482,80.000,,,,,,,
10487,03.11.21 klo 06.43.35 ap.,-14.482,80.317,,,,,,,
10488,03.11.21 klo 07.13.35 ap.,-14.610,80.049,,,,,,,
10489,03.11.21 klo 07.43.35 ap.,-14.439,79.976,,,,,,,
10490,03.11.21 klo 08.13.35 ap.,-14.653,79.878,,,,,,,
10491,03.11.21 klo 08.43.35 ap.,-14.181,79.096,,,,,,,
10492,03.11.21 klo 09.13.35 ap.,-13.881,78.388,,,,,,,
10493,03.11.21 klo 09.43.35 ap.,-12.980,75.531,,,,,,,
10494,03.11.21 klo 10.13.35 ap.,-12.294,72.772,,,,,,,
10495,03.11.21 klo 10.43.35 ap.,-10.792,69.353,,,,,,,
10496,03.11.21 klo 11.13.35 ap.,-9.591,64.640,,,,,,,
10497,03.11.21 klo 11.43.35 ap.,-8.776,65.983,,,,,,,
10498,03.11.21 klo 12.13.35 ip.,-8.218,65.665,,,,,,,
10499,03.11.21 klo 12.43.35 ip.,-8.561,70.330,,,,,,,
10500,03.11.21 klo 01.13.35 ip.,-7.746,71.111,,,,,,,
10501,03.11.21 klo 01.43.35 ip.,-6.373,67.717,,,,,,,
10502,03.11.21 klo 02.13.35 ip.,-8.089,73.797,,,,,,,
10503,03.11.21 klo 02.43.35 ip.,-8.690,79.829,,,,,,,
10504,03.11.21 klo 03.13.35 ip.,-9.076,82.344,,,,,,,
10505,03.11.21 klo 03.43.35 ip.,-8.175,75.897,,,,,,,
10506,03.11.21 klo 04.13.35 ip.,-7.832,74.896,,,,,,,
10507,03.11.21 klo 04.43.35 ip.,-8.433,76.044,,,,,,,
10508,03.11.21 klo 05.13.35 ip.,-8.690,78.120,,,,,,,
10509,03.11.21 klo 05.43.35 ip.,-8.390,77.265,,,,,,,
10510,03.11.21 klo 06.13.35 ip.,-8.476,79.145,,,,,,,
10511,03.11.21 klo 06.43.35 ip.,-8.519,79.805,,,,,,,
10512,03.11.21 klo 07.13.35 ip.,-8.647,81.050,,,,,,,
10513,03.11.21 klo 07.43.35 ip.,-8.905,83.297,,,,,,,
10514,03.11.21 klo 08.13.35 ip.,-9.033,83.565,,,,,,,
10515,03.11.21 klo 08.43.35 ip.,-9.377,84.518,,,,,,,
10516,03.11.21 klo 09.13.35 ip.,-9.591,85.128,,,,,,,
10517,03.11.21 klo 09.43.35 ip.,-9.763,84.518,,,,,,,
10518,03.11.21 klo 10.13.35 ip.,-10.192,83.687,,,,,,,
10519,03.11.21 klo 10.43.35 ip.,-10.363,85.275,,,,,,,
10520,03.11.21 klo 11.13.35 ip.,-9.934,84.322,,,,,,,
10521,03.11.21 klo 11.43.35 ip.,-9.591,84.786,,,,,,,
10522,03.12.21 klo 12.13.35 ap.,-9.419,85.690,,,,,,,
10523,03.12.21 klo 12.43.35 ap.,-9.205,84.591,,,,,,,
10524,03.12.21 klo 01.13.35 ap.,-9.119,84.933,,,,,,,
10525,03.12.21 klo 01.43.35 ap.,-9.162,87.106,,,,,,,
10526,03.12.21 klo 02.13.35 ap.,-8.862,85.983,,,,,,,
10527,03.12.21 klo 02.43.35 ap.,-8.819,86.691,,,,,,,
10528,03.12.21 klo 03.13.35 ap.,-8.519,83.541,,,,,,,
10529,03.12.21 klo 03.43.35 ap.,-8.433,84.322,,,,,,,
10530,03.12.21 klo 04.13.35 ap.,-8.476,84.542,,,,,,,
10531,03.12.21 klo 04.43.35 ap.,-8.218,83.834,,,,,,,
10532,03.12.21 klo 05.13.35 ap.,-8.218,83.565,,,,,,,
10533,03.12.21 klo 05.43.35 ap.,-8.175,84.640,,,,,,,
10534,03.12.21 klo 06.13.35 ap.,-8.132,85.592,,,,,,,
10535,03.12.21 klo 06.43.35 ap.,-8.261,85.665,,,,,,,
10536,03.12.21 klo 07.13.35 ap.,-7.961,85.055,,,,,,,
10537,03.12.21 klo 07.43.35 ap.,-7.746,84.884,,,,,,,
10538,03.12.21 klo 08.13.35 ap.,-7.746,85.910,,,,,,,
10539,03.12.21 klo 08.43.35 ap.,-7.532,85.250,,,,,,,
10540,03.12.21 klo 09.13.35 ap.,-7.231,84.225,,,,,,,
10541,03.12.21 klo 09.43.35 ap.,-6.845,83.101,,,,,,,
10542,03.12.21 klo 10.13.35 ap.,-5.816,79.658,,,,,,,
10543,03.12.21 klo 10.43.35 ap.,-5.816,79.536,,,,,,,
10544,03.12.21 klo 11.13.35 ap.,-5.816,80.684,,,,,,,
10545,03.12.21 klo 11.43.35 ap.,-5.301,79.512,,,,,,,
10546,03.12.21 klo 12.13.35 ip.,-5.344,79.805,,,,,,,
10547,03.12.21 klo 12.43.35 ip.,-4.829,78.437,,,,,,,
10548,03.12.21 klo 01.13.35 ip.,-4.314,77.680,,,,,,,
10549,03.12.21 klo 01.43.35 ip.,-4.400,77.509,,,,,,,
10550,03.12.21 klo 02.13.35 ip.,-4.314,76.703,,,,,,,
10551,03.12.21 klo 02.43.35 ip.,-4.529,80.073,,,,,,,
10552,03.12.21 klo 03.13.35 ip.,-4.572,80.317,,,,,,,
10553,03.12.21 klo 03.43.35 ip.,-4.915,82.027,,,,,,,
10554,03.12.21 klo 04.13.35 ip.,-5.086,82.613,,,,,,,
10555,03.12.21 klo 04.43.35 ip.,-5.859,84.811,,,,,,,
10556,03.12.21 klo 05.13.35 ip.,-6.288,85.495,,,,,,,
10557,03.12.21 klo 05.43.35 ip.,-6.631,85.788,,,,,,,
10558,03.12.21 klo 06.13.35 ip.,-6.888,86.154,,,,,,,
10559,03.12.21 klo 06.43.35 ip.,-7.146,87.057,,,,,,,
10560,03.12.21 klo 07.13.35 ip.,-7.317,87.082,,,,,,,
10561,03.12.21 klo 07.43.35 ip.,-7.446,87.350,,,,,,,
10562,03.12.21 klo 08.13.35 ip.,-7.618,87.204,,,,,,,
10563,03.12.21 klo 08.43.35 ip.,-7.703,87.839,,,,,,,
