"Plot Title:  20854980"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20854980, SEN S/N: 20854980)","RH, % (LGR S/N: 20854980, SEN S/N: 20854980)","Coupler Detached (LGR S/N: 20854980)","Bad Battery (LGR S/N: 20854980)","Good Battery (LGR S/N: 20854980)","Coupler Attached (LGR S/N: 20854980)","Host Connected (LGR S/N: 20854980)","Stopped (LGR S/N: 20854980)","End Of File (LGR S/N: 20854980)"
7812,01.13.21 klo 01.06.29 ip.,-20.960,89.035,,,,,,,
7813,01.13.21 klo 01.36.29 ip.,-19.329,86.325,,,,,,,
7814,01.13.21 klo 02.06.29 ip.,-19.630,85.568,,,,,,,
7815,01.13.21 klo 02.36.29 ip.,-19.286,85.568,,,,,,,
7816,01.13.21 klo 03.06.29 ip.,-19.501,85.665,,,,,,,
7817,01.13.21 klo 03.36.29 ip.,-19.244,86.960,,,,,,,
7818,01.13.21 klo 04.06.29 ip.,-21.045,84.151,,,,,,,
7819,01.13.21 klo 04.36.29 ip.,-22.633,87.985,,,,,,,
7820,01.13.21 klo 05.06.29 ip.,-23.619,87.814,,,,,,,
7821,01.13.21 klo 05.36.29 ip.,-23.662,86.911,,,,,,,
7822,01.13.21 klo 06.06.29 ip.,-23.705,85.983,,,,,,,
7823,01.13.21 klo 06.36.29 ip.,-23.448,85.910,,,,,,,
7824,01.13.21 klo 07.06.29 ip.,-22.804,86.569,,,,,,,
7825,01.13.21 klo 07.36.29 ip.,-22.547,86.642,,,,,,,
7826,01.13.21 klo 08.06.29 ip.,-22.761,86.838,,,,,,,
7827,01.13.21 klo 08.36.29 ip.,-21.775,86.764,,,,,,,
7828,01.13.21 klo 09.06.29 ip.,-21.903,86.545,,,,,,,
7829,01.13.21 klo 09.36.29 ip.,-22.890,87.937,,,,,,,
7830,01.13.21 klo 10.06.29 ip.,-22.032,86.764,,,,,,,
7831,01.13.21 klo 10.36.29 ip.,-22.332,86.691,,,,,,,
7832,01.13.21 klo 11.06.29 ip.,-22.418,86.740,,,,,,,
7833,01.13.21 klo 11.36.29 ip.,-22.633,87.228,,,,,,,
7834,01.14.21 klo 12.06.29 ap.,-22.418,87.839,,,,,,,
7835,01.14.21 klo 12.36.29 ap.,-22.418,87.668,,,,,,,
7836,01.14.21 klo 01.06.29 ap.,-22.890,88.205,,,,,,,
7837,01.14.21 klo 01.36.29 ap.,-23.148,86.716,,,,,,,
7838,01.14.21 klo 02.06.29 ap.,-23.963,87.717,,,,,,,
7839,01.14.21 klo 02.36.29 ap.,-22.804,86.325,,,,,,,
7840,01.14.21 klo 03.06.29 ap.,-23.662,86.374,,,,,,,
7841,01.14.21 klo 03.36.29 ap.,-23.748,84.811,,,,,,,
7842,01.14.21 klo 04.06.29 ap.,-24.563,83.956,,,,,,,
7843,01.14.21 klo 04.36.29 ap.,-24.435,85.690,,,,,,,
7844,01.14.21 klo 05.06.29 ap.,-25.378,85.714,,,,,,,
7845,01.14.21 klo 05.36.29 ap.,-26.022,85.861,,,,,,,
7846,01.14.21 klo 06.06.29 ap.,-25.850,83.883,,,,,,,
7847,01.14.21 klo 06.36.29 ap.,-25.764,85.543,,,,,,,
7848,01.14.21 klo 07.06.29 ap.,-25.893,83.761,,,,,,,
7849,01.14.21 klo 07.36.29 ap.,-25.164,85.201,,,,,,,
7850,01.14.21 klo 08.06.29 ap.,-24.048,85.568,,,,,,,
7851,01.14.21 klo 08.36.29 ap.,-23.448,85.519,,,,,,,
7852,01.14.21 klo 09.06.29 ap.,-23.062,85.568,,,,,,,
7853,01.14.21 klo 09.36.29 ap.,-23.062,85.568,,,,,,,
7854,01.14.21 klo 10.06.29 ap.,-22.676,85.983,,,,,,,
7855,01.14.21 klo 10.36.29 ap.,-22.461,85.763,,,,,,,
7856,01.14.21 klo 11.06.29 ap.,-21.732,86.178,,,,,,,
7857,01.14.21 klo 11.36.29 ap.,-21.346,86.227,,,,,,,
7858,01.14.21 klo 12.06.29 ip.,-20.788,86.203,,,,,,,
7859,01.14.21 klo 12.36.29 ip.,-20.445,86.276,,,,,,,
7860,01.14.21 klo 01.06.29 ip.,-19.801,85.201,,,,,,,
7861,01.14.21 klo 01.36.29 ip.,-19.415,86.056,,,,,,,
7862,01.14.21 klo 02.06.29 ip.,-18.815,86.496,,,,,,,
7863,01.14.21 klo 02.36.29 ip.,-18.514,87.741,,,,,,,
7864,01.14.21 klo 03.06.29 ip.,-17.656,89.304,,,,,,,
7865,01.14.21 klo 03.36.29 ip.,-17.528,88.987,,,,,,,
7866,01.14.21 klo 04.06.29 ip.,-16.326,92.112,,,,,,,
7867,01.14.21 klo 04.36.29 ip.,-15.468,92.503,,,,,,,
7868,01.14.21 klo 05.06.29 ip.,-14.096,92.601,,,,,,,
7869,01.14.21 klo 05.36.29 ip.,-13.109,91.941,,,,,,,
7870,01.14.21 klo 06.06.29 ip.,-12.937,92.601,,,,,,,
7871,01.14.21 klo 06.36.29 ip.,-12.337,92.772,,,,,,,
7872,01.14.21 klo 07.06.29 ip.,-11.951,92.772,,,,,,,
7873,01.14.21 klo 07.36.29 ip.,-12.294,92.576,,,,,,,
7874,01.14.21 klo 08.06.29 ip.,-12.036,95.946,,,,,,,
7875,01.14.21 klo 08.36.29 ip.,-11.993,94.286,,,,,,,
7876,01.14.21 klo 09.06.29 ip.,-11.779,93.968,,,,,,,
7877,01.14.21 klo 09.36.29 ip.,-11.264,95.507,,,,,,,
7878,01.14.21 klo 10.06.29 ip.,-10.835,93.016,,,,,,,
7879,01.14.21 klo 10.36.29 ip.,-9.419,98.632,,,,,,,
7880,01.14.21 klo 11.06.29 ip.,-9.076,94.921,,,,,,,
7881,01.14.21 klo 11.36.29 ip.,-7.317,99.414,,,,,,,
7882,01.15.21 klo 12.06.29 ap.,-6.416,99.487,,,,,,,
7883,01.15.21 klo 12.36.29 ap.,-6.159,96.654,,,,,,,
7884,01.15.21 klo 01.06.29 ap.,-5.129,95.604,,,,,,,
7885,01.15.21 klo 01.36.29 ap.,-4.786,91.648,,,,,,,
7886,01.15.21 klo 02.06.29 ap.,-3.928,94.750,,,,,,,
7887,01.15.21 klo 02.36.29 ap.,-3.542,94.750,,,,,,,
7888,01.15.21 klo 03.06.29 ap.,-3.413,93.602,,,,,,,
7889,01.15.21 klo 03.36.29 ap.,-3.799,93.578,,,,,,,
7890,01.15.21 klo 04.06.29 ap.,-4.143,94.725,,,,,,,
7891,01.15.21 klo 04.36.29 ap.,-4.057,93.407,,,,,,,
7892,01.15.21 klo 05.06.29 ap.,-2.856,91.770,,,,,,,
7893,01.15.21 klo 05.36.29 ap.,-2.770,91.306,,,,,,,
7894,01.15.21 klo 06.06.29 ap.,-2.555,90.085,,,,,,,
7895,01.15.21 klo 06.36.29 ap.,-2.341,88.645,,,,,,,
7896,01.15.21 klo 07.06.29 ap.,-1.998,87.228,,,,,,,
7897,01.15.21 klo 07.36.29 ap.,-1.955,86.447,,,,,,,
7898,01.15.21 klo 08.06.29 ap.,-1.569,83.956,,,,,,,
7899,01.15.21 klo 08.36.29 ap.,-1.869,86.056,,,,,,,
7900,01.15.21 klo 09.06.29 ap.,-1.440,85.201,,,,,,,
7901,01.15.21 klo 09.36.29 ap.,-2.298,88.498,,,,,,,
7902,01.15.21 klo 10.06.29 ap.,-2.341,88.425,,,,,,,
7903,01.15.21 klo 10.36.29 ap.,-2.470,89.524,,,,,,,
7904,01.15.21 klo 11.06.29 ap.,-3.370,91.355,,,,,,,
7905,01.15.21 klo 11.36.29 ap.,-3.199,90.989,,,,,,,
7906,01.15.21 klo 12.06.29 ip.,-2.899,89.280,,,,,,,
7907,01.15.21 klo 12.36.29 ip.,-1.440,87.302,,,,,,,
7908,01.15.21 klo 01.06.29 ip.,-1.826,90.037,,,,,,,
7909,01.15.21 klo 01.36.29 ip.,-1.783,89.109,,,,,,,
7910,01.15.21 klo 02.06.29 ip.,-1.054,85.763,,,,,,,
7911,01.15.21 klo 02.36.29 ip.,-0.968,87.228,,,,,,,
7912,01.15.21 klo 03.06.29 ip.,-1.140,87.473,,,,,,,
7913,01.15.21 klo 03.36.29 ip.,-2.212,87.766,,,,,,,
7914,01.15.21 klo 04.06.29 ip.,-0.925,84.103,,,,,,,
7915,01.15.21 klo 04.36.29 ip.,-0.754,85.665,,,,,,,
7916,01.15.21 klo 05.06.29 ip.,-1.483,89.646,,,,,,,
7917,01.15.21 klo 05.36.29 ip.,-0.796,86.496,,,,,,,
7918,01.15.21 klo 06.06.29 ip.,-0.925,85.250,,,,,,,
7919,01.15.21 klo 06.36.29 ip.,-0.625,81.148,,,,,,,
7920,01.15.21 klo 07.06.29 ip.,-0.925,81.001,,,,,,,
7921,01.15.21 klo 07.36.29 ip.,-0.968,82.589,,,,,,,
7922,01.15.21 klo 08.06.29 ip.,-1.526,87.595,,,,,,,
7923,01.15.21 klo 08.36.29 ip.,-1.697,88.230,,,,,,,
7924,01.15.21 klo 09.06.29 ip.,-2.341,90.696,,,,,,,
7925,01.15.21 klo 09.36.29 ip.,-2.083,84.933,,,,,,,
7926,01.15.21 klo 10.06.29 ip.,-1.826,84.274,,,,,,,
7927,01.15.21 klo 10.36.29 ip.,-1.826,86.764,,,,,,,
7928,01.15.21 klo 11.06.29 ip.,-2.083,89.133,,,,,,,
7929,01.15.21 klo 11.36.29 ip.,-1.740,88.010,,,,,,,
7930,01.16.21 klo 12.06.29 ap.,-1.483,86.056,,,,,,,
7931,01.16.21 klo 12.36.29 ap.,-2.169,86.496,,,,,,,
7932,01.16.21 klo 01.06.29 ap.,-2.298,89.499,,,,,,,
7933,01.16.21 klo 01.36.29 ap.,-3.928,94.359,,,,,,,
7934,01.16.21 klo 02.06.29 ap.,-4.186,95.018,,,,,,,
7935,01.16.21 klo 02.36.29 ap.,-4.143,95.263,,,,,,,
7936,01.16.21 klo 03.06.29 ap.,-4.357,94.457,,,,,,,
7937,01.16.21 klo 03.36.29 ap.,-4.786,94.212,,,,,,,
7938,01.16.21 klo 04.06.29 ap.,-3.199,89.499,,,,,,,
7939,01.16.21 klo 04.36.29 ap.,-1.526,84.518,,,,,,,
7940,01.16.21 klo 05.06.29 ap.,-2.083,84.860,,,,,,,
7941,01.16.21 klo 05.36.29 ap.,-1.140,82.857,,,,,,,
7942,01.16.21 klo 06.06.29 ap.,-0.882,82.589,,,,,,,
7943,01.16.21 klo 06.36.29 ap.,-1.311,83.883,,,,,,,
7944,01.16.21 klo 07.06.29 ap.,-1.483,84.176,,,,,,,
7945,01.16.21 klo 07.36.29 ap.,-1.740,85.836,,,,,,,
7946,01.16.21 klo 08.06.29 ap.,-1.740,85.861,,,,,,,
7947,01.16.21 klo 08.36.29 ap.,-2.041,87.717,,,,,,,
7948,01.16.21 klo 09.06.29 ap.,-1.955,86.081,,,,,,,
7949,01.16.21 klo 09.36.29 ap.,-1.783,86.007,,,,,,,
7950,01.16.21 klo 10.06.29 ap.,-2.770,82.393,,,,,,,
7951,01.16.21 klo 10.36.29 ap.,-4.357,90.330,,,,,,,
7952,01.16.21 klo 11.06.29 ap.,-2.941,85.006,,,,,,,
7953,01.16.21 klo 11.36.29 ap.,-4.357,88.425,,,,,,,
7954,01.16.21 klo 12.06.29 ip.,-5.086,93.333,,,,,,,
7955,01.16.21 klo 12.36.29 ip.,-4.700,92.650,,,,,,,
7956,01.16.21 klo 01.06.29 ip.,-4.314,93.724,,,,,,,
7957,01.16.21 klo 01.36.29 ip.,-3.928,94.359,,,,,,,
7958,01.16.21 klo 02.06.29 ip.,-2.255,90.672,,,,,,,
7959,01.16.21 klo 02.36.29 ip.,-2.941,91.917,,,,,,,
7960,01.16.21 klo 03.06.29 ip.,-3.456,95.092,,,,,,,
7961,01.16.21 klo 03.36.29 ip.,-4.357,94.042,,,,,,,
7962,01.16.21 klo 04.06.29 ip.,-3.671,96.606,,,,,,,
7963,01.16.21 klo 04.36.29 ip.,-5.086,96.801,,,,,,,
7964,01.16.21 klo 05.06.29 ip.,-3.842,95.482,,,,,,,
7965,01.16.21 klo 05.36.29 ip.,-4.915,97.656,,,,,,,
7966,01.16.21 klo 06.06.29 ip.,-4.958,99.512,,,,,,,
7967,01.16.21 klo 06.36.29 ip.,-5.730,97.998,,,,,,,
7968,01.16.21 klo 07.06.29 ip.,-3.799,98.315,,,,,,,
7969,01.16.21 klo 07.36.29 ip.,-2.727,98.046,,,,,,,
7970,01.16.21 klo 08.06.29 ip.,-2.083,95.995,,,,,,,
7971,01.16.21 klo 08.36.29 ip.,-3.328,98.046,,,,,,,
7972,01.16.21 klo 09.06.29 ip.,-3.714,100.000,,,,,,,
7973,01.16.21 klo 09.36.29 ip.,-3.499,99.707,,,,,,,
7974,01.16.21 klo 10.06.29 ip.,-3.542,97.241,,,,,,,
7975,01.16.21 klo 10.36.29 ip.,-4.486,98.755,,,,,,,
7976,01.16.21 klo 11.06.29 ip.,-4.700,100.000,,,,,,,
7977,01.16.21 klo 11.36.29 ip.,-5.730,99.683,,,,,,,
7978,01.17.21 klo 12.06.29 ap.,-6.030,99.414,,,,,,,
7979,01.17.21 klo 12.36.29 ap.,-5.086,100.000,,,,,,,
7980,01.17.21 klo 01.06.29 ap.,-3.199,100.000,,,,,,,
7981,01.17.21 klo 01.36.29 ap.,-3.199,98.852,,,,,,,
7982,01.17.21 klo 02.06.29 ap.,-3.757,100.000,,,,,,,
7983,01.17.21 klo 02.36.29 ap.,-2.727,100.000,,,,,,,
7984,01.17.21 klo 03.06.29 ap.,-3.585,96.899,,,,,,,
7985,01.17.21 klo 03.36.29 ap.,-4.486,96.703,,,,,,,
7986,01.17.21 klo 04.06.29 ap.,-5.086,92.625,,,,,,,
7987,01.17.21 klo 04.36.29 ap.,-5.601,99.805,,,,,,,
7988,01.17.21 klo 05.06.29 ap.,-6.974,100.000,,,,,,,
7989,01.17.21 klo 05.36.29 ap.,-7.317,98.926,,,,,,,
7990,01.17.21 klo 06.06.29 ap.,-8.047,100.000,,,,,,,
7991,01.17.21 klo 06.36.29 ap.,-8.132,93.114,,,,,,,
7992,01.17.21 klo 07.06.29 ap.,-7.403,100.000,,,,,,,
7993,01.17.21 klo 07.36.29 ap.,-8.390,99.414,,,,,,,
7994,01.17.21 klo 08.06.29 ap.,-8.347,100.000,,,,,,,
7995,01.17.21 klo 08.36.29 ap.,-7.618,100.000,,,,,,,
7996,01.17.21 klo 09.06.29 ap.,-8.304,96.142,,,,,,,
7997,01.17.21 klo 09.36.29 ap.,-8.990,94.579,,,,,,,
7998,01.17.21 klo 10.06.29 ap.,-9.033,99.219,,,,,,,
7999,01.17.21 klo 10.36.29 ap.,-9.334,94.750,,,,,,,
8000,01.17.21 klo 11.06.29 ap.,-9.720,98.120,,,,,,,
8001,01.17.21 klo 11.36.29 ap.,-10.020,97.778,,,,,,,
8002,01.17.21 klo 12.06.29 ip.,-9.934,96.435,,,,,,,
8003,01.17.21 klo 12.36.29 ip.,-11.607,97.900,,,,,,,
8004,01.17.21 klo 01.06.29 ip.,-12.294,91.477,,,,,,,
8005,01.17.21 klo 01.36.29 ip.,-10.621,96.972,,,,,,,
8006,01.17.21 klo 02.06.29 ip.,-12.294,93.284,,,,,,,
8007,01.17.21 klo 02.36.29 ip.,-11.393,90.085,,,,,,,
8008,01.17.21 klo 03.06.29 ip.,-14.053,94.090,,,,,,,
8009,01.17.21 klo 03.36.29 ip.,-14.653,91.184,,,,,,,
8010,01.17.21 klo 04.06.29 ip.,-14.482,93.700,,,,,,,
8011,01.17.21 klo 04.36.29 ip.,-15.554,93.724,,,,,,,
8012,01.17.21 klo 05.06.29 ip.,-16.026,93.944,,,,,,,
8013,01.17.21 klo 05.36.29 ip.,-16.498,91.160,,,,,,,
8014,01.17.21 klo 06.06.29 ip.,-16.241,91.111,,,,,,,
8015,01.17.21 klo 06.36.29 ip.,-15.683,91.551,,,,,,,
8016,01.17.21 klo 07.06.29 ip.,-16.241,92.796,,,,,,,
8017,01.17.21 klo 07.36.29 ip.,-16.884,91.306,,,,,,,
8018,01.17.21 klo 08.06.29 ip.,-15.726,92.137,,,,,,,
8019,01.17.21 klo 08.36.29 ip.,-16.798,91.282,,,,,,,
8020,01.17.21 klo 09.06.29 ip.,-17.399,91.062,,,,,,,
8021,01.17.21 klo 09.36.29 ip.,-17.442,90.330,,,,,,,
8022,01.17.21 klo 10.06.29 ip.,-17.656,89.890,,,,,,,
8023,01.17.21 klo 10.36.29 ip.,-17.528,90.281,,,,,,,
8024,01.17.21 klo 11.06.29 ip.,-17.613,91.624,,,,,,,
8025,01.17.21 klo 11.36.29 ip.,-18.428,88.987,,,,,,,
8026,01.18.21 klo 12.06.29 ap.,-18.686,89.597,,,,,,,
8027,01.18.21 klo 12.36.29 ap.,-19.244,88.742,,,,,,,
8028,01.18.21 klo 01.06.29 ap.,-19.201,89.426,,,,,,,
8029,01.18.21 klo 01.36.29 ap.,-19.072,89.988,,,,,,,
8030,01.18.21 klo 02.06.29 ap.,-18.772,90.574,,,,,,,
8031,01.18.21 klo 02.36.29 ap.,-19.458,89.060,,,,,,,
8032,01.18.21 klo 03.06.29 ap.,-19.758,88.694,,,,,,,
8033,01.18.21 klo 03.36.29 ap.,-19.244,88.523,,,,,,,
8034,01.18.21 klo 04.06.29 ap.,-19.887,88.718,,,,,,,
8035,01.18.21 klo 04.36.29 ap.,-19.973,89.646,,,,,,,
8036,01.18.21 klo 05.06.29 ap.,-19.930,88.425,,,,,,,
8037,01.18.21 klo 05.36.29 ap.,-19.630,88.474,,,,,,,
8038,01.18.21 klo 06.06.29 ap.,-20.488,89.109,,,,,,,
8039,01.18.21 klo 06.36.29 ap.,-20.960,87.497,,,,,,,
8040,01.18.21 klo 07.06.29 ap.,-20.402,88.498,,,,,,,
8041,01.18.21 klo 07.36.29 ap.,-20.960,88.449,,,,,,,
8042,01.18.21 klo 08.06.29 ap.,-20.745,88.571,,,,,,,
8043,01.18.21 klo 08.36.29 ap.,-20.745,88.498,,,,,,,
8044,01.18.21 klo 09.06.29 ap.,-20.745,88.034,,,,,,,
8045,01.18.21 klo 09.36.29 ap.,-20.187,89.597,,,,,,,
8046,01.18.21 klo 10.06.29 ap.,-19.286,88.864,,,,,,,
8047,01.18.21 klo 10.36.29 ap.,-18.900,89.255,,,,,,,
8048,01.18.21 klo 11.06.29 ap.,-17.699,90.085,,,,,,,
8049,01.18.21 klo 11.36.29 ap.,-16.884,90.232,,,,,,,
8050,01.18.21 klo 12.06.29 ip.,-16.712,90.085,,,,,,,
8051,01.18.21 klo 12.36.29 ip.,-15.769,91.013,,,,,,,
8052,01.18.21 klo 01.06.29 ip.,-15.082,91.160,,,,,,,
8053,01.18.21 klo 01.36.29 ip.,-14.739,91.111,,,,,,,
8054,01.18.21 klo 02.06.29 ip.,-14.353,91.844,,,,,,,
8055,01.18.21 klo 02.36.29 ip.,-13.667,92.283,,,,,,,
8056,01.18.21 klo 03.06.29 ip.,-15.039,91.453,,,,,,,
8057,01.18.21 klo 03.36.29 ip.,-14.310,92.112,,,,,,,
8058,01.18.21 klo 04.06.29 ip.,-14.610,92.210,,,,,,,
8059,01.18.21 klo 04.36.29 ip.,-15.340,91.966,,,,,,,
8060,01.18.21 klo 05.06.29 ip.,-15.940,91.087,,,,,,,
8061,01.18.21 klo 05.36.29 ip.,-15.468,93.822,,,,,,,
8062,01.18.21 klo 06.06.29 ip.,-12.980,94.017,,,,,,,
8063,01.18.21 klo 06.36.29 ip.,-14.267,92.210,,,,,,,
8064,01.18.21 klo 07.06.29 ip.,-14.996,92.088,,,,,,,
8065,01.18.21 klo 07.36.29 ip.,-13.624,91.868,,,,,,,
8066,01.18.21 klo 08.06.29 ip.,-12.937,93.284,,,,,,,
8067,01.18.21 klo 08.36.29 ip.,-12.637,93.016,,,,,,,
8068,01.18.21 klo 09.06.29 ip.,-13.109,93.284,,,,,,,
8069,01.18.21 klo 09.36.29 ip.,-12.637,93.065,,,,,,,
8070,01.18.21 klo 10.06.29 ip.,-11.993,93.236,,,,,,,
8071,01.18.21 klo 10.36.29 ip.,-14.310,92.332,,,,,,,
8072,01.18.21 klo 11.06.29 ip.,-12.894,95.165,,,,,,,
8073,01.18.21 klo 11.36.29 ip.,-12.594,94.066,,,,,,,
8074,01.19.21 klo 12.06.29 ap.,-11.393,95.140,,,,,,,
8075,01.19.21 klo 12.36.29 ap.,-8.690,98.877,,,,,,,
8076,01.19.21 klo 01.06.29 ap.,-12.937,94.188,,,,,,,
8077,01.19.21 klo 01.36.29 ap.,-13.624,92.552,,,,,,,
8078,01.19.21 klo 02.06.29 ap.,-14.482,91.893,,,,,,,
8079,01.19.21 klo 02.36.29 ap.,-15.082,92.015,,,,,,,
8080,01.19.21 klo 03.06.29 ap.,-14.138,93.724,,,,,,,
8081,01.19.21 klo 03.36.29 ap.,-16.241,90.256,,,,,,,
8082,01.19.21 klo 04.06.29 ap.,-17.184,90.305,,,,,,,
8083,01.19.21 klo 04.36.29 ap.,-17.270,90.549,,,,,,,
8084,01.19.21 klo 05.06.29 ap.,-17.442,91.722,,,,,,,
8085,01.19.21 klo 05.36.29 ap.,-17.442,89.963,,,,,,,
8086,01.19.21 klo 06.06.29 ap.,-16.198,89.817,,,,,,,
8087,01.19.21 klo 06.36.29 ap.,-17.227,90.232,,,,,,,
8088,01.19.21 klo 07.06.29 ap.,-18.171,89.548,,,,,,,
8089,01.19.21 klo 07.36.29 ap.,-18.857,89.426,,,,,,,
8090,01.19.21 klo 08.06.29 ap.,-17.957,89.451,,,,,,,
8091,01.19.21 klo 08.36.29 ap.,-20.230,90.037,,,,,,,
8092,01.19.21 klo 09.06.29 ap.,-21.346,87.448,,,,,,,
8093,01.19.21 klo 09.36.29 ap.,-20.659,88.742,,,,,,,
8094,01.19.21 klo 10.06.29 ap.,-21.732,87.448,,,,,,,
8095,01.19.21 klo 10.36.29 ap.,-21.946,86.813,,,,,,,
8096,01.19.21 klo 11.06.29 ap.,-20.874,88.010,,,,,,,
8097,01.19.21 klo 11.36.29 ap.,-19.329,88.742,,,,,,,
8098,01.19.21 klo 12.06.29 ip.,-17.570,89.768,,,,,,,
8099,01.19.21 klo 12.36.29 ip.,-19.758,89.377,,,,,,,
8100,01.19.21 klo 01.06.29 ip.,-20.531,88.278,,,,,,,
8101,01.19.21 klo 01.36.29 ip.,-20.102,88.474,,,,,,,
8102,01.19.21 klo 02.06.29 ip.,-19.544,88.889,,,,,,,
8103,01.19.21 klo 02.36.29 ip.,-18.300,89.304,,,,,,,
8104,01.19.21 klo 03.06.29 ip.,-18.128,89.255,,,,,,,
8105,01.19.21 klo 03.36.29 ip.,-16.627,90.427,,,,,,,
8106,01.19.21 klo 04.06.29 ip.,-15.812,90.989,,,,,,,
8107,01.19.21 klo 04.36.29 ip.,-15.211,91.233,,,,,,,
8108,01.19.21 klo 05.06.29 ip.,-14.868,91.526,,,,,,,
8109,01.19.21 klo 05.36.29 ip.,-14.653,91.722,,,,,,,
8110,01.19.21 klo 06.06.29 ip.,-14.525,91.917,,,,,,,
8111,01.19.21 klo 06.36.29 ip.,-13.924,92.357,,,,,,,
8112,01.19.21 klo 07.06.29 ip.,-13.581,92.601,,,,,,,
8113,01.19.21 klo 07.36.29 ip.,-12.980,92.943,,,,,,,
8114,01.19.21 klo 08.06.29 ip.,-12.508,93.309,,,,,,,
8115,01.19.21 klo 08.36.29 ip.,-11.264,94.481,,,,,,,
8116,01.19.21 klo 09.06.29 ip.,-10.363,95.092,,,,,,,
8117,01.19.21 klo 09.36.29 ip.,-8.948,95.458,,,,,,,
8118,01.19.21 klo 10.06.29 ip.,-9.033,94.603,,,,,,,
8119,01.19.21 klo 10.36.29 ip.,-8.990,94.945,,,,,,,
8120,01.19.21 klo 11.06.29 ip.,-8.948,95.311,,,,,,,
8121,01.19.21 klo 11.36.29 ip.,-9.033,94.896,,,,,,,
8122,01.20.21 klo 12.06.29 ap.,-9.119,94.335,,,,,,,
8123,01.20.21 klo 12.36.29 ap.,-9.291,93.797,,,,,,,
8124,01.20.21 klo 01.06.29 ap.,-9.677,93.993,,,,,,,
8125,01.20.21 klo 01.36.29 ap.,-9.891,93.455,,,,,,,
8126,01.20.21 klo 02.06.29 ap.,-10.492,93.211,,,,,,,
8127,01.20.21 klo 02.36.29 ap.,-11.178,93.089,,,,,,,
8128,01.20.21 klo 03.06.29 ap.,-13.881,91.990,,,,,,,
8129,01.20.21 klo 03.36.29 ap.,-12.851,93.993,,,,,,,
8130,01.20.21 klo 04.06.29 ap.,-11.865,92.210,,,,,,,
8131,01.20.21 klo 04.36.29 ap.,-12.036,92.894,,,,,,,
8132,01.20.21 klo 05.06.29 ap.,-12.165,92.283,,,,,,,
8133,01.20.21 klo 05.36.29 ap.,-12.208,91.551,,,,,,,
8134,01.20.21 klo 06.06.29 ap.,-12.079,91.477,,,,,,,
8135,01.20.21 klo 06.36.29 ap.,-12.208,90.501,,,,,,,
8136,01.20.21 klo 07.06.29 ap.,-12.422,91.111,,,,,,,
8137,01.20.21 klo 07.36.29 ap.,-12.079,91.331,,,,,,,
8138,01.20.21 klo 08.06.29 ap.,-11.951,91.233,,,,,,,
8139,01.20.21 klo 08.36.29 ap.,-11.822,90.916,,,,,,,
8140,01.20.21 klo 09.06.29 ap.,-12.122,92.381,,,,,,,
8141,01.20.21 klo 09.36.29 ap.,-12.251,93.016,,,,,,,
8142,01.20.21 klo 10.06.29 ap.,-12.380,93.114,,,,,,,
8143,01.20.21 klo 10.36.29 ap.,-12.465,92.723,,,,,,,
8144,01.20.21 klo 11.06.29 ap.,-12.508,92.088,,,,,,,
8145,01.20.21 klo 11.36.29 ap.,-12.422,92.381,,,,,,,
8146,01.20.21 klo 12.06.29 ip.,-12.465,92.015,,,,,,,
8147,01.20.21 klo 12.36.29 ip.,-12.551,91.917,,,,,,,
8148,01.20.21 klo 01.06.29 ip.,-11.993,89.915,,,,,,,
8149,01.20.21 klo 01.36.29 ip.,-12.508,90.940,,,,,,,
8150,01.20.21 klo 02.06.29 ip.,-12.294,90.354,,,,,,,
8151,01.20.21 klo 02.36.29 ip.,-12.894,91.429,,,,,,,
8152,01.20.21 klo 03.06.29 ip.,-12.766,90.745,,,,,,,
8153,01.20.21 klo 03.36.29 ip.,-12.036,87.277,,,,,,,
8154,01.20.21 klo 04.06.29 ip.,-11.736,86.178,,,,,,,
8155,01.20.21 klo 04.36.29 ip.,-11.693,84.982,,,,,,,
8156,01.20.21 klo 05.06.29 ip.,-11.993,85.201,,,,,,,
8157,01.20.21 klo 05.36.29 ip.,-12.637,86.056,,,,,,,
8158,01.20.21 klo 06.06.29 ip.,-12.766,86.447,,,,,,,
8159,01.20.21 klo 06.36.29 ip.,-12.851,87.106,,,,,,,
8160,01.20.21 klo 07.06.29 ip.,-13.023,87.839,,,,,,,
8161,01.20.21 klo 07.36.29 ip.,-13.066,88.669,,,,,,,
8162,01.20.21 klo 08.06.29 ip.,-12.937,89.597,,,,,,,
8163,01.20.21 klo 08.36.29 ip.,-12.809,88.156,,,,,,,
8164,01.20.21 klo 09.06.29 ip.,-12.766,86.032,,,,,,,
8165,01.20.21 klo 09.36.29 ip.,-13.023,87.131,,,,,,,
8166,01.20.21 klo 10.06.29 ip.,-13.152,89.744,,,,,,,
8167,01.20.21 klo 10.36.29 ip.,-12.380,86.178,,,,,,,
8168,01.20.21 klo 11.06.29 ip.,-12.508,85.397,,,,,,,
8169,01.20.21 klo 11.36.29 ip.,-12.122,85.153,,,,,,,
8170,01.21.21 klo 12.06.29 ap.,-12.294,85.031,,,,,,,
8171,01.21.21 klo 12.36.29 ap.,-12.766,85.836,,,,,,,
8172,01.21.21 klo 01.06.29 ap.,-12.894,85.641,,,,,,,
8173,01.21.21 klo 01.36.29 ap.,-12.766,84.274,,,,,,,
